# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/mpox-otoole-2023.fasta <DASH-DASH>v0-steps 200000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/mpox-otoole-2023.log <DASH-DASH>v0-log-every 10000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/mpox-otoole-2023.trees <DASH-DASH>v0-tree-every 100000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/mpox-otoole-2023.dphy <DASH-DASH>v0-delphy-snapshot-every 100000 <DASH-DASH>v0-mpox-hack
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	apobec3.clock.rate	non_apobec3.clock.rate	age(OP415257|9000312|UK|2022-08)	age(MK783032|3030|Nigeria_Rivers_State|2017-11)	age(NC_063383|MPXV-M5312_HM12_Rivers|Nigeria_Rivers_State|2018-08)	treeLikelihood_really_logG	branchRates	coalescent	
56270000	343	-225024	43833	-268857	6.27278	2016.33	44.3119	67.4702	0.73129	1	0.359355	0.158973	0.159095	0.322577	0.000124364	9.70783e-06	0	4.7354	4.01072	-268857	0.0	-92.0036	
56280000	343	-225001	43837.9	-268839	6.06819	2016.6	42.7168	17.9416	0.375947	1	0.359355	0.158973	0.159095	0.322577	0.000144532	6.75896e-06	0	4.81978	4.02857	-268839	0.0	-88.5234	
56290000	343	-225005	43836.9	-268842	6.03473	2016.58	43.0873	25.6501	0.493669	1	0.359355	0.158973	0.159095	0.322577	0.000148684	6.17455e-06	0	4.73911	3.97086	-268842	0.0	-89.1687	
56300000	343	-225031	43832.4	-268863	6.30363	2016.3	45.7026	22.337	0.512771	1	0.359355	0.158973	0.159095	0.322577	0.000145473	6.72592e-06	0	4.724	3.99816	-268863	0.0	-93.7303	
56310000	343	-225021	43833.2	-268854	6.02787	2016.56	44.6234	24.0153	0.465935	1	0.359355	0.158973	0.159095	0.322577	0.000127432	6.02159e-06	0	4.75168	3.94223	-268854	0.0	-92.9246	
56320000	343	-225008	43835.4	-268843	6.07533	2016.52	43.2697	19.0791	0.420975	1	0.359355	0.158973	0.159095	0.322577	0.000136816	6.2505e-06	0	4.7089	3.93252	-268843	0.0	-90.9216	
56330000	343	-225037	43830.6	-268868	6.40395	2016.23	46.2939	14.3112	0.332676	1	0.359355	0.158973	0.159095	0.322577	0.000144911	6.24852e-06	0	4.7427	4.02542	-268868	0.0	-96.0551	
56340000	343	-225051	43828.7	-268880	6.36514	2016.22	47.9029	19.4883	0.430923	1	0.359355	0.158973	0.159095	0.322577	0.000129045	4.67233e-06	0	4.69669	3.98052	-268880	0.0	-97.5644	
56350000	343	-225062	43824.8	-268886	6.49849	2016.11	49.0936	56.3982	0.670812	1	0.359355	0.158973	0.159095	0.322577	0.000121064	6.34662e-06	0	4.70774	3.94759	-268886	0.0	-100.48	
56360000	344	-225058	43829.1	-268887	6.43564	2016.21	46.8489	55.8448	0.63427	1	0.359355	0.158973	0.159095	0.322577	0.000114961	5.80294e-06	0	4.752	4.04669	-268887	0.0	-96.2027	
56370000	344	-225054	43829	-268883	6.46515	2016.16	46.4665	93.2921	0.712403	1	0.359355	0.158973	0.159095	0.322577	0.000120123	5.61069e-06	0	4.74968	4.0056	-268883	0.0	-95.7048	
56380000	343	-225029	43832.9	-268862	6.55468	2016.1	45.5822	85.5071	0.760384	1	0.359355	0.158973	0.159095	0.322577	0.000141124	5.57228e-06	0	4.75729	4.055	-268862	0.0	-91.9077	
56390000	343	-225020	43835.6	-268856	6.29251	2016.36	44.5527	31.7491	0.530138	1	0.359355	0.158973	0.159095	0.322577	0.000119812	5.6374e-06	0	4.74751	4.0181	-268856	0.0	-90.2689	
56400000	343	-225023	43834.1	-268857	6.23456	2016.36	44.3474	22.5363	0.409739	1	0.359355	0.158973	0.159095	0.322577	0.000142025	7.23494e-06	0	4.73103	3.99973	-268857	0.0	-92.0363	
56410000	343	-225030	43832.8	-268863	6.38035	2016.24	45.1187	18.2151	0.383872	1	0.359355	0.158973	0.159095	0.322577	0.000128812	6.6487e-06	0	4.75532	4.03051	-268863	0.0	-93.5486	
56420000	343	-225015	43835.9	-268851	6.23163	2016.42	44.1642	33.7599	0.559584	1	0.359355	0.158973	0.159095	0.322577	0.00012931	6.62543e-06	0	4.80267	3.98839	-268851	0.0	-89.8463	
56430000	343	-225007	43837.5	-268844	6.14805	2016.5	43.15	27.4246	0.505666	1	0.359355	0.158973	0.159095	0.322577	0.000154464	7.91932e-06	0	4.73259	4.05359	-268844	0.0	-88.4709	
56440000	343	-225037	43831.5	-268868	6.3331	2016.32	46.4497	40.0777	0.567333	1	0.359355	0.158973	0.159095	0.322577	0.000127936	5.37488e-06	0	4.75182	4.05391	-268868	0.0	-94.1541	
56450000	343	-225042	43831.5	-268873	6.60765	2016.05	46.6244	38.1478	0.55655	1	0.359355	0.158973	0.159095	0.322577	0.000125393	4.03466e-06	0	4.78983	4.04587	-268873	0.0	-94.1363	
56460000	343	-225040	43828.4	-268869	6.15739	2016.48	46.5017	61.1696	0.625463	1	0.359355	0.158973	0.159095	0.322577	0.00013132	5.24586e-06	0	4.77885	3.98947	-268869	0.0	-96.7787	
56470000	343	-225042	43828.5	-268870	6.10741	2016.52	46.7973	44.2329	0.534181	1	0.359355	0.158973	0.159095	0.322577	0.000133227	5.82661e-06	0	4.73002	4.04344	-268870	0.0	-96.9478	
56480000	343	-225037	43826.6	-268864	6.25399	2016.4	45.7276	119.768	0.762055	1	0.359355	0.158973	0.159095	0.322577	0.000123669	7.54959e-06	0	4.79424	4.00014	-268864	0.0	-97.861	
56490000	343	-225016	43832.7	-268848	6.26309	2016.32	43.7488	82.1219	0.756448	1	0.359355	0.158973	0.159095	0.322577	0.000125362	6.70111e-06	0	4.71673	3.92622	-268848	0.0	-92.1267	
56500000	343	-225016	43833.3	-268850	6.25718	2016.36	43.9029	50.8603	0.603221	1	0.359355	0.158973	0.159095	0.322577	0.000124857	7.13017e-06	0	4.73595	4.03096	-268850	0.0	-92.0725	
56510000	343	-225022	43833.1	-268855	6.40222	2016.25	44.8035	37.0706	0.530074	1	0.359355	0.158973	0.159095	0.322577	0.000128942	6.35507e-06	0	4.74218	4.02268	-268855	0.0	-92.6134	
56520000	343	-225016	43836.2	-268853	6.44638	2016.17	44.4321	28.1026	0.510998	1	0.359355	0.158973	0.159095	0.322577	0.00014188	7.16505e-06	0	4.77166	4.03539	-268853	0.0	-89.754	
56530000	343	-225016	43835.2	-268852	6.19601	2016.4	44.0721	29.5665	0.551665	1	0.359355	0.158973	0.159095	0.322577	0.000137921	8.71936e-06	0	4.75972	3.94135	-268852	0.0	-90.676	
56540000	343	-225011	43835.9	-268846	6.0671	2016.58	43.5172	22.6453	0.481299	1	0.359355	0.158973	0.159095	0.322577	0.00013783	5.29974e-06	0	4.77424	4.01862	-268846	0.0	-90.259	
56550000	343	-225023	43831.6	-268855	6.09736	2016.52	44.6823	35.2256	0.630219	1	0.359355	0.158973	0.159095	0.322577	0.000143497	7.11138e-06	0	4.75203	4.01396	-268855	0.0	-94.0679	
56560000	344	-225023	43837.1	-268860	6.17237	2016.48	43.5354	16.7225	0.386366	1	0.359355	0.158973	0.159095	0.322577	0.000140887	5.62444e-06	0	4.73555	4.04151	-268860	0.0	-89.3821	
56570000	344	-225005	43841	-268846	6.50375	2016.15	41.6395	12.7531	0.365822	1	0.359355	0.158973	0.159095	0.322577	0.000130389	8.13352e-06	0	4.81432	4.0158	-268846	0.0	-85.8102	
56580000	344	-225015	43837.1	-268852	6.52559	2016.08	42.5569	43.4925	0.616773	1	0.359355	0.158973	0.159095	0.322577	0.000144944	8.03934e-06	0	4.72934	4.0072	-268852	0.0	-88.3711	
56590000	344	-225003	43839.3	-268842	6.13443	2016.46	41.3883	26.7959	0.543155	1	0.359355	0.158973	0.159095	0.322577	0.000151248	7.51464e-06	0	4.72551	3.97331	-268842	0.0	-86.6347	
56600000	343	-225007	43835.8	-268843	5.95878	2016.67	43.0582	31.108	0.543802	1	0.359355	0.158973	0.159095	0.322577	0.000148537	8.20439e-06	0	4.74454	4.02002	-268843	0.0	-90.0138	
56610000	343	-225003	43836.1	-268839	5.88825	2016.71	42.7192	67.4057	0.756499	1	0.359355	0.158973	0.159095	0.322577	0.000141863	7.28529e-06	0	4.70246	3.96057	-268839	0.0	-88.8972	
56620000	343	-224991	43836.6	-268827	5.84826	2016.78	41.0687	65.2266	0.684158	1	0.359355	0.158973	0.159095	0.322577	0.000131012	7.85447e-06	0	4.76893	4.04267	-268827	0.0	-88.4534	
56630000	343	-224993	43838.1	-268831	5.89745	2016.69	41.5348	36.947	0.587225	1	0.359355	0.158973	0.159095	0.322577	0.000149677	5.20003e-06	0	4.71333	3.95211	-268831	0.0	-87.5638	
56640000	343	-225023	43830.8	-268854	5.96301	2016.66	44.5683	28.3694	0.517862	1	0.359355	0.158973	0.159095	0.322577	0.000125334	6.59902e-06	0	4.76649	4.0121	-268854	0.0	-95.1868	
56650000	343	-225022	43834.1	-268856	6.30769	2016.29	44.8438	15.8421	0.401865	1	0.359355	0.158973	0.159095	0.322577	0.000135291	5.71987e-06	0	4.76388	3.99402	-268856	0.0	-92.396	
56660000	343	-225041	43829.4	-268870	6.53848	2016.05	46.449	16.2956	0.419254	1	0.359355	0.158973	0.159095	0.322577	0.000149284	6.63852e-06	0	4.67677	3.95747	-268870	0.0	-97.0584	
56670000	343	-224997	43839.7	-268836	6.40744	2016.21	42.3984	19.4642	0.417214	1	0.359355	0.158973	0.159095	0.322577	0.000141032	6.18769e-06	0	4.72923	3.95554	-268836	0.0	-86.6066	
56680000	343	-224979	43839.7	-268819	5.78071	2016.85	40.0857	51.864	0.676702	1	0.359355	0.158973	0.159095	0.322577	0.000146739	5.44207e-06	0	4.77338	4.00708	-268819	0.0	-85.6059	
56690000	343	-224991	43838.6	-268829	5.83444	2016.78	41.581	62.9175	0.736858	1	0.359355	0.158973	0.159095	0.322577	0.000143303	7.00982e-06	0	4.73303	4.01507	-268829	0.0	-86.4937	
56700000	343	-225009	43834.8	-268844	5.91881	2016.74	43.3597	54.6812	0.603931	1	0.359355	0.158973	0.159095	0.322577	0.00014411	6.64581e-06	0	4.77287	4.05891	-268844	0.0	-90.5397	
56710000	343	-225012	43834.7	-268847	5.75483	2016.89	43.2802	55.562	0.635619	1	0.359355	0.158973	0.159095	0.322577	0.000149311	4.61102e-06	0	4.79744	4.00235	-268847	0.0	-90.611	
56720000	343	-225035	43831.5	-268867	6.3452	2016.27	46.2222	41.57	0.564802	1	0.359355	0.158973	0.159095	0.322577	0.000120485	6.83173e-06	0	4.75865	3.99748	-268867	0.0	-94.0479	
56730000	343	-225066	43824	-268890	6.47781	2016.12	49.5259	96.5414	0.718892	1	0.359355	0.158973	0.159095	0.322577	0.000128156	5.66199e-06	0	4.71253	3.98282	-268890	0.0	-100.733	
56740000	343	-225037	43829.3	-268866	6.56361	2016.1	46.3054	76.9392	0.73145	1	0.359355	0.158973	0.159095	0.322577	0.000127054	6.43298e-06	0	4.79252	4.06638	-268866	0.0	-95.6468	
56750000	343	-225038	43829.6	-268868	6.43011	2016.2	46.4469	72.1485	0.690319	1	0.359355	0.158973	0.159095	0.322577	0.000136745	5.99604e-06	0	4.76267	3.97412	-268868	0.0	-95.3811	
56760000	343	-225041	43830.5	-268871	6.30872	2016.28	46.8005	44.2734	0.586623	1	0.359355	0.158973	0.159095	0.322577	0.000141697	6.19715e-06	0	4.7135	3.99873	-268871	0.0	-94.9568	
56770000	343	-225047	43828.1	-268875	6.67467	2015.94	47.3649	98.2759	0.70472	1	0.359355	0.158973	0.159095	0.322577	0.000120902	5.75391e-06	0	4.7236	4.02183	-268875	0.0	-96.5394	
56780000	343	-225040	43831.6	-268871	6.49973	2016.15	46.6981	78.2295	0.745322	1	0.359355	0.158973	0.159095	0.322577	0.000123945	4.89587e-06	0	4.75855	4.03955	-268871	0.0	-93.3723	
56790000	343	-225029	43831.2	-268861	6.53447	2016.09	45.4252	56.264	0.663011	1	0.359355	0.158973	0.159095	0.322577	0.000123794	6.91175e-06	0	4.7213	4.0146	-268861	0.0	-94.0375	
56800000	343	-225033	43830.7	-268864	5.91837	2016.72	45.9132	78.9716	0.71021	1	0.359355	0.158973	0.159095	0.322577	0.000129587	5.99435e-06	0	4.78646	4.01799	-268864	0.0	-94.2004	
56810000	343	-225042	43828.1	-268870	6.02326	2016.63	46.7545	56.1439	0.583853	1	0.359355	0.158973	0.159095	0.322577	0.000124475	5.46705e-06	0	4.81044	4.03013	-268870	0.0	-97.1903	
56820000	343	-225043	43829.1	-268872	6.08785	2016.58	47.0746	25.8183	0.459732	1	0.359355	0.158973	0.159095	0.322577	0.000135281	6.63508e-06	0	4.80691	4.02557	-268872	0.0	-96.9261	
56830000	343	-225059	43826.4	-268885	6.14445	2016.49	48.7418	50.9125	0.586014	1	0.359355	0.158973	0.159095	0.322577	0.000114138	5.88649e-06	0	4.74371	4.04611	-268885	0.0	-98.916	
56840000	344	-225039	43833.3	-268873	6.07268	2016.52	45.1511	44.0828	0.585576	1	0.359355	0.158973	0.159095	0.322577	0.00013127	5.51571e-06	0	4.7397	3.96473	-268873	0.0	-92.1466	
56850000	344	-225040	43831.3	-268871	6.13913	2016.51	44.9022	31.2197	0.46929	1	0.359355	0.158973	0.159095	0.322577	0.00012714	7.36171e-06	0	4.81078	4.01273	-268871	0.0	-94.5465	
56860000	344	-225034	43834.1	-268868	6.14895	2016.51	44.6448	9.31869	0.285607	1	0.359355	0.158973	0.159095	0.322577	0.000140601	6.46455e-06	0	4.82614	4.06252	-268868	0.0	-92.9652	
56870000	344	-225031	43835.3	-268866	6.3399	2016.28	44.4048	26.19	0.447907	1	0.359355	0.158973	0.159095	0.322577	0.000136697	6.39093e-06	0	4.70676	3.9778	-268866	0.0	-90.746	
56880000	343	-225010	43837.5	-268848	6.52192	2016.15	43.7802	14.4249	0.409782	1	0.359355	0.158973	0.159095	0.322577	0.000131994	7.26781e-06	0	4.78604	4.05595	-268848	0.0	-89.1055	
56890000	343	-225029	43831.9	-268861	6.54738	2016.09	45.3987	9.06659	0.281626	1	0.359355	0.158973	0.159095	0.322577	0.000148595	6.42666e-06	0	4.80151	3.97847	-268861	0.0	-95.2289	
56900000	343	-225049	43827.9	-268877	6.79727	2015.82	47.621	13.6514	0.249888	1	0.359355	0.158973	0.159095	0.322577	0.000116276	6.0474e-06	0	4.74143	4.00669	-268877	0.0	-98.7751	
56910000	343	-225071	43823.6	-268894	6.82388	2015.81	50.152	20.6156	0.282088	1	0.359355	0.158973	0.159095	0.322577	0.000127031	6.65755e-06	0	4.79932	4.0161	-268894	0.0	-102.708	
56920000	343	-225063	43826.3	-268889	6.64093	2016.02	49.4864	11.8493	0.215207	1	0.359355	0.158973	0.159095	0.322577	0.000124053	5.29657e-06	0	4.74885	4.05107	-268889	0.0	-100.573	
56930000	343	-225074	43824	-268898	6.59341	2016.04	50.7482	16.3558	0.322953	1	0.359355	0.158973	0.159095	0.322577	0.000126625	5.18269e-06	0	4.80107	4.00232	-268898	0.0	-102.502	
56940000	343	-225077	43827.7	-268905	7.30891	2015.3	51.7597	16.86	0.320084	1	0.359355	0.158973	0.159095	0.322577	0.000120814	5.60778e-06	0	4.70441	3.9429	-268905	0.0	-98.8061	
56950000	343	-225072	43824.2	-268896	6.36067	2016.24	50.3819	12.41	0.208551	1	0.359355	0.158973	0.159095	0.322577	0.000118058	4.7113e-06	0	4.7626	4.02143	-268896	0.0	-102.552	
56960000	343	-225051	43827.7	-268878	6.34031	2016.31	47.327	16.3438	0.276515	1	0.359355	0.158973	0.159095	0.322577	0.000116321	4.24177e-06	0	4.79184	4.01222	-268878	0.0	-98.8606	
56970000	343	-225048	43827.4	-268876	6.0867	2016.51	47.4098	20.8524	0.415641	1	0.359355	0.158973	0.159095	0.322577	0.000133228	4.97874e-06	0	4.74639	4.00174	-268876	0.0	-98.8874	
56980000	343	-225042	43829.3	-268871	5.99691	2016.67	46.7608	12.1673	0.3003	1	0.359355	0.158973	0.159095	0.322577	0.00012381	7.43247e-06	0	4.7896	4.05245	-268871	0.0	-97.5388	
56990000	343	-224995	43839.2	-268835	6.01763	2016.62	42.0877	9.92328	0.288165	1	0.359355	0.158973	0.159095	0.322577	0.000132974	6.95067e-06	0	4.73357	4.02561	-268835	0.0	-87.8331	
57000000	343	-225015	43834.2	-268850	6.23433	2016.41	44.0899	10.7522	0.261831	1	0.359355	0.158973	0.159095	0.322577	0.000137868	7.05427e-06	0	4.7371	4.02164	-268850	0.0	-92.7341	
57010000	343	-225012	43835.5	-268847	6.05622	2016.55	43.7877	21.6238	0.460108	1	0.359355	0.158973	0.159095	0.322577	0.00014226	6.86139e-06	0	4.72609	3.97937	-268847	0.0	-90.7045	
57020000	343	-225005	43837.4	-268842	5.86882	2016.73	42.4893	16.4345	0.391345	1	0.359355	0.158973	0.159095	0.322577	0.000170421	5.80548e-06	0	4.70336	3.9835	-268842	0.0	-89.0885	
57030000	343	-225009	43834.5	-268844	6.01788	2016.57	43.276	22.665	0.515894	1	0.359355	0.158973	0.159095	0.322577	0.000145089	7.63161e-06	0	4.72678	3.98622	-268844	0.0	-91.6099	
57040000	343	-225006	43836.3	-268843	6.16271	2016.45	43.1798	9.36814	0.302145	1	0.359355	0.158973	0.159095	0.322577	0.000146354	6.15711e-06	0	4.71394	3.94869	-268843	0.0	-90.7273	
57050000	343	-224998	43838.5	-268837	6.22636	2016.4	42.3281	16.2193	0.45676	1	0.359355	0.158973	0.159095	0.322577	0.000142588	5.5458e-06	0	4.73316	3.99293	-268837	0.0	-87.9861	
57060000	343	-224983	43837.7	-268821	5.82514	2016.77	40.4873	26.2874	0.66263	1	0.359355	0.158973	0.159095	0.322577	0.00014098	7.38888e-06	0	4.72092	4.0012	-268821	0.0	-88.2761	
57070000	343	-224984	43838.5	-268822	5.73898	2016.92	40.7033	54.7099	0.673941	1	0.359355	0.158973	0.159095	0.322577	0.000151461	6.66224e-06	0	4.76386	3.99296	-268822	0.0	-86.8449	
57080000	343	-224984	43836.7	-268821	5.79692	2016.79	40.5617	58.712	0.645552	1	0.359355	0.158973	0.159095	0.322577	0.000149606	7.06412e-06	0	4.69868	3.95682	-268821	0.0	-88.4775	
57090000	343	-224999	43836.2	-268835	5.9926	2016.66	42.1742	15.5956	0.320579	1	0.359355	0.158973	0.159095	0.322577	0.000153188	7.00431e-06	0	4.75129	4.04027	-268835	0.0	-90.3352	
57100000	343	-225002	43836.5	-268839	5.8496	2016.77	42.6598	15.3847	0.384588	1	0.359355	0.158973	0.159095	0.322577	0.000140737	5.82132e-06	0	4.71734	4.0235	-268839	0.0	-90.0304	
57110000	343	-224995	43839.6	-268835	5.97658	2016.65	41.8676	14.5737	0.392345	1	0.359355	0.158973	0.159095	0.322577	0.000141605	9.53245e-06	0	4.74533	4.03747	-268835	0.0	-87.0611	
57120000	343	-224994	43837.9	-268832	5.96764	2016.68	41.8333	6.88731	0.196918	1	0.359355	0.158973	0.159095	0.322577	0.000149182	7.86936e-06	0	4.74846	4.04449	-268832	0.0	-89.5091	
57130000	343	-225011	43834.2	-268846	5.78284	2016.83	43.3366	10.8223	0.29894	1	0.359355	0.158973	0.159095	0.322577	0.000126531	7.88145e-06	0	4.77891	3.95387	-268846	0.0	-92.6821	
57140000	343	-225024	43832.6	-268857	6.00209	2016.64	45.07	26.1815	0.487635	1	0.359355	0.158973	0.159095	0.322577	0.000136589	6.74226e-06	0	4.77815	4.04966	-268857	0.0	-93.4002	
57150000	343	-225041	43825.3	-268866	5.81263	2016.84	46.0457	168.072	0.833944	1	0.359355	0.158973	0.159095	0.322577	0.000148112	6.45067e-06	0	4.78786	4.00356	-268866	0.0	-98.8997	
57160000	343	-225040	43827.9	-268868	6.28962	2016.3	46.487	103.39	0.846749	1	0.359355	0.158973	0.159095	0.322577	0.000130424	6.93732e-06	0	4.74059	4.00536	-268868	0.0	-96.7064	
57170000	343	-225024	43832.1	-268856	6.15983	2016.46	44.7691	36.7288	0.515472	1	0.359355	0.158973	0.159095	0.322577	0.000146341	7.35975e-06	0	4.77555	4.0027	-268856	0.0	-93.562	
57180000	343	-225041	43829.2	-268870	6.03016	2016.61	46.369	26.1517	0.474558	1	0.359355	0.158973	0.159095	0.322577	0.000111974	6.54952e-06	0	4.80339	3.99685	-268870	0.0	-96.8107	
57190000	343	-225046	43828.5	-268875	6.17584	2016.49	47.455	31.0904	0.519601	1	0.359355	0.158973	0.159095	0.322577	0.000126101	6.05163e-06	0	4.82679	4.01806	-268875	0.0	-97.3829	
57200000	343	-225054	43827.8	-268882	6.19891	2016.46	48.4595	24.1228	0.426352	1	0.359355	0.158973	0.159095	0.322577	0.000127049	5.59159e-06	0	4.82628	4.07853	-268882	0.0	-98.2854	
57210000	343	-225054	43826.6	-268880	6.12	2016.52	48.094	63.3265	0.624359	1	0.359355	0.158973	0.159095	0.322577	0.000136483	6.51256e-06	0	4.80267	4.03194	-268880	0.0	-98.5691	
57220000	343	-225071	43824.9	-268895	6.49367	2016.11	50.2152	63.2773	0.619236	1	0.359355	0.158973	0.159095	0.322577	0.000118237	4.56365e-06	0	4.73491	4.01551	-268895	0.0	-100.219	
57230000	343	-225056	43828.2	-268884	6.24544	2016.39	48.2907	41.2111	0.510454	1	0.359355	0.158973	0.159095	0.322577	0.000124595	4.23909e-06	0	4.7974	4.04513	-268884	0.0	-97.3463	
57240000	343	-225044	43828.2	-268872	6.33225	2016.31	47.0992	54.0073	0.643083	1	0.359355	0.158973	0.159095	0.322577	0.000129243	6.79467e-06	0	4.77162	4.04858	-268872	0.0	-97.0601	
57250000	343	-225041	43825	-268866	6.02064	2016.59	46.2771	106.586	0.718936	1	0.359355	0.158973	0.159095	0.322577	0.000125819	6.37964e-06	0	4.7524	3.99347	-268866	0.0	-99.5951	
57260000	343	-225033	43832.2	-268865	6.10272	2016.52	45.0245	33.8582	0.538525	1	0.359355	0.158973	0.159095	0.322577	0.000135371	4.5539e-06	0	4.70963	3.9758	-268865	0.0	-93.5583	
57270000	343	-225024	43831.8	-268856	5.96088	2016.66	44.8612	41.9467	0.54595	1	0.359355	0.158973	0.159095	0.322577	0.000142891	7.13679e-06	0	4.73343	3.96172	-268856	0.0	-93.7821	
57280000	343	-225044	43829.8	-268874	6.20066	2016.41	46.5374	13.76	0.315987	1	0.359355	0.158973	0.159095	0.322577	0.000136563	5.57241e-06	0	4.73691	4.02302	-268874	0.0	-96.8436	
57290000	343	-225071	43824.3	-268896	6.29804	2016.32	50.4181	33.8894	0.443482	1	0.359355	0.158973	0.159095	0.322577	0.000120109	5.28136e-06	0	4.78374	4.03223	-268896	0.0	-101.518	
57300000	343	-225034	43829.8	-268864	6.08773	2016.52	45.8207	45.0201	0.542588	1	0.359355	0.158973	0.159095	0.322577	0.00013405	7.9469e-06	0	4.74612	3.97463	-268864	0.0	-95.6719	
57310000	343	-225032	43830.4	-268863	5.95372	2016.68	45.7757	44.032	0.630644	1	0.359355	0.158973	0.159095	0.322577	0.000135337	6.53578e-06	0	4.77726	4.00282	-268863	0.0	-95.1204	
57320000	343	-225022	43829.4	-268852	5.98809	2016.66	44.3132	79.1471	0.814846	1	0.359355	0.158973	0.159095	0.322577	0.000144669	6.01301e-06	0	4.76836	3.99927	-268852	0.0	-95.5588	
57330000	343	-225003	43838	-268841	5.97369	2016.63	42.9984	39.5252	0.57962	1	0.359355	0.158973	0.159095	0.322577	0.000146608	7.11581e-06	0	4.75422	3.97112	-268841	0.0	-87.5962	
57340000	343	-225023	43832.4	-268855	6.22456	2016.41	44.6747	28.7756	0.502724	1	0.359355	0.158973	0.159095	0.322577	0.000147111	6.09029e-06	0	4.7946	4.03798	-268855	0.0	-93.5195	
57350000	343	-225017	43832	-268849	6.0616	2016.57	44.0367	37.9409	0.519096	1	0.359355	0.158973	0.159095	0.322577	0.000133102	6.62081e-06	0	4.75986	4.04509	-268849	0.0	-93.6249	
57360000	343	-225021	43833.5	-268854	6.26423	2016.36	44.6713	12.5517	0.352345	1	0.359355	0.158973	0.159095	0.322577	0.000137626	6.16849e-06	0	4.74004	4.0113	-268854	0.0	-93.2838	
57370000	343	-225032	43829.8	-268862	6.09384	2016.52	45.3288	32.3729	0.558917	1	0.359355	0.158973	0.159095	0.322577	0.000152677	7.04967e-06	0	4.75506	3.95949	-268862	0.0	-96.0079	
57380000	343	-225022	43833.3	-268855	6.09181	2016.5	44.6948	23.0862	0.443235	1	0.359355	0.158973	0.159095	0.322577	0.000147541	5.84142e-06	0	4.69317	3.94846	-268855	0.0	-92.8663	
57390000	343	-225054	43828.2	-268882	6.17392	2016.44	48.1657	15.1442	0.298919	1	0.359355	0.158973	0.159095	0.322577	0.000118119	7.60772e-06	0	4.76324	3.97632	-268882	0.0	-98.4266	
57400000	343	-225052	43827.5	-268880	6.2844	2016.32	48.1409	11.8635	0.207784	1	0.359355	0.158973	0.159095	0.322577	0.000122089	6.4089e-06	0	4.70743	4.00277	-268880	0.0	-99.3246	
57410000	343	-225037	43830.2	-268867	6.17384	2016.47	46.2693	13.8207	0.256883	1	0.359355	0.158973	0.159095	0.322577	0.000130733	7.75883e-06	0	4.75786	3.99211	-268867	0.0	-96.4913	
57420000	343	-225047	43829.3	-268876	6.3104	2016.32	47.1899	17.745	0.39	1	0.359355	0.158973	0.159095	0.322577	0.000127768	4.28612e-06	0	4.76066	3.99006	-268876	0.0	-97.1593	
57430000	343	-225047	43828.9	-268876	6.39869	2016.27	47.5347	30.5944	0.492831	1	0.359355	0.158973	0.159095	0.322577	0.000123035	6.94294e-06	0	4.77737	4.04851	-268876	0.0	-96.9788	
57440000	343	-225035	43830.1	-268865	6.07216	2016.54	46.0616	26.6741	0.4932	1	0.359355	0.158973	0.159095	0.322577	0.000123593	6.53405e-06	0	4.71252	4.00283	-268865	0.0	-95.8493	
57450000	343	-225032	43829.6	-268861	6.02724	2016.6	45.5691	41.5245	0.528229	1	0.359355	0.158973	0.159095	0.322577	0.000133435	7.59143e-06	0	4.74728	3.97483	-268861	0.0	-95.9272	
57460000	343	-225048	43824.4	-268873	6.13667	2016.47	47.149	72.1402	0.760978	1	0.359355	0.158973	0.159095	0.322577	0.000127797	5.51581e-06	0	4.736	4.01545	-268873	0.0	-100.532	
57470000	343	-225052	43827.2	-268879	6.48607	2016.14	48.029	52.8925	0.568747	1	0.359355	0.158973	0.159095	0.322577	0.000125175	5.91643e-06	0	4.78926	4.01836	-268879	0.0	-98.0871	
57480000	343	-225051	43826.3	-268877	6.49978	2016.15	47.5608	127.32	0.746353	1	0.359355	0.158973	0.159095	0.322577	0.000137427	7.28729e-06	0	4.8172	4.04145	-268877	0.0	-98.0957	
57490000	343	-225057	43825.8	-268883	6.22092	2016.4	48.5576	74.8615	0.651783	1	0.359355	0.158973	0.159095	0.322577	0.000120517	5.78452e-06	0	4.73833	4.02263	-268883	0.0	-99.1834	
57500000	343	-225047	43829.7	-268877	6.48293	2016.11	47.5924	24.2049	0.447831	1	0.359355	0.158973	0.159095	0.322577	0.000127123	4.96689e-06	0	4.74215	4.00777	-268877	0.0	-96.4124	
57510000	343	-225036	43830.8	-268866	6.14516	2016.44	46.125	31.1273	0.518284	1	0.359355	0.158973	0.159095	0.322577	0.000137889	7.71306e-06	0	4.72298	3.98106	-268866	0.0	-95.0057	
57520000	343	-225068	43822.4	-268890	6.33693	2016.32	49.5843	117.282	0.708539	1	0.359355	0.158973	0.159095	0.322577	0.000127534	5.55653e-06	0	4.8218	4.01756	-268890	0.0	-102.115	
