# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_b/h5n1-andersen-e756a15-ALL_full_dates_only_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
5154000000	4345	-95448.7	-20838.7	-74610	1.60699	2023.99	103.016	0	6.24524	-1.07403	-0.845509	-0.67842	-0.0475747	-0.481177	0.0695451	0.699706	0.888494	0.978253	0.715443	0.193194	-1.23756	-0.237446	0.648584	0.393072	0.326134	0.174682	-0.178762	-1.42281	-1.78892	-1.90274	-1.3553	-1.18839	1.833	16.316	0.330217	0.201484	0.24731	0.220989	0.00319935	0.00319935	-74610	0.0	-4072.65	
5156000000	4347	-95219.7	-20686.9	-74532.8	1.61996	2023.97	100.662	0	6.24524	-1.04328	-1.14118	-0.64031	-0.115627	-0.438904	-0.0583299	0.732503	0.928797	0.853911	0.721745	0.0779223	-1.12938	-0.160894	0.392051	0.338469	0.208664	0.327959	-0.346097	-0.87449	-0.815096	-0.541532	-0.104993	0.231172	1.833	15.5089	0.324368	0.205539	0.245633	0.224459	0.00327172	0.00327172	-74532.8	0.0	-3920.96	
5158000000	4346	-95232.9	-20690.5	-74542.4	1.5836	2024.01	101.174	0	6.24524	-1.28996	-0.985877	-0.545307	-0.301276	-0.304073	0.0794693	0.689751	0.866694	0.926003	0.738548	-0.116104	-0.930617	0.304239	0.476867	0.344917	0.560067	0.145084	-0.268609	-1.22737	-1.17554	-0.670455	-0.627177	-0.809995	1.833	16.0769	0.324469	0.204214	0.25031	0.221007	0.00331111	0.00331111	-74542.4	0.0	-3924.45	
5160000000	4345	-95269.3	-20734.4	-74534.9	1.59133	2024	101.211	0	6.24524	-1.12542	-0.940808	-0.600763	-0.145049	-0.598973	-0.248554	0.371189	0.781004	0.886193	0.688376	-0.0368274	-0.826627	-0.0101959	0.514911	0.500081	0.421873	0.120862	-0.175321	-1.09596	-1.74911	-1.20172	-1.07255	-0.925006	1.833	14.8235	0.322799	0.207515	0.248861	0.220826	0.00325439	0.00325439	-74534.9	0.0	-3968.58	
5162000000	4347	-95535.5	-20890.6	-74644.9	1.6005	2023.99	103.29	0	6.24524	-0.985857	-1.01017	-0.683866	0.0126947	-0.536361	-0.0395833	0.658412	0.866648	0.939181	0.702876	0.0253052	-0.883492	0.0511211	0.594779	0.605272	0.299402	-0.0202831	-0.389322	-1.40872	-1.62801	-0.557685	-0.225095	-0.204641	1.833	16.5922	0.329489	0.204211	0.249122	0.217177	0.00321737	0.00321737	-74644.9	0.0	-4124.52	
5164000000	4345	-95421.7	-20846.4	-74575.4	1.61993	2023.97	102.208	0	6.24524	-0.939121	-0.889913	-0.284533	-0.0579723	-0.581362	-0.235598	0.811824	0.896347	0.911799	0.774856	-0.0667417	-0.94021	-0.0946731	0.507948	0.644145	0.236171	0.211907	-0.67383	-1.02266	-1.24591	-1.48594	-1.28986	-1.41291	1.833	16.0569	0.327275	0.200592	0.249178	0.222955	0.00320502	0.00320502	-74575.4	0.0	-4080.34	
5166000000	4347	-95621.1	-20935.9	-74685.3	1.60238	2023.99	104.229	0	6.24524	-0.877683	-1.11565	-0.395387	-0.156982	-0.533235	-0.265099	0.624761	0.811853	1.0548	0.764224	0.0847559	-0.990506	-0.0549887	0.639696	0.369019	0.456961	-0.00627087	-0.0428601	-1.18516	-1.13835	-1.17228	-1.7141	-2.05599	1.833	17.9909	0.329234	0.210021	0.241656	0.21909	0.00318839	0.00318839	-74685.3	0.0	-4169.59	
5168000000	4346	-95658.8	-20951.1	-74707.8	1.64482	2023.95	105.107	0	6.24524	-1.15586	-0.732978	-0.51467	-0.13909	-0.383429	-0.0474459	0.474635	0.770832	1.09461	0.696136	0.00685168	-1.0283	0.130162	0.784885	0.413199	0.305873	0.227579	-0.369383	-1.18641	-1.14602	-1.22957	-0.961668	-1.12519	1.833	16.4761	0.322551	0.205677	0.245301	0.22647	0.00318525	0.00318525	-74707.8	0.0	-4185.01	
5170000000	4345	-95441.8	-20841.6	-74600.2	1.5766	2024.02	102.792	0	6.24524	-1.0012	-0.959038	-0.498773	-0.21049	-0.663501	-0.0203076	0.767708	0.840854	0.986111	0.800523	0.0332413	-1.11596	0.270771	0.638949	0.432242	0.369017	0.102208	-0.38917	-1.39255	-0.85525	-0.438344	-0.56795	-0.565631	1.833	16.8327	0.324027	0.211167	0.245234	0.219572	0.00322911	0.00322911	-74600.2	0.0	-4075.46	
5172000000	4345	-95645.5	-20968.2	-74677.3	1.56262	2024.03	104.646	0	6.24524	-0.899615	-1.07348	-0.318639	-0.130295	-0.489161	0.0358018	0.635581	0.809521	1.0552	0.884838	-0.00634736	-0.869455	0.281024	0.58831	0.636869	0.175713	0.214603	-0.186331	-1.23642	-1.405	-1.30394	-0.79392	-0.581944	1.833	15.6815	0.324062	0.20385	0.246856	0.225231	0.00315034	0.00315034	-74677.3	0.0	-4202.28	
5174000000	4346	-95494.1	-20874.8	-74619.2	1.56629	2024.03	103.013	0	6.24524	-1.06609	-0.693582	-0.228431	-0.146504	-0.648988	-0.0131567	0.550846	0.822974	0.996125	0.799547	0.0195236	-0.984598	0.020053	0.461109	0.325559	0.476184	0.162519	-0.302776	-1.35162	-1.60771	-1.89108	-2.75618	-2.79722	1.833	17.2369	0.327086	0.203135	0.24614	0.223639	0.00317794	0.00317794	-74619.2	0.0	-4108.66	
5176000000	4348	-95499.1	-20855.2	-74644	1.63892	2023.95	103.035	0	6.24524	-1.2483	-0.787121	-0.376106	-0.179604	-0.477127	0.074908	0.457803	0.983191	0.883953	0.832705	-0.0294219	-0.864438	0.0984696	0.736226	0.290318	0.46405	0.0413939	-0.412014	-1.55214	-2.56454	-2.56366	-2.42396	-1.55445	1.833	16.6419	0.329047	0.203246	0.244174	0.223532	0.003177	0.003177	-74644	0.0	-4089.08	
5178000000	4345	-95431.7	-20848.7	-74583.1	1.54415	2024.05	102.413	0	6.24524	-0.934188	-0.915704	-0.509462	0.00637399	-0.704179	0.0539475	0.294158	0.803115	0.846294	0.587394	0.122916	-0.848538	0.305444	0.545624	0.441883	0.167841	0.0885525	-0.390076	-1.73121	-1.34497	-1.55876	-1.73818	-1.4711	1.833	16.627	0.326588	0.202612	0.245389	0.225412	0.00321943	0.00321943	-74583.1	0.0	-4082.57	
5180000000	4347	-95476	-20859.4	-74616.6	1.65128	2023.94	102.633	0	6.24524	-0.829371	-0.88372	-0.452476	-0.141968	-0.630141	0.202557	0.381588	0.875453	0.873132	0.598118	0.223199	-0.646569	0.134333	0.671502	0.335723	0.313385	0.333521	-0.380703	-1.00191	-1.5505	-1.04229	-1.2428	-1.15657	1.833	16.6805	0.324291	0.204819	0.245839	0.225051	0.00317026	0.00317026	-74616.6	0.0	-4093.33	
5182000000	4347	-95367.5	-20792.9	-74574.7	1.6287	2023.96	101.514	0	6.24524	-0.996797	-1.00203	-0.486219	-0.176762	-0.734493	-0.12248	0.275749	0.694734	0.915725	0.622146	-0.0257938	-0.81705	0.202183	0.66392	0.351254	0.165102	0.139206	-0.598467	-1.83694	-1.55531	-1.68973	-1.056	-1.3251	1.833	18.7871	0.328612	0.200555	0.248375	0.222459	0.00323646	0.00323646	-74574.7	0.0	-4026.5	
5184000000	4347	-95338.1	-20781	-74557.1	1.59752	2023.99	101.231	0	6.24524	-0.964135	-0.875406	-0.366133	-0.037043	-0.764025	-0.468142	0.441205	0.848186	0.908512	0.731625	-0.0758837	-0.838972	0.0965216	0.472655	0.284185	0.299749	0.0261421	-0.463257	-1.41679	-1.10036	-0.63337	-0.131366	-0.236132	1.833	16.7219	0.326718	0.206045	0.243794	0.223443	0.00321369	0.00321369	-74557.1	0.0	-4014.89	
5186000000	4344	-95334.4	-20800	-74534.4	1.60487	2023.99	101.44	0	6.24524	-1.00855	-0.748351	-0.488756	0.0288628	-0.594817	0.0251697	0.538678	0.724945	0.971561	0.676082	0.210512	-0.973968	-0.0119744	0.401848	0.471903	0.28048	0.0860948	-0.575004	-1.02057	-1.27857	-0.399125	-1.08391	-1.42457	1.833	17.6644	0.322552	0.198016	0.251593	0.227839	0.00322951	0.00322951	-74534.4	0.0	-4033.77	
5188000000	4346	-95312.1	-20769.7	-74542.4	1.58857	2024.01	101.124	0	6.24524	-1.19581	-0.836964	-0.538791	-0.21017	-0.539564	-0.155902	0.608752	0.809658	0.908628	0.695966	0.023342	-0.802953	0.29995	0.500366	0.516823	0.324388	0.185172	-0.600874	-0.558469	-0.751956	-0.479113	-0.340647	-0.0862576	1.833	16.432	0.325375	0.211085	0.240435	0.223106	0.003255	0.003255	-74542.4	0.0	-4003.6	
5190000000	4347	-95175.1	-20691.2	-74483.9	1.60177	2023.99	99.5605	0	6.24524	-0.972075	-1.27614	-0.564241	-0.244657	-0.7073	0.015153	0.709434	0.698817	0.909259	0.697879	0.0111785	-0.76764	0.12934	0.476292	0.517681	0.0213131	0.206015	-0.697372	-1.4403	-1.14386	-0.731728	-0.703272	-0.13054	1.833	16.1177	0.329228	0.203155	0.247033	0.220585	0.0033456	0.0033456	-74483.9	0.0	-3925.15	
5192000000	4346	-95159.1	-20667.9	-74491.2	1.60162	2023.99	99.9896	0	6.24524	-1.05657	-1.22258	-0.693184	-0.374971	-0.610456	0.0333257	0.691322	0.699554	0.946614	0.665964	0.068699	-0.743445	0.186199	0.54015	0.508527	0.101139	0.0647536	-0.415286	-1.51807	-1.66433	-1.37048	-1.15861	-1.35126	1.833	17.2333	0.325028	0.207573	0.242937	0.224462	0.00331825	0.00331825	-74491.2	0.0	-3901.73	
5194000000	4346	-95307.2	-20761.6	-74545.6	1.59342	2024	101.223	0	6.24524	-0.962994	-1.11095	-0.5322	-0.325101	-0.702279	-0.0877584	0.705231	1.05644	1.06778	0.671553	-0.253184	-0.950507	0.0715003	0.698321	0.289144	0.389365	0.229355	-0.378471	-0.478863	-0.301356	-0.77301	-1.66885	-1.34644	1.833	16.4741	0.321807	0.206166	0.251773	0.220254	0.0033239	0.0033239	-74545.6	0.0	-3995.5	
5196000000	4346	-95609.9	-20941.2	-74668.7	1.58914	2024	104.121	0	6.24524	-1.00541	-1.11608	-0.403287	0.0228427	-0.694229	-0.0681667	0.671808	0.71441	1.02359	0.733238	-0.196829	-0.913921	0.399091	0.731329	0.41471	0.383575	0.347846	-0.5949	-1.29866	-1.42262	-1.30879	-1.19169	-0.636287	1.833	18.4349	0.323313	0.208999	0.246776	0.220912	0.00321512	0.00321512	-74668.7	0.0	-4174.91	
5198000000	4346	-95832.2	-21068.2	-74764.1	1.65508	2023.94	106.391	0	6.24524	-0.870292	-0.821261	-0.437561	-0.0231286	-0.749961	-0.150975	0.487991	0.876488	1.12335	0.801376	-0.223706	-0.82209	0.283985	0.797518	0.495583	0.352473	0.235127	-0.198493	-1.32257	-1.7493	-0.993004	-0.689644	-1.06784	1.833	17.6321	0.327359	0.199851	0.254556	0.218234	0.00311546	0.00311546	-74764.1	0.0	-4301.94	
5200000000	4345	-95675.5	-20981.2	-74694.3	1.58606	2024.01	104.946	0	6.24524	-0.901662	-0.875399	-0.59161	0.0796868	-0.626742	0.244921	0.424404	0.890404	0.983059	0.84458	-0.10449	-1.02127	0.114555	0.601502	0.500088	0.443958	0.158833	-0.0804125	-0.852775	-1.02247	-0.920581	-0.659608	-1.25027	1.833	16.6791	0.328361	0.202269	0.24216	0.22721	0.00313046	0.00313046	-74694.3	0.0	-4215.15	
5202000000	4349	-95632.3	-20919.4	-74712.9	1.61978	2023.97	104.318	0	6.24524	-1.0289	-0.800746	-0.470065	-0.0842968	-0.551808	-0.122033	0.796959	0.810255	0.973053	0.689998	0.131852	-0.874229	0.403839	0.620951	0.36027	0.252532	0.210798	-0.215473	-0.935467	-1.09643	-0.648075	-0.473065	-0.739773	1.833	17.2245	0.328355	0.201663	0.246398	0.223585	0.00313771	0.00313771	-74712.9	0.0	-4153.27	
5204000000	4347	-95574.8	-20908.2	-74666.5	1.62018	2023.97	103.763	0	6.24524	-1.0995	-1.05229	-0.591558	-0.0348592	-0.467443	0.0241148	0.537892	0.82064	0.913646	0.785095	-0.0447577	-0.818214	0.0801239	0.614802	0.3087	0.346693	0.216367	-0.424892	-1.52647	-2.17547	-1.7848	-1.28698	-1.05967	1.833	16.2608	0.328088	0.206767	0.243955	0.221189	0.00316062	0.00316062	-74666.5	0.0	-4142.21	
5206000000	4346	-95583.7	-20926	-74657.7	1.64568	2023.95	103.814	0	6.24524	-1.02632	-1.03037	-0.452119	-0.160049	-0.619226	-0.185537	0.360459	0.804284	1.02449	0.805697	0.0606897	-0.733655	0.106625	0.602195	0.403491	0.154805	0.192577	-0.603534	-1.58562	-1.49705	-1.94673	-1.40774	-1.71338	1.833	17.4715	0.3217	0.20567	0.247066	0.225564	0.00319932	0.00319932	-74657.7	0.0	-4159.79	
5208000000	4348	-95543.9	-20888.2	-74655.8	1.65511	2023.94	103.284	0	6.24524	-1.11523	-1.14991	-0.553575	-0.0968044	-0.698356	0.0680208	0.606014	0.836627	1.1121	0.734576	0.0806576	-0.948353	0.196014	0.419084	0.478807	0.20093	0.302797	-0.532278	-1.41712	-2.03607	-2.31966	-3.18478	-3.06242	1.833	17.0086	0.326685	0.204723	0.245442	0.22315	0.00315436	0.00315436	-74655.8	0.0	-4122.02	
5210000000	4345	-95574.1	-20910.3	-74663.8	1.63888	2023.95	104.231	0	6.24524	-1.19338	-1.1506	-0.720744	-0.0134372	-0.680366	0.0484076	0.641521	0.743097	1.06883	0.818672	0.0311476	-0.989657	0.222997	0.539791	0.481972	0.162841	0.210871	-0.547644	-1.9067	-1.91896	-2.41126	-3.0239	-3.22567	1.833	16.6788	0.323181	0.198506	0.249695	0.228618	0.00318383	0.00318383	-74663.8	0.0	-4144.21	
5212000000	4346	-95586.8	-20916.8	-74670	1.63834	2023.96	104.102	0	6.24524	-1.26887	-1.03698	-0.565271	-0.0351823	-0.688243	0.0861461	0.69874	0.935606	0.963647	0.79943	0.154389	-0.847108	0.2347	0.485781	0.316096	0.280015	0.300934	-0.0637976	-2.06089	-2.16315	-2.57091	-2.34096	-2.74786	1.833	14.9824	0.326818	0.209125	0.243477	0.22058	0.00315491	0.00315491	-74670	0.0	-4150.93	
5214000000	4346	-95722.7	-21021.4	-74701.3	1.59111	2024	104.885	0	6.24524	-0.766965	-0.819362	-0.560848	-0.0724744	-0.41584	-0.270076	0.519289	0.69705	1.04248	0.836664	0.176616	-0.705607	0.239873	0.711708	0.251176	0.313854	0.295407	-0.252176	-0.899502	-1.35592	-0.653844	-0.0811769	-0.373166	1.833	15.0965	0.327705	0.205633	0.243607	0.223054	0.00318093	0.00318093	-74701.3	0.0	-4255.48	
5216000000	4346	-95472.8	-20859	-74613.8	1.58602	2024.01	102.843	0	6.24524	-1.09436	-0.832188	-0.383775	0.0490985	-0.557407	-0.122967	0.737647	1.04826	0.98803	0.76979	0.045569	-0.816745	0.197338	0.411461	0.287746	0.362497	0.278032	-0.102035	-1.33002	-0.882041	-0.60341	-0.655892	-0.495382	1.833	16.6776	0.32573	0.203496	0.24439	0.226384	0.00328133	0.00328133	-74613.8	0.0	-4092.89	
5218000000	4347	-95553.7	-20900.8	-74652.8	1.6029	2023.99	103.454	0	6.24524	-0.968553	-0.787979	-0.664152	-0.101956	-0.586767	0.0315737	0.544446	0.899434	1.00735	0.659686	0.117265	-0.800118	0.25601	0.621059	0.322757	0.393649	0.240466	-0.224129	-0.899427	-0.222452	-0.557913	-0.0161795	-0.448096	1.833	15.5128	0.328861	0.20333	0.25046	0.217349	0.00319729	0.00319729	-74652.8	0.0	-4134.88	
5220000000	4345	-95478.1	-20869	-74609.2	1.60025	2023.99	102.987	0	6.24524	-1.0155	-0.919413	-0.572451	-0.101083	-0.338312	-0.0647096	0.595391	0.910767	0.966428	0.745206	0.0556251	-1.02549	0.2627	0.55544	0.496196	0.223741	0.370283	-0.647329	-1.25446	-0.916289	-0.389958	0.0585737	-0.155912	1.833	17.7998	0.322754	0.209662	0.246564	0.221021	0.00322602	0.00322602	-74609.2	0.0	-4102.75	
5222000000	4347	-95410.6	-20810.3	-74600.3	1.601	2023.99	102.224	0	6.24524	-1.02999	-0.821087	-0.608692	-0.151935	-0.359173	0.130304	0.617042	0.901932	0.858323	0.768755	0.00843408	-0.913166	-0.00119961	0.512518	0.416626	0.439364	0.253858	-0.443717	-0.874304	-0.59006	-1.03959	-0.359322	-0.328625	1.833	16.7126	0.325991	0.200447	0.252468	0.221093	0.00322805	0.00322805	-74600.3	0.0	-4044.17	
5224000000	4347	-95570	-20900.3	-74669.6	1.6365	2023.96	103.874	0	6.24524	-0.747562	-1.12474	-0.53546	-0.129246	-0.470101	-0.236943	0.640674	0.855854	0.924281	0.739412	-0.0281983	-1.03698	0.0510836	0.430813	0.467087	0.4329	0.182229	-0.516951	-0.977462	-2.02024	-1.94288	-1.95378	-1.90063	1.833	17.6692	0.324198	0.201279	0.24711	0.227414	0.00325008	0.00325008	-74669.6	0.0	-4134.11	
5226000000	4344	-95341.4	-20788.4	-74553	1.62316	2023.97	101.914	0	6.24524	-0.926816	-1.12957	-0.503371	0.0550596	-0.391695	-0.111197	0.712373	0.823358	0.90767	0.809078	-0.00640719	-0.888621	0.12887	0.21808	0.369348	0.305997	0.496926	-0.625598	-1.64746	-1.30819	-0.597186	-1.28183	-1.51156	1.833	16.3402	0.324368	0.203369	0.243928	0.228336	0.00313985	0.00313985	-74553	0.0	-4022.36	
5228000000	4346	-95433.8	-20837.6	-74596.2	1.61163	2023.98	102.415	0	6.24524	-0.870101	-1.17472	-0.547048	-0.111981	-0.439247	0.0362465	0.593813	0.690616	0.893307	0.681551	0.101359	-0.961258	0.286001	0.35914	0.358168	0.217881	0.223331	-0.579896	-1.26444	-1.17123	-1.68798	-1.87786	-1.80644	1.833	18.032	0.330321	0.204618	0.244066	0.220994	0.00328258	0.00328258	-74596.2	0.0	-4071.33	
5230000000	4346	-95336.9	-20769	-74567.9	1.59721	2024	101.801	0	6.24524	-0.934558	-0.877029	-0.611495	-0.120363	-0.5476	-0.0631479	0.437301	0.887592	0.875548	0.71159	0.236988	-1.00839	0.276251	0.4212	0.186837	0.292973	0.374915	-0.557966	-1.03747	-1.77821	-1.6749	-1.27194	-0.818159	1.833	16.7222	0.325874	0.204702	0.246997	0.222427	0.00330695	0.00330695	-74567.9	0.0	-4002.9	
5232000000	4347	-95379.7	-20812.2	-74567.5	1.5871	2024.01	101.503	0	6.24524	-1.14406	-0.880547	-0.554098	-0.205192	-0.61421	0.206456	0.493172	0.954595	0.991531	0.858965	0.164861	-1.00786	0.04508	0.505647	0.144381	0.266104	0.133916	-0.43797	-1.74956	-2.16186	-2.74014	-3.1127	-3.03578	1.833	17.216	0.320853	0.207257	0.24798	0.223911	0.00328923	0.00328923	-74567.5	0.0	-4046	
5234000000	4347	-95517.7	-20874.1	-74643.6	1.61895	2023.98	103.29	0	6.24524	-1.00625	-0.775644	-0.45471	-0.00134779	-0.591035	0.0604673	0.805463	0.880888	0.977886	0.802982	0.179979	-0.834277	-0.0521004	0.51437	0.279856	0.438953	0.133419	-0.846662	-1.41204	-1.75287	-1.56819	-1.40635	-1.66232	1.833	16.6983	0.326719	0.207626	0.245693	0.219962	0.0031646	0.0031646	-74643.6	0.0	-4107.97	
5236000000	4350	-95480.7	-20841.8	-74638.9	1.62615	2023.97	102.356	0	6.24524	-0.963718	-0.974557	-0.497735	-0.126778	-0.739158	-0.181363	0.481107	1.07453	0.936779	0.763041	0.00823364	-0.953422	-0.213144	0.347201	0.3378	0.258147	0.378379	-0.0726798	-0.782161	-1.168	-1.07328	-0.516034	-0.804154	1.833	17.2356	0.324933	0.20507	0.245791	0.224205	0.00321591	0.00321591	-74638.9	0.0	-4075.61	
5238000000	4344	-95458.2	-20861.3	-74596.9	1.61588	2023.98	102.992	0	6.24524	-1.1198	-0.858011	-0.538853	0.00659746	-0.617652	-0.316637	0.411404	1.05735	1.00972	0.672019	0.0999054	-0.726067	-0.103963	0.440566	0.525062	0.389227	0.368587	0.125026	-0.724431	-1.1822	-0.585554	-0.857984	-0.723522	1.833	17.2465	0.324737	0.202618	0.251654	0.220991	0.00319427	0.00319427	-74596.9	0.0	-4095.15	
5240000000	4345	-95407.5	-20814.1	-74593.4	1.62569	2023.97	102.621	0	6.24524	-1.02938	-0.866653	-0.330408	-0.161121	-0.52418	0.0276695	0.5289	0.836692	1.00089	0.567656	0.0313324	-1.07999	-0.199967	0.52842	0.447054	0.314021	0.190469	-0.0855261	-1.16732	-0.4389	-0.0632362	-0.407727	-0.122915	1.833	17.443	0.323103	0.201721	0.249008	0.226168	0.00322822	0.00322822	-74593.4	0.0	-4047.88	
5242000000	4345	-95663.3	-20966.9	-74696.4	1.66198	2023.93	105.123	0	6.24524	-0.950323	-0.844586	-0.282332	-0.123347	-0.509346	0.160906	0.762579	0.926634	0.994351	0.599893	0.00378659	-1.1127	0.00452163	0.603811	0.297509	0.386755	0.307801	0.0957932	-1.02201	-0.452156	0.0627492	-0.259641	-0.673605	1.833	17.5316	0.325614	0.205549	0.245797	0.22304	0.00311802	0.00311802	-74696.4	0.0	-4200.68	
5244000000	4345	-95730.7	-21000.6	-74730.1	1.60595	2023.99	105.923	0	6.24524	-1.19469	-0.804155	-0.540335	-0.127785	-0.457026	-0.0332484	0.762076	1.11315	1.07421	0.867498	0.116244	-0.97867	0.297291	0.823886	0.293818	0.388034	0.53647	-0.216882	-1.4169	-0.650405	-1.05247	-0.642853	-0.86841	1.833	17.8365	0.325525	0.204755	0.248808	0.220912	0.00311197	0.00311197	-74730.1	0.0	-4234.32	
5246000000	4348	-95677.1	-20962.7	-74714.3	1.61028	2023.98	104.667	0	6.24524	-1.09441	-0.782095	-0.599257	-0.233214	-0.46526	-0.223069	0.47714	0.71083	1.0241	0.755911	0.124247	-0.6234	0.301831	0.612048	0.466552	0.258839	0.278886	-0.0787727	-1.15396	-1.10023	-1.13824	-1.04124	-1.25639	1.833	16.3607	0.323124	0.208232	0.250409	0.218235	0.00313739	0.00313739	-74714.3	0.0	-4196.69	
5248000000	4347	-95609.4	-20919.6	-74689.8	1.68573	2023.91	104.343	0	6.24524	-1.04809	-0.926085	-0.46838	-0.141466	-0.467821	-0.0601748	0.672236	0.695962	1.03681	0.792167	0.150682	-0.993111	0.087841	0.549581	0.328948	0.390489	0.324746	0.0679252	-1.47766	-2.10462	-2.31928	-2.19791	-1.76252	1.833	17.7796	0.320474	0.207404	0.251272	0.220851	0.00312524	0.00312524	-74689.8	0.0	-4153.36	
5250000000	4348	-95613	-20923.5	-74689.5	1.61094	2023.98	104.027	0	6.24524	-1.1279	-0.864608	-0.625363	-0.207261	-0.479796	0.212863	0.613431	1.00878	1.02431	0.705025	0.224465	-1.07291	0.0697822	0.617448	0.574774	0.35655	0.306782	0.124523	-1.14987	-1.43469	-1.40986	-0.979058	-1.48506	1.833	16.1665	0.320755	0.207665	0.252529	0.219051	0.00312801	0.00312801	-74689.5	0.0	-4157.44	
5252000000	4347	-95388.3	-20794.2	-74594.2	1.58572	2024.01	102.113	0	6.24524	-1.07047	-1.05889	-0.652976	-0.219838	-0.557324	0.160761	0.325937	0.871622	0.900086	0.622132	0.280946	-0.957397	-0.0628223	0.629303	0.414015	0.0803372	0.350937	-0.229132	-0.864716	-0.558118	0.0192936	-0.0731704	-0.393861	1.833	16.7524	0.321183	0.205972	0.24609	0.226755	0.00322524	0.00322524	-74594.2	0.0	-4028.05	
5254000000	4348	-95628.8	-20931.3	-74697.5	1.67933	2023.92	104.292	0	6.24524	-0.910244	-0.850339	-0.456514	-0.12606	-0.542626	0.0588642	0.670195	0.804714	1.02476	0.794855	-0.0197809	-1.10286	-0.0715111	0.594382	0.497441	0.157846	0.160776	-0.114438	-0.771909	-1.12011	-0.251353	-0.656856	-1.12288	1.833	17.2853	0.323252	0.208352	0.24516	0.223237	0.00312644	0.00312644	-74697.5	0.0	-4165.17	
5256000000	4348	-95392.9	-20785.7	-74607.2	1.58114	2024.01	102.062	0	6.24524	-1.01616	-0.936157	-0.546489	-0.233679	-0.747652	0.00664395	0.483408	0.854772	1.00963	0.619013	-0.0284133	-1.00366	0.131493	0.5125	0.475247	0.258345	0.232483	-0.292055	-1.18419	-1.7038	-1.65588	-1.29312	-1.5355	1.833	17.2035	0.331516	0.201407	0.240351	0.226725	0.00331622	0.00331622	-74607.2	0.0	-4019.5	
5258000000	4348	-95514.7	-20856.3	-74658.3	1.60125	2023.99	103.35	0	6.24524	-1.10272	-0.951334	-0.571788	-0.176043	-0.625981	0.0214222	0.522598	0.622402	1.08229	0.735379	-0.0820785	-1.03144	-0.138475	0.63125	0.354481	0.197426	0.255638	-0.175534	-1.27659	-1.32672	-0.705505	-0.354326	-0.10821	1.833	17.5865	0.323734	0.207205	0.247523	0.221538	0.00316433	0.00316433	-74658.3	0.0	-4090.13	
5260000000	4350	-95566.3	-20878.4	-74687.8	1.59892	2023.99	103.489	0	6.24524	-1.01995	-0.857591	-0.587811	-0.0672892	-0.566395	-0.253667	0.51959	0.850264	1.07808	0.67518	-0.030412	-0.877203	0.190142	0.554571	0.380546	0.139838	0.140485	-0.213176	-1.10889	-1.87874	-2.11176	-2.26271	-2.2993	1.833	16.7921	0.327115	0.209519	0.243728	0.219638	0.00323464	0.00323464	-74687.8	0.0	-4112.31	
5262000000	4346	-95596.3	-20917	-74679.3	1.60893	2023.98	104.401	0	6.24524	-0.900515	-1.04988	-0.463696	-0.129765	-0.64542	-0.0488093	0.655397	1.03158	1.02765	0.776058	-0.0529924	-0.887821	-0.101426	0.650555	0.452198	0.236871	0.340345	-0.314678	-1.10832	-0.857449	-0.864411	-0.63105	-0.609272	1.833	17.0751	0.321518	0.20894	0.248511	0.221031	0.00321028	0.00321028	-74679.3	0.0	-4150.82	
