sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	exponential.popSize.mean	exponential.popSize.stderr	exponential.popSize.stddev	exponential.popSize.median	exponential.popSize.95%HPDlo	exponential.popSize.95%HPDup	exponential.popSize.ACT	exponential.popSize.ESS	exponential.popSize.geometric-mean	exponential.growthRate.mean	exponential.growthRate.stderr	exponential.growthRate.stddev	exponential.growthRate.median	exponential.growthRate.95%HPDlo	exponential.growthRate.95%HPDup	exponential.growthRate.ACT	exponential.growthRate.ESS	exponential.growthRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	alpha.mean	alpha.stderr	alpha.stddev	alpha.median	alpha.95%HPDlo	alpha.95%HPDup	alpha.ACT	alpha.ESS	alpha.geometric-mean	clock.rate.mean	clock.rate.stderr	clock.rate.stddev	clock.rate.median	clock.rate.95%HPDlo	clock.rate.95%HPDup	clock.rate.ACT	clock.rate.ESS	clock.rate.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	Unnamed: 173	minTipESS_month.ESS	minTipESS_year.ESS
167	sims/sim_167/delphy-digested.log	975.3637660485022	0.0281157493807093	0.712872929794357	975.0	975.0	977.0	3271254.64832152	642.8726057994442	975.363505812217	-76286.28601997146	128.86970467262034	3269.303281080485	-77052.5	-80140.5	-70288.3	3267612.2727172514	643.5892096375334		-31569.14393723252	125.20725262443644	3171.5119205615915	-32329.7	-35222.0	-25691.1	3277672.434492805	641.6138409283792		-44717.14293865909	4.305567851999904	113.05890953684928	-44711.7	-44948.7	-44513.6	3049934.857357567	689.5229237197605		1.4558830385164054	0.0027276141060891	0.0722174146375207	1.45628	1.31693	1.58469	3000000.0	701.0	1.4541068705358808	31.987492154065617	0.0299425046112491	0.7153382616018711	31.9594	30.6537	33.4203	3684619.218433132	570.7509718994224	31.979496231493947	2.5461162339514978	0.0085806334943049	0.2271843240315555	2.53617	2.12204	2.97776	3000000.0000000005	700.9999999999999	2.5360282586728906	1.9736114550641928	0.0050794670207376	0.1344860239413301	1.97814	1.6874	2.2134	3000000.0	701.0	1.968967252962324	0.5504401412268188	0.002244114475282	0.0594160827932764	0.546688	0.441557	0.667972	2999999.9999999995	701.0000000000001	0.5472431207879618	0.5217049001426527	0.00010712846185687173	0.0028363764992168	0.521719	0.516401	0.527406	3000000.0	701.0	0.5216971882386376	0.0712253008559201	5.429015816750739e-05	0.0014374081928848	0.0712651	0.0687598	0.0739613	3000000.0	701.0	0.0712107894450522	0.0490150497860199	4.5523135758950784e-05	0.001205288960548	0.0490076	0.0467442	0.0513488	3000000.0	701.0	0.0490002488225124	0.3580547375178314	0.000102495749441321	0.0027137189309322	0.357988	0.352734	0.363383	3000000.0	701.0	0.3580444558814238	0.6763371255349502	0.007490805855176	0.1983296065248903	0.629031	0.399274	1.07416	3000000.0	701.0	0.6513321742914913	0.0010403583038516	1.5562740425331658e-06	3.850107794228073e-05	0.00104026	0.000969779	0.00112353	3436098.796842483	612.0312960536813	0.0010396446942312	0.0010403583038516	1.5562740425331658e-06	3.850107794228073e-05	0.00104026	0.000969779	0.00112353	3436098.796842483	612.0312960536813	0.0010396446942312	-44717.14293865909	4.305567851999904	113.05890953684928	-44711.7	-44948.7	-44513.6	3049934.857357567	689.5229237197605		0.0	0.0	0.0	0.0	0.0	0.0				-402.7561925820253	0.8675714259513264	21.295145359623117	-402.359	-444.822	-362.115	3490507.1703849514	602.4912419154464			367.9142905951076	
168	sims/sim_168/delphy-digested.log	907.8530670470756	0.0473871625513584	1.0788234634994156	908.0	907.0	910.0	4057512.957539257	518.2977902984684	907.8524267388004	-53728.98516405132	249.9619114155071	6598.0643077128025	-54381.3	-64817.6	-40104.2	3018240.612448006	696.763535460587		-18051.09474179745	247.3153003602461	6526.465655430488	-18695.4	-28981.9	-4553.46	3019848.3147380888	696.39259354071		-35677.88930099855	3.061799548579557	81.06544362225783	-35678.5	-35832.0	-35521.9	3000000.0	701.0		1.2310326248216823	0.0017532855983603	0.0464206988635616	1.22677	1.15027	1.31693	3000000.0	701.0	1.230167094266878	30.23417489300997	0.0242083280471394	0.6409494878173686	30.2309	29.0974	31.5839	3000000.0	701.0	30.227390762474077	2.4134452211127004	0.0087395124145365	0.2144091808091221	2.40403	1.98013	2.79476	3494032.3761010207	601.8833753185569	2.4040144610822978	2.012357375178317	0.0061353571678984	0.1381416748819408	2.01051	1.70481	2.25762	4148294.096155456	506.9553776211317	2.00757026287586	5.058905805991442	0.0135315888254904	0.3537301923873059	5.04533	4.39266	5.80003	3077461.280893007	683.3554699962817	5.046579042712441	0.7465738716119833	9.43719390090661e-05	0.0024986296391163	0.746507	0.741836	0.751366	3000000.0	701.0	0.7465696907522067	0.1236169871611982	7.34567859888589e-05	0.0019448715857035	0.123609	0.120103	0.127569	3000000.0	701.0	0.1236016898866847	0.0136864624821683	2.481203916564668e-05	0.000615742844808236	0.0136918	0.012578	0.0149389	3414801.3231264795	615.8484201577393	0.0136726039495331	0.1161226961483595	6.764040560924335e-05	0.0017908747455247	0.116145	0.112391	0.11923	3000000.0	701.0	0.1161088791400421	0.3715280456490731	0.0022732576827481	0.0601876901451909	0.365565	0.269817	0.488324	3000000.0	701.0	0.3668203943976743	0.0010202872268188	1.4921972495531188e-06	3.950801810687412e-05	0.00102198	0.000946948	0.00109772	3000000.0	701.0	0.0010195202684941	0.0010202872268188	1.4921972495531188e-06	3.950801810687412e-05	0.00102198	0.000946948	0.00109772	3000000.0	701.0	0.0010195202684941	-35677.88930099855	3.061799548579557	81.06544362225783	-35678.5	-35832.0	-35521.9	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-364.2852225392298	0.7724406796661611	20.45145195642078	-364.281	-405.451	-326.768	3000000.0	701.0			353.22233639492674	
169	sims/sim_169/delphy-digested.log	639.1669044222539	0.0180145928561024	0.4769616489713881	639.0	639.0	640.0	3000000.0	701.0	639.1667267591821	-68027.49700427952	115.60291517135882	3060.749553831193	-69083.9	-71072.0	-61392.6	3000000.0	701.0		-31895.903851640494	117.42813643866386	3109.074850570122	-32961.8	-34891.5	-25088.9	3000000.0	701.0		-36131.59243937234	3.438886473391753	91.0493496070332	-36144.0	-36276.1	-35943.6	3000000.0	701.0		1.112996590584879	0.0014637568141216	0.0317923520565357	1.10928	1.05191	1.17212	4457915.317029139	471.74516572052994	1.1125476158961902	22.212264194008544	0.0234729775828297	0.5419726435449237	22.1952	21.2132	23.2667	3944762.937303536	533.1118836351462	22.205658812644295	1.7215235948644807	0.0071665673891878	0.1897449377158301	1.70348	1.39492	2.11926	3000000.0	701.0	1.7112565802727584	2.6018018972895893	0.0075794675768787	0.2006770501403152	2.59861	2.27313	3.07277	3000000.0	701.0	2.5940367789245435	4.07512388017118	0.0223335450672743	0.5913119751245148	4.02999	2.94092	5.1827	3000000.0000000005	700.9999999999999	4.033407930870991	0.603514442225393	0.0001047387001826978	0.0027731042022398	0.603458	0.598798	0.60968	3000000.0	701.0	0.6035080699584392	0.0221194042796005	3.168614299228684e-05	0.0008181667921877236	0.0220808	0.0206376	0.0237579	3154237.0702788928	666.7222384188314	0.0221042767514941	0.319472865905849	0.000102221295670844	0.0027064523818695	0.319651	0.313577	0.32421	3000000.0	701.0	0.3194613963322432	0.0548933049928672	5.070082000692273e-05	0.0013423754235353	0.0549285	0.0524016	0.0574974	3000000.0	701.0	0.0548768834943665	1.647758181169758	0.0355592115885406	0.9414800729106372	1.40906	0.488371	3.51695	3000000.0	701.0	1.4438654372698778	0.000985708824536377	1.7692010437852165e-06	4.224305601960149e-05	0.00098614	0.000897951	0.00105905	3688781.985080488	570.1068831136447	0.0009848071643272984	0.000985708824536377	1.7692010437852165e-06	4.224305601960149e-05	0.00098614	0.000897951	0.00105905	3688781.985080488	570.1068831136447	0.0009848071643272984	-36131.59243937234	3.438886473391753	91.0493496070332	-36144.0	-36276.1	-35943.6	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-49.49199738231097	0.9526829232968772	25.22361852295145	-49.0991	-96.9103	-2.03156	3000000.0	701.0			438.2795795855266	
170	sims/sim_170/delphy-digested.log	867.2039942938659	0.0217166256185275	0.5312338825061657	867.0	867.0	868.0	3514410.0142681603	598.3934690209811	867.2038317734434	-77271.00756062762	134.8409388432661	3226.9947322495705	-78191.3	-80722.5	-70465.9	3671861.530084712	572.7340159124907		-31769.151640513563	137.63362071203258	3296.010919111371	-32669.6	-35308.5	-24804.7	3667001.25902524	573.4931218864699		-45501.85477888731	3.558095665053365	89.66475059070423	-45509.8	-45666.6	-45328.5	3311547.770404163	635.0504796563258		1.3551370185449378	0.0024074589328247	0.0637408567386643	1.35245	1.2295	1.46994	3000000.0	701.0	1.353649504670194	31.982003138373766	0.0277479942493683	0.7346671223003057	31.999	30.6018	33.3878	3000000.0	701.0	31.973563302334934	2.6904652781740386	0.010540997401631	0.2602304822421289	2.66445	2.22639	3.22408	3450534.3263590103	609.470824253204	2.678232133141838	2.137278430813127	0.0064629619473871	0.1531716946670258	2.12433	1.88161	2.45627	3744082.724346412	561.686307389779	2.131863606958166	1.4398602853067055	0.003596424291872	0.0952203846279953	1.4426	1.2526	1.61987	3000000.0	701.0	1.436693186240198	0.6004269158345218	0.00010376414965411263	0.0027473016081614	0.600331	0.59535	0.605606	3000000.0	701.0	0.600420629538868	0.0885813325249643	5.829890677428563e-05	0.0015435454428963	0.0886002	0.0856534	0.0916611	3000000.0	701.0	0.0885678653160576	0.1515304964336664	7.782899585838031e-05	0.0020606319831605	0.151533	0.147747	0.155899	3000000.0	701.0	0.1515165038389852	0.1594612867332381	8.368260207359461e-05	0.0020230182777367	0.159411	0.155493	0.163133	3598404.749931264	584.4256402896787	0.1594484495508096	1.9108917432239647	0.0391625514799183	0.9288029639786558	1.70983	0.689301	3.78733	3738815.590202684	562.4775946454195	1.7360257718094037	0.00093675411697575	1.3892191405982616e-06	3.678152803030176e-05	0.000935856	0.000866885	0.00100628	3000000.0000000005	700.9999999999999	0.0009360329029186584	0.00093675411697575	1.3892191405982616e-06	3.678152803030176e-05	0.000935856	0.000866885	0.00100628	3000000.0000000005	700.9999999999999	0.0009360329029186584	-45501.85477888731	3.558095665053365	89.66475059070423	-45509.8	-45666.6	-45328.5	3311547.770404163	635.0504796563258		0.0	0.0	0.0	0.0	0.0	0.0				-414.84302139800224	0.8695300799789949	22.491754324907287	-413.817	-456.982	-372.168	3143126.2891209824	669.0790654129689			410.1999141175313	
171	sims/sim_171/delphy-digested.log	757.3452211126961	0.0660227895068117	1.2821925824540898	757.0	756.0	760.0	5575970.810718519	377.1540546728593	757.344136957102	-19608.010917261057	680.4503424744887	17398.591163863333	-20946.0	-52255.4	15495.7	3216651.2748990306	653.7855117869475		25740.003656633373	677.5059133550029	17321.841298373787	24420.4	-6749.12	60766.0	3217194.683561877	653.6750824391173		-45348.011412268206	3.302606217691644	85.47713867249924	-45346.7	-45518.8	-45184.5	3139445.2194849965	669.8635755603285		1.1910388302425083	0.0017368930314267	0.0459866826291682	1.19125	1.10928	1.27595	3000000.0	701.0	1.190158891831799	29.67775977175462	0.0276699782253199	0.7326015384831467	29.6154	28.4268	31.2708	3000000.0	701.0	29.66874551167986	2.4649875606276783	0.0091474878273911	0.2421925886977943	2.43397	2.0313	2.93953	3000000.0	701.0	2.4533650950444907	2.146472296718973	0.0060614965482361	0.1604866350304586	2.13717	1.87016	2.47038	3000000.0000000005	700.9999999999999	2.140574093423275	48.08146776034238	0.4469410659345564	10.845718261949688	47.1249	29.412	70.4821	3571273.871014534	588.8655073665846	46.9347321704696	0.5086415748930105	0.00011039372541844828	0.0029228289383437	0.508561	0.502767	0.514075	3000000.0	701.0	0.5086331766227581	0.1648103281027104	8.080818271366108e-05	0.0020958049085601	0.164749	0.161155	0.169285	3126426.6676409	672.6529113145186	0.1647970066166144	0.2421329087018545	9.117808008926672e-05	0.002414067738161	0.242077	0.23703	0.24623	3000000.0	701.0	0.2421208615500556	0.084415208559201	6.33262283510887e-05	0.0015812255340641	0.0843748	0.0814333	0.0874988	3373019.7203265205	623.4769359120206	0.0844004045749897	0.1995120656205421	0.0013194406466441	0.0340859923131188	0.195536	0.138831	0.26168	3151135.7065512515	667.3784298238365	0.1967589784351668	0.0008954793152639095	1.5369247893486736e-06	3.878250352936173e-05	0.00089423	0.000818523	0.000968003	3302728.10582545	636.7463298873033	0.0008946395995527269	0.0008954793152639095	1.5369247893486736e-06	3.878250352936173e-05	0.00089423	0.000818523	0.000968003	3302728.10582545	636.7463298873033	0.0008946395995527269	-45348.011412268206	3.302606217691644	85.47713867249924	-45346.7	-45518.8	-45184.5	3139445.2194849965	669.8635755603285		0.0	0.0	0.0	0.0	0.0	0.0				-356.1590684736093	0.9229852528869626	24.43733098580563	-354.825	-407.784	-316.698	3000000.0	701.0			391.919279546487	
172	sims/sim_172/delphy-digested.log	657.1440798858773	0.0161845027848839	0.4179426745220101	657.0	657.0	658.0	3153585.142861441	666.860067108199	657.143947149669	-76753.69514978597	96.19299975602016	2545.031519674037	-77714.5	-78932.4	-71285.9	3004276.347467392	700.0021824799278		-32918.708844507826	95.33691463643837	2521.437915035634	-33859.2	-35226.4	-27479.9	3006525.55948417	699.4785038051738		-43834.987446505045	3.730316129756288	98.7653591017847	-43839.7	-44025.3	-43655.8	3000000.0	701.0		1.3344988445078467	0.002274585771133	0.0602228531505975	1.32786	1.2295	1.45081	3000000.0	701.0	1.3331591621498668	27.65295078459347	0.0261145847718944	0.6914203121139278	27.6616	26.3987	28.9775	3000000.0	701.0	27.644304654625632	2.0841998573466496	0.0075900156159362	0.2009563242900324	2.06419	1.70805	2.491	3000000.0	701.0	2.074615049414024	2.137006990014265	0.0058340322655439	0.1544641986521887	2.12244	1.85482	2.46307	3000000.0000000005	700.9999999999999	2.131469734577769	0.1218975861626247	0.000669620298655084	0.0177291379486995	0.120597	0.0925494	0.161898	3000000.0	701.0	0.1206165961009139	0.25152967617689	0.00010931507450605265	0.0023479584143385	0.251508	0.246973	0.255849	4558464.548123935	461.3395536585895	0.2515187138250194	0.0434213898716119	4.2374588065296055e-05	0.0011219267379406	0.0433416	0.0412631	0.0456367	3000000.0	701.0	0.0434069306035479	0.5052656119828821	0.0001025473568209778	0.0027150853087995	0.505256	0.500134	0.510485	3000000.0	701.0	0.5052583171467707	0.1997833223965762	8.409838123425763e-05	0.002226622766899	0.199919	0.195454	0.203624	3000000.0	701.0	0.1997709024814002	1.126093667617688	0.0216830016610386	0.5740879246978261	0.967506	0.40667	2.24396	3000000.0	701.0	1.0140272807736932	0.0008332581640513552	1.3706744671774982e-06	3.62905317538287e-05	0.000831566	0.000768143	0.00090574	3000000.0	701.0	0.0008324712615417168	0.0008332581640513552	1.3706744671774982e-06	3.62905317538287e-05	0.000831566	0.000768143	0.00090574	3000000.0	701.0	0.0008324712615417168	-43834.987446505045	3.730316129756288	98.7653591017847	-43839.7	-44025.3	-43655.8	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-269.8669144079885	1.006760798938603	24.09692482712192	-270.896	-313.64	-224.928	3670866.752458771	572.8892225770376			435.5409906863789	
173	sims/sim_173/delphy-digested.log	1053.3252496433663	0.0248660417106099	0.6583633811425236	1053.0	1053.0	1055.0	3000000.0	701.0	1053.325044118509	-85369.32867332376	154.3364186760616	4074.045833885899	-86252.1	-90797.7	-76697.4	3018035.113153763	696.810978386008		-30025.998573466502	150.3878261584385	3971.470708891152	-30899.0	-35210.5	-21550.0	3015517.8839070103	697.3926472872646		-55343.32639087021	4.400666045624701	114.24964656190856	-55347.1	-55558.0	-55134.1	3120084.579303826	674.0201896928177		1.482587047075606	0.0026055657387439	0.0689860126841699	1.4754	1.35243	1.60655	3000000.0	701.0	1.4810035161769974	34.620683737517865	0.028163450370631	0.7456669066560054	34.6078	33.1887	35.9467	3000000.0	701.0	34.61266170910348	2.827476718972893	0.0098759094780253	0.2523716489405473	2.82537	2.32144	3.28509	3220418.72518245	653.020671987571	2.8162531647551794	1.911924721825965	0.0054048430500695	0.143100811337725	1.92487	1.5825	2.1558	3000000.0	701.0	1.9064569198667447	1.7345147931526392	0.0041903950796135	0.1109465955187344	1.73007	1.53087	1.95897	3000000.0	701.0	1.7309783985774314	0.3723854179743225	0.00010319158324664865	0.0027321421082938	0.372432	0.367226	0.377671	3000000.0	701.0	0.3723753910631419	0.2033332667617688	8.854820180115525e-05	0.0023444380165799	0.203359	0.19852	0.20808	3000000.0	701.0	0.2033197463266345	0.1965736961483595	8.532326062578141e-05	0.0022590531692426	0.196585	0.191912	0.200506	3000000.0	701.0	0.1965607190145318	0.227707597717546	9.79048675803394e-05	0.0025921688853621	0.227777	0.222827	0.232769	3000000.0	701.0	0.2276928291784044	0.5858577589158347	0.0052210786762273	0.1378419700809388	0.567197	0.353395	0.823031	3017149.3248470705	697.0155512957896	0.5708914780511578	0.0010350756619115	1.6237318670757475e-06	3.794959166485808e-05	0.00103634	0.000963337	0.001104	3849937.564012248	546.2426247267084	0.0010343806883243	0.0010350756619115	1.6237318670757475e-06	3.794959166485808e-05	0.00103634	0.000963337	0.001104	3849937.564012248	546.2426247267084	0.0010343806883243	-55343.32639087021	4.400666045624701	114.24964656190856	-55347.1	-55558.0	-55134.1	3120084.579303826	674.0201896928177		0.0	0.0	0.0	0.0	0.0	0.0				-495.51470756062736	0.7517242717951844	19.90295595998293	-495.611	-528.92	-454.882	3000000.0	701.0			418.282339150274	
174	sims/sim_174/delphy-digested.log	698.2039942938659	0.0191298526338709	0.5064897181030907	698.0	698.0	699.0	3000000.0	701.0	698.2038108452871	-83227.5720399429	89.70374541749197	2326.154736302911	-84099.6	-85421.6	-78057.3	3127398.506740605	672.4438844193733		-32770.43452211124	90.7071227140659	2345.6483612095094	-33610.1	-35063.0	-27605.5	3144823.243174516	668.7180287681746		-50457.136233951496	3.84763207692768	101.87146358085695	-50464.7	-50631.6	-50264.7	3000000.0	701.0		1.1839064479315258	0.0016859296698402	0.0446373560485531	1.18031	1.10108	1.26501	3000000.0	701.0	1.1830724593949975	25.70377689015691	0.0272153501955595	0.6628372018716261	25.698	24.4851	27.0477	3545303.146436857	593.1791762612972	25.69522812111753	2.168551012838804	0.0096049036398626	0.2497874786090436	2.14288	1.67064	2.60489	3109452.799271967	676.32478630722	2.1543765891127418	2.3819855206847373	0.0077743309007776	0.1981335493771258	2.3805	1.97498	2.72328	3237794.469144116	649.5162123604191	2.3737165572660164	7.282886419400857	0.0269342339001206	0.6579906185431902	7.26812	6.07164	8.46322	3523782.7401824966	596.8018334442168	7.253297341013186	0.3642918416547787	0.00011520529258301418	0.0028012773475835	0.364318	0.358202	0.368882	3556902.13712521	591.2448301711513	0.3642810636058725	0.2015578744650499	9.314031438157944e-05	0.0023487311628771	0.201681	0.196538	0.205542	3307105.515706968	635.9035083736774	0.2015441690323807	0.2298177004279599	0.00011091645452905008	0.0023404269618952	0.229737	0.22549	0.234123	4723251.216985095	445.2441556437832	0.2298057892915821	0.2043326005706132	9.199002861057264e-05	0.002289803487578	0.204376	0.199771	0.208696	3394097.825797104	619.6050049046864	0.2043197579612747	1.3153534393723256	0.02527657735106	0.6588356977388136	1.14303	0.467959	2.82312	3095434.088484921	679.3877497903131	1.178483843429416	0.0009353948758915828	1.5516556845781767e-06	3.952759173119773e-05	0.000935139	0.000867004	0.00101803	3240628.714851581	648.9481471179016	0.0009345569782599368	0.0009353948758915828	1.5516556845781767e-06	3.952759173119773e-05	0.000935139	0.000867004	0.00101803	3240628.714851581	648.9481471179016	0.0009345569782599368	-50457.136233951496	3.84763207692768	101.87146358085695	-50464.7	-50631.6	-50264.7	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-202.2068587731812	1.0529415827572297	25.840396498997716	-201.402	-255.42	-155.793	3491800.9639547435	602.2680048802623			493.595634769212	
175	sims/sim_175/delphy-digested.log	747.3437945791726	0.02512076087961	0.6521614522754914	747.0	747.0	749.0	3120287.4302415303	673.9763714130703	747.3435103961382	-60518.04992867328	343.9013362157817	8061.042246775627	-61420.8	-73019.8	-44725.9	3827582.891762217	549.4329083051628		-21234.705968188293	340.08615359209705	7969.65447594168	-22168.9	-33531.8	-5588.4	3829465.728686664	549.1627681235929		-39283.34864479314	4.12065606007091	99.69990471937702	-39281.6	-39493.3	-39103.1	3592382.06455711	585.4054391230991		1.2237128958630517	0.0020942577866796	0.0504696161986066	1.21857	1.13387	1.31966	3621091.893815223	580.7640517469043	1.2226909425611858	30.696308987161203	0.0285577768215395	0.7276678503582595	30.655	29.2312	31.9676	3239080.1030143304	649.2584107577088	30.687701536426115	2.576811169757489	0.0096756291248517	0.254920989930863	2.54185	2.14764	3.10159	3029608.4703868	694.1491022869708	2.5645531518023668	2.1336912125534924	0.0060174066896636	0.1593192940965911	2.12047	1.82727	2.44961	3000000.0000000005	700.9999999999999	2.1278131800009428	0.4930741697574891	0.0014853039268449	0.0383292344869444	0.491083	0.426873	0.572565	3157981.92517442	665.9316138688314	0.4915903793674586	0.0209722673323823	3.3485567132984064e-05	0.0008341912138975259	0.0209461	0.0193559	0.0224912	3388623.884884946	620.6059071295848	0.0209556485725408	0.4306648815977176	0.00010661505083390052	0.0028227832212341	0.430704	0.42545	0.436631	3000000.0	701.0	0.4306556352886115	0.0616111513552069	5.021301683480836e-05	0.00132946014939	0.0615874	0.0590017	0.0640646	3000000.0	701.0	0.0615968063061089	0.4867517089871616	0.0001103611989344662	0.002921967753999	0.486724	0.480766	0.491982	3000000.0	701.0	0.4867429312180526	0.420861353780314	0.0042036447956938	0.1055933450106431	0.399134	0.253233	0.643964	3332868.66302028	630.9879604119292	0.4089590950172996	0.0008522333837375172	1.4146497990378017e-06	3.465873608262331e-05	0.000852618	0.000782388	0.000917728	3503577.390369345	600.2436269227958	0.0008515295127819385	0.0008522333837375172	1.4146497990378017e-06	3.465873608262331e-05	0.000852618	0.000782388	0.000917728	3503577.390369345	600.2436269227958	0.0008515295127819385	-39283.34864479314	4.12065606007091	99.69990471937702	-39281.6	-39493.3	-39103.1	3592382.06455711	585.4054391230991		0.0	0.0	0.0	0.0	0.0	0.0				-374.36663623395134	0.8952346790084312	23.40085927858584	-374.5	-413.452	-328.161	3077864.2216444165	683.2660080360615			410.2082608388504	
177	sims/sim_177/delphy-digested.log	752.6191155492154	0.0356574229710781	0.9059195497299088	752.0	752.0	754.0	3258066.274670949	645.4748991293598	752.618571027188	10639.734812838811	892.7291465593978	23636.258073366567	8728.88	-32406.8	56332.6	3000000.0	701.0		58831.3973552068	889.7612490577179	23557.67881833119	56920.1	15929.6	104369.0	3000000.0	701.0		-48191.66119828816	3.313807310592097	87.73770308937777	-48190.5	-48354.3	-48024.2	3000000.0	701.0		1.2929542225392296	0.0029976691307119	0.0633795908021179	1.28688	1.18852	1.42076	4704438.572715975	447.0246486364242	1.2914258586158975	31.56467546362338	0.02878811251369	0.7539664062400935	31.5661	30.188	33.0814	3065925.9671796733	685.9265430777955	31.55567522632936	2.738315948644795	0.010115597273915	0.2628176001676833	2.71461	2.24425	3.25871	3115397.3302376457	675.0342820122983	2.7260679796916043	2.1298553637660484	0.005855022491509	0.1530847301400028	2.12067	1.86687	2.46655	3076328.168998631	683.6071720802605	2.124457652750566	1.7006169614835942	0.0048766589741984	0.1241299751855131	1.69722	1.48317	1.96271	3245866.907927532	647.9008719870014	1.6961096635617765	0.3049553480741799	0.000104739445240238	0.0027731239286862	0.304959	0.299261	0.310021	3000000.0	701.0	0.3049427400448002	0.0678501077032811	5.42055138277966e-05	0.001409277059339	0.0678467	0.0650722	0.0705852	3111239.4647114365	675.9363989345161	0.0678354903668434	0.287933751783167	0.000101409485563201	0.0026248292668526	0.287854	0.282708	0.29278	3139021.6590419943	669.9539628668316	0.2879217960980714	0.3392607874465047	0.0001045170890323098	0.0027672367357669	0.339331	0.333688	0.344497	3000000.0	701.0	0.3392494960216604	0.1534303708987162	0.0009194233553818628	0.0243430247463532	0.150911	0.109953	0.202398	3000000.0	701.0	0.1515565200274185	0.0008366106504992872	1.347339448990013e-06	3.56727043711858e-05	0.000836249	0.00077381	0.000914668	3000000.0	701.0	0.0008358482405760894	0.0008366106504992872	1.347339448990013e-06	3.56727043711858e-05	0.000836249	0.00077381	0.000914668	3000000.0	701.0	0.0008358482405760894	-48191.66119828816	3.313807310592097	87.73770308937777	-48190.5	-48354.3	-48024.2	3000000.0	701.0		0.0	0.0	0.0	0.0	0.0	0.0				-394.2599800285307	0.8927718103254874	23.63738765649929	-394.835	-439.14	-346.679	3000000.0	701.0			360.21179866104313	
