# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/ebola_dudas.fasta <DASH-DASH>v0-steps 10000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/ebola_dudas_delphy.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/ebola_dudas_delphy.trees <DASH-DASH>v0-tree-every 10000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/ebola_dudas_delphy.dphy <DASH-DASH>v0-delphy-snapshot-every 10000000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-prior-double-half-time 0.5 <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 25 <DASH-DASH>v0-skygrid-cutoff 2
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
102000000	2796	-75254.5	-9218.49	-66036	1.79595	2014.01	140.156	0	12.4882	-0.343179	-0.380044	0.144723	0.282823	0.397645	0.388426	0.818785	1.46581	1.20255	1.49685	2.5265	2.47415	2.8689	2.6577	1.3151	1.18064	0.477792	-0.638929	-0.183636	-0.500789	-0.812735	-1.06492	-0.833614	-0.718354	-0.496479	2	10.5303	0.311363	0.222265	0.202472	0.2639	0.00105353	0.00105353	-66036	0.0	-3967.02	
104000000	2798	-75252.5	-9217.62	-66034.9	1.75598	2014.05	138.738	0	12.4882	-0.474831	-0.417112	-0.165445	-0.0271348	0.159525	0.449587	0.91902	1.44642	1.44009	1.49405	2.22045	2.53722	2.8014	2.56943	1.5136	1.27177	0.452181	-0.708038	-0.438835	-0.838393	-1.40294	-1.74638	-1.65194	-1.51167	-1.56805	2	9.97986	0.311374	0.218641	0.204511	0.265474	0.00111549	0.00111549	-66034.9	0.0	-3966.25	
106000000	2797	-75158.5	-9164.99	-65993.6	1.73824	2014.07	137.29	0	12.4882	-0.229469	-0.429973	-0.0316106	0.251458	0.343812	0.348674	0.682789	1.31266	1.31874	1.56671	2.26273	2.38898	2.91078	2.6758	1.44089	1.00517	0.311192	-0.971438	-0.77813	-1.08439	-0.785675	-0.932034	-0.708169	-0.827239	-0.832064	2	10.3469	0.304383	0.226366	0.20245	0.266802	0.00107058	0.00107058	-65993.6	0.0	-3913.55	
108000000	2797	-75013.9	-9088.82	-65925.1	1.87268	2013.94	134.086	0	12.4882	-0.582947	-0.647995	-0.737193	0.0361767	0.210251	0.144834	0.66003	1.23217	1.29577	1.60633	2.29966	2.45458	2.71992	2.56642	1.63673	1.00294	0.0586777	-0.623141	-0.188756	-0.424028	-1.073	-0.956253	-0.696156	-0.881395	-1.28763	2	10.2006	0.309458	0.219003	0.201548	0.269991	0.00108362	0.00108362	-65925.1	0.0	-3837.41	
110000000	2798	-75063.2	-9097.52	-65965.7	1.7611	2014.05	135.384	0	12.4882	-0.466675	-0.218452	0.0620692	0.271757	0.208873	0.578498	0.988584	1.48721	0.930921	1.45925	2.52054	2.57851	2.64608	2.29368	1.74031	1.2737	-0.178147	-0.908394	-1.02249	-0.732841	-0.779141	-1.09876	-1.0309	-0.930962	-0.895534	2	9.8268	0.311436	0.218559	0.203945	0.26606	0.00109219	0.00109219	-65965.7	0.0	-3846.18	
112000000	2799	-75070.3	-9123.77	-65946.5	1.72258	2014.09	133.605	0	12.4882	-0.0287941	-0.181959	-0.38748	0.0130018	0.185464	0.0943674	0.576154	1.11666	1.29163	1.73617	2.37727	2.48448	2.58362	2.54279	1.75506	1.27336	0.0618882	-0.762166	-0.92248	-1.00443	-1.65172	-1.31365	-0.795884	-0.831874	-0.681624	2	10.8323	0.307328	0.221273	0.203175	0.268225	0.00106854	0.00106854	-65946.5	0.0	-3872.25	
114000000	2797	-75114.1	-9147.21	-65966.9	1.82555	2013.98	135.953	0	12.4882	-0.714609	-0.693294	-0.172882	0.273726	-0.0306877	0.16672	1.12295	1.27859	1.37085	1.49422	2.77424	2.35386	2.63836	2.64876	1.55497	0.966051	0.0165505	-0.418634	-0.378115	-0.436823	-0.525739	-0.709332	-0.701538	-0.787695	-0.287627	2	9.91841	0.311242	0.226623	0.198905	0.263231	0.00111212	0.00111212	-65966.9	0.0	-3895.85	
116000000	2800	-75294.7	-9211.62	-66083.1	1.8139	2013.99	139.639	0	12.4882	-1.40824	-0.720598	-0.352627	-0.131663	0.186524	0.304283	0.988176	1.26625	1.48085	1.52993	2.53778	2.6178	2.906	2.50135	1.68	1.315	0.0349782	-0.644285	-0.367781	-0.256463	-1.11385	-1.06755	-1.13349	-0.979448	-0.958727	2	10.1038	0.311992	0.218321	0.204584	0.265102	0.0010248	0.0010248	-66083.1	0.0	-3960.22	
118000000	2799	-75335.9	-9256.14	-66079.8	1.76071	2014.05	140.275	0	12.4882	-0.735687	-0.66638	-0.200154	0.0449899	0.416822	0.594933	1.21419	1.3301	1.44064	1.66012	2.37701	2.42506	2.5262	2.67762	1.82514	0.977445	0.072635	-0.824679	-0.846458	-1.11348	-1.46006	-1.60776	-1.38922	-1.49215	-0.88879	2	9.98765	0.304757	0.22279	0.206615	0.265838	0.00105674	0.00105674	-66079.8	0.0	-4004.77	
120000000	2799	-75208.3	-9178.36	-66029.9	1.74906	2014.06	137.813	0	12.4882	-0.737474	-0.462681	-0.17181	-0.142156	0.281117	0.542333	0.96928	1.34471	1.35026	1.5642	2.27502	2.50734	2.88949	2.43737	1.56809	1.11441	-0.108793	-0.614452	-0.68301	-0.814909	-0.642842	-0.51712	-0.987384	-1.1422	-1.32571	2	9.43226	0.314771	0.221271	0.202538	0.26142	0.00112458	0.00112458	-66029.9	0.0	-3927.1	
122000000	2800	-75158.8	-9152.17	-66006.7	1.79187	2014.02	135.853	0	12.4882	-1.29372	-0.644735	-0.3323	-0.151598	0.500918	0.359371	1.17982	1.69587	1.20762	1.60816	2.22907	2.60922	2.74402	2.37093	1.73783	1.18195	-0.0498797	-0.629427	-0.546424	-0.761268	-1.4285	-1.73949	-1.8413	-1.88272	-2.17033	2	9.41441	0.305924	0.218048	0.204058	0.271969	0.0011337	0.0011337	-66006.7	0.0	-3900.9	
124000000	2798	-75188.6	-9185.85	-66002.7	1.79452	2014.02	137.033	0	12.4882	-0.970269	-0.887245	-0.31417	0.110301	-0.170667	0.21536	0.80655	1.55384	1.37401	1.31495	2.21016	2.41979	2.69614	2.43046	1.79351	1.2298	0.083078	-0.792803	-0.737319	-0.828904	-1.2952	-1.42897	-1.01865	-1.07402	-1.01802	2	10.4296	0.307679	0.224144	0.197638	0.270539	0.00107455	0.00107455	-66002.7	0.0	-3934.4	
126000000	2795	-75235.3	-9208.95	-66026.3	1.78561	2014.02	140.045	0	12.4882	-0.823968	-0.670343	-0.476947	0.10268	0.299028	0.579651	1.07819	1.62299	1.37768	1.59272	2.68694	2.29317	2.79544	2.69969	1.61052	1.07723	0.00862608	-0.566676	-0.47054	-0.583277	-1.35299	-1.52316	-1.55591	-1.34748	-1.55565	2	10.0319	0.316047	0.215003	0.206449	0.262501	0.00109443	0.00109443	-66026.3	0.0	-3957.58	
128000000	2799	-75213.3	-9179.55	-66033.8	1.81367	2014	137.982	0	12.4882	-0.509839	-0.476823	-0.462105	0.177758	0.213847	0.340937	1.08237	1.28382	1.4449	1.73896	2.4513	2.63389	2.69486	2.61021	1.63636	1.24164	-0.267392	-0.86258	-0.913706	-0.602244	-1.14063	-0.842074	-0.961801	-0.272156	-0.359697	2	9.74978	0.313336	0.225129	0.198874	0.262661	0.00106792	0.00106792	-66033.8	0.0	-3928.23	
130000000	2799	-75302.5	-9221.94	-66080.6	1.77248	2014.04	140.262	0	12.4882	-0.509775	0.0411442	0.0436546	0.0111401	0.109135	0.266993	0.63479	1.25493	1.3933	1.75468	2.26481	2.52514	2.77685	2.66559	1.54213	1.1483	0.0769072	-0.830099	-0.586406	-0.668378	-1.10221	-1.02513	-0.800291	-0.751311	-0.614681	2	10.8689	0.310062	0.224951	0.199269	0.265718	0.00107694	0.00107694	-66080.6	0.0	-3970.41	
132000000	2797	-75156.1	-9175.49	-65980.6	1.77999	2014.03	136.715	0	12.4882	0.405717	-0.099359	0.20725	0.218344	0.123111	0.419168	0.962862	1.51067	1.44852	1.5986	2.2548	2.67123	2.67347	2.52311	1.67882	0.910328	0.309943	-0.5383	-0.647841	-1.149	-1.45874	-1.20791	-1.37716	-0.792201	-0.832424	2	10.0202	0.310957	0.226465	0.197816	0.264762	0.00107088	0.00107088	-65980.6	0.0	-3924.12	
134000000	2797	-75090.4	-9120.67	-65969.7	1.77132	2014.04	136.056	0	12.4882	-1.25508	-0.848488	-0.629002	-0.274266	0.157098	0.3459	0.900726	1.50441	1.28436	1.7084	2.37302	2.68044	2.47067	2.56193	1.51082	1.27452	0.215753	-1.07015	-0.385222	-0.931516	-1.22619	-1.14726	-1.16877	-1.43273	-1.8266	2	10.8491	0.314905	0.222856	0.197273	0.264966	0.00109662	0.00109662	-65969.7	0.0	-3869.14	
136000000	2797	-75123.6	-9145.11	-65978.5	1.85871	2013.95	136.653	0	12.4882	-0.213799	-0.175427	-0.1414	0.0246655	0.239933	0.374518	0.985463	1.58918	1.42775	1.40952	2.29092	2.45824	2.66523	2.59139	1.52676	1.06582	0.115007	-0.93075	-1.00549	-0.73273	-0.740776	-0.953665	-1.11951	-1.23285	-0.935462	2	10.0893	0.308861	0.220586	0.203265	0.267289	0.00109466	0.00109466	-65978.5	0.0	-3893.72	
138000000	2797	-75222.5	-9195.72	-66026.8	1.79492	2014.01	139.092	0	12.4882	-0.972508	-0.964503	-0.251849	-0.0173241	0.341206	0.316905	0.996451	1.21592	1.24242	1.47524	2.33162	2.54399	2.76109	2.69397	1.58109	1.25866	0.154159	-0.669505	-0.116327	-0.661182	-0.95155	-1.39576	-0.998267	-1.13757	-0.911195	2	9.97383	0.308758	0.225617	0.199494	0.266131	0.00109287	0.00109287	-66026.8	0.0	-3944.35	
140000000	2796	-75270.1	-9230.49	-66039.6	1.88555	2013.92	140.066	0	12.4882	-0.648546	-0.512821	-0.280784	-0.104282	0.449047	0.285715	0.664794	1.37924	1.59264	1.61743	2.52069	2.36007	2.80541	2.83628	1.66145	1.24673	0.0480535	-0.254751	-0.674501	-0.889872	-1.20108	-0.849525	-1.05094	-0.901272	-0.985071	2	9.0943	0.310854	0.225505	0.1994	0.264241	0.00104775	0.00104775	-66039.6	0.0	-3979.29	
142000000	2797	-75052.4	-9101.46	-65951	1.76169	2014.05	135.081	0	12.4882	0.0131147	-0.209483	0.00268699	0.28923	0.109945	0.34251	0.572766	1.13094	1.41748	1.61364	2.42965	2.61067	2.92017	2.45458	1.78372	0.922772	-0.16547	-0.918908	-0.506556	-0.586506	-1.41286	-1.56565	-2.00792	-1.80052	-1.90046	2	9.35403	0.308783	0.226807	0.203633	0.260777	0.00109467	0.00109467	-65951	0.0	-3850.21	
144000000	2798	-75027.9	-9091.83	-65936.1	1.74367	2014.07	133.931	0	12.4882	-0.93178	-0.40264	-0.49872	0.0319654	0.106788	0.491697	0.969629	1.32388	1.35774	1.4713	2.43389	2.55408	2.96286	2.37548	1.52612	0.974563	0.0495349	-0.877177	-0.820027	-1.06483	-1.26877	-1.30667	-1.29958	-1.00092	-1.22215	2	10.0671	0.307729	0.218626	0.202448	0.271197	0.00113349	0.00113349	-65936.1	0.0	-3840.45	
146000000	2799	-75122	-9128.7	-65993.3	1.74841	2014.06	135.832	0	12.4882	-0.233892	-0.121573	0.000412973	-0.0187523	-0.00921223	0.514531	1.17298	1.50893	1.33882	1.71167	2.47402	2.45081	2.71269	2.66638	1.53075	1.17675	0.0627365	-0.683039	-1.03045	-1.0764	-1.07324	-0.885654	-1.23804	-1.09529	-0.995039	2	9.28137	0.311907	0.226129	0.199414	0.26255	0.00111095	0.00111095	-65993.3	0.0	-3877.46	
148000000	2795	-75248.6	-9221.35	-66027.3	1.81125	2014	140.473	0	12.4882	-0.814136	-0.391089	-0.434325	-0.0833461	0.206172	0.468776	0.858527	1.43487	1.4593	1.66597	2.38665	2.59599	2.70857	2.64461	1.59265	1.16185	-0.0672004	-0.47313	-0.531035	-0.992506	-1.23295	-1.35656	-1.03036	-1.19366	-1.66335	2	9.62579	0.312505	0.220377	0.20286	0.264259	0.00104745	0.00104745	-66027.3	0.0	-3970.05	
150000000	2796	-75130.5	-9168.97	-65961.6	1.76626	2014.04	136.383	0	12.4882	-1.15726	-0.713704	-0.266856	0.451146	0.746484	0.335023	0.72504	1.26672	1.27534	1.76075	2.34833	2.57347	2.8091	2.40273	1.67481	0.988504	-0.0112299	-0.901439	-1.12629	-1.28085	-1.11477	-1.05999	-0.879904	-0.726641	-0.518831	2	9.76792	0.306992	0.223855	0.204476	0.264677	0.00108667	0.00108667	-65961.6	0.0	-3917.64	
152000000	2795	-75117	-9155.06	-65961.9	1.82381	2013.99	137.092	0	12.4882	-0.169331	-0.275095	-0.197788	0.227639	0.350117	0.154996	1.29141	1.42057	1.33411	1.65776	2.40814	2.48996	2.7811	2.45034	1.53445	1.16114	-0.0678379	-0.569139	-0.293844	-0.821712	-1.1251	-1.09918	-0.952912	-1.08485	-1.06635	2	10.688	0.314401	0.221408	0.203112	0.261078	0.00109432	0.00109432	-65961.9	0.0	-3903.57	
154000000	2796	-75069.4	-9127.11	-65942.3	1.78205	2014.03	135.378	0	12.4882	-1.01315	-0.358405	-0.348502	0.0723906	0.310634	0.390242	0.743366	1.06914	1.1773	1.4301	2.27978	2.2833	2.8163	2.55345	1.70768	0.99125	-0.117464	-0.593946	-0.662672	-1.1666	-1.38656	-1.40838	-1.47562	-1.44636	-1.60203	2	10.0441	0.313963	0.218819	0.200482	0.266736	0.00114858	0.00114858	-65942.3	0.0	-3875.72	
156000000	2799	-74988.4	-9035.35	-65953	1.78989	2014.02	134.061	0	12.4882	-0.719045	-0.542296	-0.190502	0.330508	0.44956	0.198104	0.487538	1.15387	1.30559	1.55827	2.3201	2.48152	2.79795	2.65407	1.3016	1.37343	0.00241931	-1.1306	-1.12831	-1.28959	-1.85076	-1.95273	-1.96923	-2.30148	-1.91289	2	10.1539	0.307368	0.224354	0.202019	0.266259	0.00112139	0.00112139	-65953	0.0	-3783.94	
158000000	2794	-74950.4	-9060.12	-65890.3	1.74254	2014.07	134.27	0	12.4882	-0.418569	-0.0168441	0.100082	0.0613074	0.436519	0.848581	1.03255	1.57011	1.22887	1.64373	1.98054	2.34308	2.74115	2.81225	1.1408	0.967634	0.31918	-0.826235	-0.997424	-1.18373	-1.80111	-1.79003	-2.01419	-2.37182	-2.41042	2	11.2149	0.304191	0.222761	0.201679	0.271368	0.00108652	0.00108652	-65890.3	0.0	-3808.54	
160000000	2793	-75051.2	-9138.89	-65912.3	1.75877	2014.05	135.897	0	12.4882	-0.168699	0.0127068	-0.293464	-0.186795	0.259383	0.137998	0.864614	1.49151	0.961038	1.47069	2.28995	2.5184	2.95594	2.63496	1.46923	1.13283	0.246233	-0.704963	-0.36207	-0.706178	-1.29562	-1.94445	-1.9206	-1.83244	-2.34788	2	9.6523	0.310254	0.221652	0.198695	0.269399	0.00110008	0.00110008	-65912.3	0.0	-3887.58	
162000000	2794	-74975.6	-9078.62	-65897	1.84193	2013.97	134.2	0	12.4882	-0.517019	-0.306732	-0.0184497	0.163549	-0.00954416	0.155227	0.988762	1.13511	1.2386	1.70466	2.24404	2.54287	2.59029	2.65318	1.61023	1.02114	0.103141	-0.938302	-0.869825	-1.27235	-1.07674	-1.6922	-1.45986	-1.14775	-1.66446	2	11.7569	0.306198	0.21744	0.200512	0.27585	0.00112145	0.00112145	-65897	0.0	-3826.94	
164000000	2789	-74966.5	-9118.55	-65848	1.74919	2014.06	135.286	0	12.4882	-0.652468	-0.393365	-0.513809	-0.11621	0.0673302	0.701441	0.985287	1.28866	1.24424	1.58268	2.64187	2.40053	2.65087	2.51851	1.59411	1.16926	0.0368083	-0.966753	-0.941884	-0.922003	-1.31213	-1.34416	-1.43722	-1.79446	-1.71728	2	9.74197	0.314766	0.222825	0.20085	0.261559	0.00110779	0.00110779	-65848	0.0	-3867.22	
166000000	2790	-74792.8	-9014.39	-65778.4	1.76472	2014.04	131.426	0	12.4882	-0.145338	-0.589794	-0.0805681	-0.0506077	0.305266	0.655963	0.801957	1.52735	1.03753	1.41089	2.27466	2.44949	2.66623	2.50594	1.11885	1.20949	-0.0549604	-1.03482	-0.675936	-1.05632	-1.45597	-1.40323	-1.69256	-1.93476	-2.02168	2	10.1483	0.313957	0.219069	0.199721	0.267253	0.00113818	0.00113818	-65778.4	0.0	-3762.99	
168000000	2789	-74999.6	-9148	-65851.6	1.7876	2014.02	135.488	0	12.4882	-0.617876	-0.69747	-0.0572965	0.212169	0.428593	0.619574	0.964001	1.299	1.43679	1.5334	2.20925	2.52969	2.65357	2.55815	1.63524	1.16282	0.150568	-0.549117	-0.988973	-0.647696	-1.52377	-1.63746	-1.80002	-1.63882	-1.00913	2	10.3599	0.311142	0.22373	0.200508	0.264621	0.0011057	0.0011057	-65851.6	0.0	-3896.57	
170000000	2790	-75013.9	-9134.62	-65879.3	1.86028	2013.95	136.198	0	12.4882	-1.68781	-1.14583	-0.0212681	0.524649	0.299509	0.524131	0.914477	1.71278	1.25654	1.57752	2.49797	2.47798	2.60268	2.59875	1.50831	1.27116	-0.189783	-0.714745	-0.819259	-1.13055	-1.18779	-1.18201	-1.51596	-1.6133	-1.73824	2	10.374	0.311515	0.219916	0.19922	0.269349	0.00108588	0.00108588	-65879.3	0.0	-3883.18	
172000000	2794	-75078.3	-9140.55	-65937.7	1.88288	2013.93	136.471	0	12.4882	-1.26018	-0.934693	-0.0946639	0.312843	0.42462	0.60906	0.919219	1.42881	1.34124	1.31502	2.45013	2.55663	2.73158	2.51856	1.5765	0.851012	-0.0977564	-0.910037	-0.984582	-1.05037	-0.566735	-0.576815	-0.789116	-0.986615	-1.21333	2	9.48526	0.314338	0.217037	0.202141	0.266484	0.00109135	0.00109135	-65937.7	0.0	-3889.28	
174000000	2789	-74973.7	-9110.99	-65862.8	1.86946	2013.94	136.113	0	12.4882	0.290119	0.0153311	0.181538	-0.112312	0.0542839	0.510217	0.774878	1.28379	1.0846	1.76963	2.55379	2.75438	2.9103	2.53202	1.56697	0.852015	-0.0707891	-0.949666	-0.998504	-0.589899	-0.929675	-0.523234	-1.04351	-1.16711	-1.37832	2	9.5722	0.312992	0.221225	0.199933	0.26585	0.00109594	0.00109594	-65862.8	0.0	-3859.69	
176000000	2791	-74908.7	-9074.54	-65834.1	1.78979	2014.02	133.278	0	12.4882	-0.793784	-0.63395	-0.225834	-0.0572376	0.258777	0.645986	0.994523	1.13625	1.25026	1.65645	2.37146	2.44236	2.66939	2.38497	1.3996	1.18882	-0.107703	-0.958343	-0.567264	-0.555058	-0.714257	-1.08413	-1.06067	-0.994309	-0.556429	2	10.0526	0.308662	0.224456	0.2042	0.262682	0.00108425	0.00108425	-65834.1	0.0	-3823.16	
178000000	2796	-74929.9	-9044.11	-65885.8	1.77452	2014.04	132.576	0	12.4882	-1.0551	-0.868743	-0.280648	-0.191642	0.264183	0.380066	0.630481	1.08089	1.23645	1.76915	2.13825	2.51367	2.77172	2.62418	1.50755	1.03088	-0.18791	-0.711013	-1.04474	-1.08605	-1.42845	-1.62477	-1.6507	-1.52153	-2.06687	2	9.82988	0.309355	0.223857	0.20102	0.265767	0.00109612	0.00109612	-65885.8	0.0	-3792.77	
180000000	2795	-74890	-9051.41	-65838.6	1.7556	2014.05	131.192	0	12.4882	-0.90756	-0.605836	-0.177427	0.162105	0.385178	0.565396	0.892511	1.40794	1.20862	1.52566	2.03311	2.45258	2.69795	2.40935	1.45392	1.23839	0.0103862	-0.702374	-1.15306	-1.46359	-1.72743	-2.15776	-2.22758	-2.80848	-2.68247	2	10.0908	0.312093	0.223345	0.200751	0.26381	0.00117927	0.00117927	-65838.6	0.0	-3800.02	
182000000	2792	-74954.9	-9092.92	-65862	1.76042	2014.05	134.011	0	12.4882	-0.448924	-0.564247	-0.220212	-0.275794	0.03075	0.174735	1.04413	1.50059	1.28869	1.61901	2.38796	2.38673	2.5741	2.52912	1.60103	1.20977	-0.0879645	-0.959727	-1.0582	-1.18829	-1.67665	-2.09872	-2.5734	-2.84317	-3.18287	2	9.73959	0.313864	0.222231	0.203811	0.260094	0.00116138	0.00116138	-65862	0.0	-3841.59	
184000000	2795	-75094.3	-9151.35	-65942.9	1.77921	2014.03	136.181	0	12.4882	-0.834433	-0.848052	-0.189606	-0.183609	0.15577	0.230293	0.876681	1.35365	1.24135	1.29205	2.42226	2.39053	2.88887	2.36447	1.79888	1.03864	0.141023	-0.779822	-0.944708	-1.00337	-1.54049	-1.83217	-1.87566	-1.8592	-1.91811	2	9.83006	0.312105	0.221285	0.200773	0.265837	0.00110747	0.00110747	-65942.9	0.0	-3900.01	
186000000	2792	-75098.7	-9179.18	-65919.5	1.83078	2013.98	136.875	0	12.4882	-0.654834	-0.943616	0.322897	0.160878	0.22225	0.89364	0.874052	1.67561	1.18408	1.69683	2.47131	2.38929	2.78047	2.37029	1.7827	1.076	0.107832	-0.715616	-0.730492	-1.20201	-0.803865	-0.955186	-1.01265	-1.3541	-1.12827	2	10.6783	0.306614	0.221951	0.202928	0.268508	0.00110881	0.00110881	-65919.5	0.0	-3927.69	
188000000	2793	-74999.5	-9116.77	-65882.7	1.93158	2013.88	134.629	0	12.4882	-0.628804	-0.480252	-0.32816	0.0940539	0.44372	0.0997636	0.863973	1.16643	1.20408	1.668	2.08632	2.28622	2.71532	2.58416	1.49933	1.00479	0.0610689	-0.889872	-0.873205	-1.06045	-1.43893	-1.55983	-1.35642	-1.64458	-1.70763	2	10.1582	0.307597	0.224413	0.201594	0.266396	0.00111605	0.00111605	-65882.7	0.0	-3865.37	
190000000	2794	-75009.6	-9109.98	-65899.6	1.74207	2014.07	134.662	0	12.4882	0.475851	0.394867	0.230076	0.154173	0.000251719	0.432349	0.570975	1.2985	1.13845	1.50382	2.26448	2.66329	2.71686	2.58662	1.47117	1.14985	0.220562	-1.05054	-0.904012	-1.18787	-1.18497	-1.29347	-1.23778	-1.14277	-1.48455	2	9.64473	0.313678	0.220489	0.205679	0.260154	0.00108243	0.00108243	-65899.6	0.0	-3858.68	
192000000	2792	-75196.6	-9224.24	-65972.4	1.83704	2013.97	139.748	0	12.4882	-1.13442	-0.86115	-0.262164	0.294593	0.565849	0.459005	0.816045	1.42571	1.46507	1.97667	2.14533	2.49019	2.81685	2.61627	1.497	1.37521	0.17612	-0.65454	-0.75691	-0.860566	-1.09877	-1.20013	-1.04923	-1.24718	-1.16745	2	9.57565	0.305123	0.220685	0.204944	0.269247	0.00107507	0.00107507	-65972.4	0.0	-3972.95	
194000000	2795	-75040.1	-9123.7	-65916.4	1.79383	2014.02	135.029	0	12.4882	-0.431923	-0.177989	-0.19591	0.137885	0.14298	0.377054	0.700916	1.48244	1.30566	1.46362	2.34629	2.55793	2.89884	2.50176	1.44644	1.1471	0.154712	-0.908645	-0.751831	-0.488554	-1.07209	-1.62802	-1.98908	-2.11333	-1.92686	2	10.1569	0.306613	0.223626	0.202447	0.267314	0.00110613	0.00110613	-65916.4	0.0	-3872.3	
196000000	2793	-74923.9	-9072.57	-65851.4	1.77413	2014.04	133.124	0	12.4882	-0.622652	-0.571534	-0.237405	-0.0751093	0.35401	0.741842	0.82625	1.10934	1.33791	1.67784	2.4619	2.59305	2.67343	2.31215	1.55787	0.830662	-0.216192	-0.936889	-0.787646	-1.06127	-1.73657	-1.88072	-2.29536	-2.35908	-1.83855	2	9.8284	0.304842	0.222322	0.202858	0.269978	0.00111469	0.00111469	-65851.4	0.0	-3821.23	
198000000	2793	-74973.2	-9101.03	-65872.2	1.73662	2014.07	134.054	0	12.4882	-0.43565	-0.541962	-0.284205	0.0129926	0.0392459	0.30207	0.902417	1.49799	1.4292	1.54383	2.21267	2.4047	2.7685	2.46807	1.71103	0.996635	-0.0905173	-0.830397	-1.14273	-0.744718	-0.966337	-1.33585	-1.11973	-1.23298	-1.3491	2	9.68506	0.314103	0.218887	0.201701	0.265309	0.00111572	0.00111572	-65872.2	0.0	-3849.71	
200000000	2792	-75160.8	-9216.22	-65944.6	1.83832	2013.97	138.198	0	12.4882	0.139278	0.119791	0.17321	0.0795239	0.503283	0.216203	0.892099	1.40718	1.39173	1.53494	2.27124	2.62159	2.67312	2.58965	1.58044	1.09749	0.118814	-0.738849	-0.528612	-0.460212	-1.29474	-1.61141	-1.81277	-1.96422	-1.63113	2	10.5908	0.308069	0.225778	0.19953	0.266623	0.0010699	0.0010699	-65944.6	0.0	-3964.74	
202000000	2790	-75028.8	-9144.15	-65884.7	1.79266	2014.02	136.65	0	12.4882	-0.191711	0.212323	0.299327	-0.137104	0.272373	0.434373	0.6566	1.39339	1.36522	1.64363	2.20114	2.77792	2.73291	2.55671	1.38604	0.862365	-0.115424	-0.656751	-0.63369	-0.573296	-0.835125	-1.07411	-0.902107	-0.971223	-1.52214	2	10.1245	0.30742	0.220394	0.20725	0.264936	0.00109223	0.00109223	-65884.7	0.0	-3892.75	
204000000	2791	-74802.5	-9028.08	-65774.4	1.87002	2013.94	130.676	0	12.4882	-0.664812	-0.706951	-0.28294	0.0966634	0.22452	0.543822	1.07987	1.24335	1.32954	1.49105	2.17535	2.56551	2.57273	2.39396	1.25151	1.119	-0.0308156	-0.613645	-0.60297	-1.02212	-1.25427	-1.37876	-1.32224	-1.26177	-1.62527	2	10.26	0.311789	0.222611	0.201517	0.264083	0.00115316	0.00115316	-65774.4	0.0	-3776.66	
206000000	2791	-74786	-9004.33	-65781.7	1.78202	2014.03	131.046	0	12.4882	-0.914195	-0.791567	-0.355598	0.235218	0.681529	0.491917	0.8728	1.45329	1.23079	1.51948	2.33253	2.36014	2.47617	2.58707	1.3652	0.947996	-0.355923	-0.9525	-0.725638	-0.941686	-1.18676	-1.279	-0.915479	-0.946342	-1.33613	2	10.8568	0.309222	0.222118	0.207107	0.261553	0.00115429	0.00115429	-65781.7	0.0	-3752.8	
208000000	2792	-75155.5	-9205.53	-65950	1.76113	2014.05	138.523	0	12.4882	-0.318219	-0.382615	-0.221695	0.264022	0.206765	0.367322	0.638659	1.38583	1.42697	1.72417	2.28464	2.30883	2.71536	2.737	1.5193	1.1185	0.17658	-0.633824	-0.875386	-1.16556	-1.33587	-1.25213	-0.758531	-0.769111	-1.40392	2	9.8949	0.311143	0.21757	0.202673	0.268615	0.00108677	0.00108677	-65950	0.0	-3954.17	
