# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_b/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_b.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
102000000	4381	-105929	-34179.6	-71749.1	1.56954	2024.02	102.565	0	6.24524	-0.877188	-1.03321	-0.439849	-0.115624	-0.799915	-0.161418	0.36541	0.840431	1.00017	0.824125	0.0666249	-1.01547	0.135371	0.387281	0.461687	0.379166	0.0594152	-0.25655	-1.78156	-1.57933	-1.58764	-2.00933	-1.40381	1.833	17.636	0.328418	0.204594	0.245447	0.22154	0.501088	0.00326418	0.00326418	-71749.1	0.0	-4060.9	
104000000	4377	-105952	-34226.5	-71726	1.54779	2024.05	102.142	0	6.24524	-0.950603	-0.930713	-0.422188	-0.103324	-0.599719	-0.125715	0.75556	0.942991	0.965211	0.796077	-0.0087187	-1.09796	0.0809658	0.505233	0.463662	0.271688	0.022107	-0.543776	-1.62881	-1.77478	-2.27914	-2.52341	-2.61977	1.833	16.7157	0.31938	0.203069	0.248135	0.229416	0.513692	0.00321792	0.00321792	-71726	0.0	-4070.61	
106000000	4380	-105800	-34072.7	-71726.8	1.59212	2024	102.222	0	6.24524	-1.16341	-0.851446	-0.400824	-0.162678	-0.585135	-0.167073	0.684845	1.01212	0.782262	0.867695	-0.160919	-0.816043	0.239942	0.6296	0.603246	0.360223	0.262606	-0.378322	-0.953614	-1.19408	-1.62065	-1.84221	-1.68354	1.833	17.7197	0.326537	0.204442	0.242736	0.226286	0.48534	0.00319352	0.00319352	-71726.8	0.0	-4038.3	
108000000	4380	-105640	-33936.3	-71703.3	1.55992	2024.03	99.8619	0	6.24524	-1.09119	-0.87973	-0.377509	-0.277309	-0.671139	-0.13808	0.310465	0.786413	0.91696	0.745541	-0.14345	-1.32523	0.0373954	0.462374	0.513439	0.230442	0.348337	-0.352338	-1.25755	-1.44401	-1.41577	-1.34507	-1.94948	1.833	16.4519	0.331257	0.199504	0.247654	0.221586	0.522043	0.003404	0.003404	-71703.3	0.0	-3872.77	
110000000	4383	-105939	-34251.7	-71687.1	1.55889	2024.04	101.189	0	6.24524	-0.961252	-1.05617	-0.488357	-0.142574	-0.569613	-0.196694	0.512068	0.919897	0.951062	0.750292	-0.128117	-0.907578	0.0787667	0.450993	0.493223	0.200006	-0.0071002	-0.310844	-1.26101	-0.885665	-1.2263	-1.18162	-1.3054	1.833	15.7386	0.328466	0.205679	0.243789	0.222067	0.508769	0.00325418	0.00325418	-71687.1	0.0	-3978.88	
112000000	4379	-106587	-34722.7	-71864.7	1.56438	2024.03	100.898	0	6.24524	-1.03636	-1.03211	-0.666763	0.011458	-0.784161	-0.0463043	0.411318	0.930649	0.878075	0.708976	0.0131681	-1.15368	0.178015	0.357307	0.313998	0.239442	0.0916272	-0.735125	-1.21142	-1.09657	-1.25421	-1.24978	-1.09375	1.833	18.2832	0.329745	0.20161	0.239768	0.228877	0.547642	0.00322316	0.00322316	-71864.7	0.0	-3967.42	
114000000	4374	-106647	-34990.6	-71656.4	1.56913	2024.02	99.2098	0	6.24524	-1.06832	-0.866734	-0.455684	0.0523529	-0.615782	-0.0674797	0.616688	0.847828	0.945182	0.743189	0.0723856	-1.33909	0.179548	0.439518	0.114049	0.184418	0.0308847	-0.532035	-2.11914	-2.14859	-1.88658	-1.61299	-2.77574	1.833	16.951	0.330621	0.202478	0.247433	0.219468	0.57727	0.00332475	0.00332475	-71656.4	0.0	-3858.86	
116000000	4375	-105911	-34296.7	-71614.2	1.59593	2024	100.348	0	6.24524	-1.06676	-1.03766	-0.459168	-0.0823523	-0.665486	-0.00498967	0.845409	0.91493	0.881208	0.707332	0.0415206	-0.954394	-0.0524501	0.410691	0.381474	0.179421	0.144774	-0.26775	-1.11147	-2.22653	-2.01526	-2.42847	-2.0962	1.833	17.8822	0.334522	0.203655	0.239671	0.222152	0.509547	0.00318	0.00318	-71614.2	0.0	-3910.71	
118000000	4378	-106098	-34319.7	-71778.2	1.61342	2023.98	102.133	0	6.24524	-1.05818	-1.08759	-0.425599	-0.0204577	-0.640466	-0.0526786	0.639166	0.893451	0.956693	0.648081	0.102093	-0.93646	0.334449	0.462857	0.304274	0.104001	0.196089	-0.724045	-1.17084	-1.63811	-1.69067	-1.68105	-1.25442	1.833	16.541	0.326086	0.205415	0.24535	0.223149	0.521293	0.00325434	0.00325434	-71778.2	0.0	-4050.56	
120000000	4372	-106253	-34552.7	-71700.5	1.57233	2024.02	101.523	0	6.24524	-0.971165	-1.10429	-0.444272	-0.217749	-0.652864	-0.178201	0.419855	0.79103	0.900847	0.658571	0.0837849	-0.779579	0.14603	0.390519	0.410685	0.260304	0.199052	-0.626445	-1.21055	-0.927909	-0.80749	-1.5842	-1.82309	1.833	16.6987	0.326629	0.197672	0.252153	0.223547	0.52862	0.00329816	0.00329816	-71700.5	0.0	-4021.95	
122000000	4375	-105452	-33785.2	-71667	1.60303	2023.99	102.412	0	6.24524	-1.03519	-1.22005	-0.486018	-0.1618	-0.520064	-0.0273377	0.529484	0.886426	0.890512	0.776956	0.124981	-0.823481	0.221104	0.584133	0.331731	0.232825	0.208255	-0.358861	-1.1785	-1.40598	-1.36279	-1.53111	-1.67338	1.833	16.7462	0.323889	0.204221	0.247801	0.22409	0.495278	0.00332339	0.00332339	-71667	0.0	-4080.71	
124000000	4373	-105357	-33712.5	-71644.4	1.61077	2023.98	101.776	0	6.24524	-1.01969	-1.00635	-0.512412	-0.132975	-0.522276	0.0161525	0.472049	0.659527	0.931136	0.734188	-0.0982747	-0.940149	-0.0792204	0.382949	0.290591	0.396222	0.0145428	-0.580153	-1.91611	-2.61518	-3.28487	-2.50865	-2.83811	1.833	16.882	0.33034	0.204485	0.246223	0.218953	0.483321	0.00328189	0.00328189	-71644.4	0.0	-4026.69	
126000000	4376	-105230	-33617.9	-71611.7	1.63957	2023.95	102.969	0	6.24524	-0.935844	-1.0135	-0.56349	-0.258064	-0.70011	0.112468	0.584656	0.750479	0.989816	0.759141	-0.0520369	-0.828176	0.0881877	0.545035	0.436936	0.2382	0.156219	-0.364238	-1.10266	-1.7427	-2.33156	-2.57175	-2.18874	1.833	16.0857	0.323249	0.20446	0.247737	0.224554	0.484244	0.00336862	0.00336862	-71611.7	0.0	-4083.5	
128000000	4372	-105792	-34024.6	-71767.5	1.60878	2023.98	103.531	0	6.24524	-1.02964	-1.22895	-0.440432	-0.192617	-0.503514	-0.110248	0.476681	0.875475	0.990393	0.729811	0.0646203	-1.10331	0.0624741	0.762697	0.540554	0.22046	0.345006	-0.225471	-1.4164	-1.64299	-2.0035	-2.14448	-2.11066	1.833	17.7077	0.329823	0.205995	0.244892	0.21929	0.507186	0.00317306	0.00317306	-71767.5	0.0	-4085.69	
130000000	4375	-105749	-34078.6	-71670.4	1.64459	2023.95	101.058	0	6.24524	-1.12685	-1.27702	-0.694418	-0.31845	-0.426905	-0.238487	0.541419	0.95224	1.01327	0.760183	0.010236	-1.2277	0.09253	0.563571	0.288674	0.156911	0.161234	-0.186274	-1.41695	-1.42607	-1.18773	-1.39913	-0.97707	1.833	18.213	0.31868	0.209618	0.244713	0.226989	0.493346	0.003281	0.003281	-71670.4	0.0	-3939.03	
132000000	4378	-106156	-34436	-71720.4	1.64909	2023.95	100.716	0	6.24524	-0.944626	-1.11063	-0.581038	-0.341894	-0.349356	-0.291211	0.458741	0.984719	0.995287	0.758174	-0.127477	-1.11125	0.162181	0.709232	0.321327	0.235752	0.00836355	-0.4886	-1.22423	-1.04802	-0.806155	-0.944229	-1.56564	1.833	16.2154	0.324897	0.200075	0.253598	0.221431	0.528212	0.00329	0.00329	-71720.4	0.0	-3925.24	
134000000	4377	-106261	-34389.6	-71871.5	1.61928	2023.97	103.053	0	6.24524	-1.06592	-1.11311	-0.41949	-0.236755	-0.538223	-0.150956	1.03338	0.945226	1.04412	0.69572	-0.0413786	-0.907866	-0.0617506	0.489507	0.43781	0.20386	-0.0171591	-0.203428	-0.828025	-0.730179	-0.864102	-0.801753	-0.425141	1.833	18.4339	0.324663	0.203723	0.247828	0.223786	0.514783	0.00318832	0.00318832	-71871.5	0.0	-4081.69	
136000000	4377	-105744	-33993.8	-71750.1	1.61591	2023.98	102.057	0	6.24524	-1.07083	-1.08271	-0.522666	-0.234804	-0.46993	-0.0980529	0.483162	0.893096	1.00251	0.806331	0.00120597	-1.11804	0.052644	0.523765	0.310651	0.196932	0.0770049	-0.358524	-1.35012	-1.39248	-1.4447	-1.61135	-2.15066	1.833	17.3088	0.325923	0.208794	0.242178	0.223105	0.496944	0.00328225	0.00328225	-71750.1	0.0	-4023.26	
138000000	4379	-106339	-34537.3	-71801.9	1.72103	2023.87	103.001	0	6.24524	-1.04043	-1.14073	-0.376083	-0.101114	-0.612841	0.157081	0.900244	0.711966	0.985813	0.702858	0.0109802	-1.1118	0.281684	0.620833	0.440723	0.201858	0.265595	-0.310227	-1.1721	-1.26707	-1.40913	-1.48012	-1.82248	1.833	16.9882	0.32152	0.213526	0.242224	0.22273	0.52073	0.0031635	0.0031635	-71801.9	0.0	-4069.49	
140000000	4376	-105792	-34022.9	-71769.2	1.61927	2023.97	103.764	0	6.24524	-0.999757	-1.25205	-0.480765	-0.179761	-0.537841	-0.00632165	0.786501	0.807183	1.02876	0.787145	0.0235844	-0.801182	0.221521	0.664269	0.500641	0.240518	0.346271	-0.503077	-1.36231	-0.733749	-0.622202	-0.567566	-0.479023	1.833	17.9383	0.32706	0.20383	0.242309	0.226802	0.492911	0.00334186	0.00334186	-71769.2	0.0	-4159.7	
142000000	4379	-105366	-33674.3	-71691.3	1.57829	2024.01	103.573	0	6.24524	-1.17738	-1.02439	-0.771537	-0.018683	-0.513244	-0.19429	0.561075	0.779307	1.03945	0.75628	0.258025	-0.90224	0.141905	0.715729	0.478509	0.293479	0.123695	-0.452647	-1.33707	-0.972241	-0.43243	0.278381	0.873747	1.833	17.0077	0.321423	0.207497	0.247296	0.223784	0.478314	0.00321247	0.00321247	-71691.3	0.0	-4147.94	
144000000	4381	-107516	-35563.1	-71952.8	1.68497	2023.91	102.858	0	6.24524	-1.19823	-1.01177	-0.727284	-0.150534	-0.495946	-0.108299	0.520113	0.812835	1.04181	0.770632	0.0638942	-0.978345	0.166444	0.584755	0.352861	0.238147	0.0925007	-0.445506	-0.32004	-0.262775	-0.0727084	-0.172841	-0.34349	1.833	16.9517	0.324615	0.209721	0.242876	0.222788	0.588465	0.00316875	0.00316875	-71952.8	0.0	-4091.49	
146000000	4376	-105980	-34174.8	-71805.2	1.63948	2023.95	102.319	0	6.24524	-1.12925	-1.02773	-0.560579	-0.165271	-0.575505	-0.402596	0.423173	0.814955	1.02778	0.722022	-0.094856	-0.949418	0.0186481	0.709015	0.362913	0.219619	0.223199	-0.373192	-1.03905	-1.36208	-1.41796	-1.94958	-1.59618	1.833	16.3618	0.321438	0.208308	0.247227	0.223027	0.512626	0.0031732	0.0031732	-71805.2	0.0	-4052.46	
148000000	4376	-106666	-34825.9	-71839.6	1.59272	2024	101.931	0	6.24524	-1.04363	-1.00415	-0.437881	-0.227852	-0.484393	0.238974	0.585872	0.921478	0.976058	0.708423	-0.0923151	-0.986959	0.101221	0.620595	0.342373	0.226058	0.361408	-0.168496	-0.890265	-1.75942	-1.70508	-1.46597	-2.15586	1.833	15.9312	0.331599	0.199234	0.244274	0.224893	0.558784	0.00325056	0.00325056	-71839.6	0.0	-4005.62	
150000000	4370	-106400	-34749	-71651.2	1.59012	2024	101.641	0	6.24524	-1.07364	-0.912345	-0.540015	-0.109619	-0.55858	-0.120456	0.649947	0.899994	0.895503	0.679781	-0.119336	-0.836475	0.160611	0.650377	0.518462	0.173282	0.243122	-0.19478	-1.07212	-1.64291	-1.77586	-1.596	-1.37393	1.833	17.0724	0.330403	0.204366	0.244176	0.221056	0.527071	0.0032341	0.0032341	-71651.2	0.0	-4009.28	
152000000	4369	-105778	-34286.6	-71491.1	1.61007	2023.98	99.1336	0	6.24524	-1.21722	-1.08316	-0.45458	-0.079545	-0.637653	-0.050355	0.700493	0.830426	0.883501	0.562258	-0.0493117	-0.915957	0.00235614	0.645696	0.456408	0.25411	0.0794543	-0.48485	-1.04392	-0.889179	-1.04706	-0.99658	-1.23019	1.833	17.8825	0.327541	0.20428	0.247099	0.22108	0.529512	0.00323043	0.00323043	-71491.1	0.0	-3843.16	
154000000	4373	-105446	-33878.6	-71567.7	1.5621	2024.03	100.406	0	6.24524	-1.30979	-1.21609	-0.364454	-0.261649	-0.702621	-0.2364	0.712205	1.0666	0.872402	0.752303	0.0731938	-1.04	0.121963	0.670143	0.308308	0.340253	-0.00377439	-0.941862	-1.30965	-1.41117	-1.61556	-1.65697	-1.54377	1.833	18.3794	0.32431	0.209799	0.244303	0.221589	0.500396	0.00334213	0.00334213	-71567.7	0.0	-3928.62	
156000000	4372	-105137	-33547.9	-71589.3	1.58547	2024.01	100.764	0	6.24524	-1.0572	-1.10518	-0.542168	-0.0240886	-0.427056	-0.045771	0.466253	0.820059	0.921814	0.733735	-0.170404	-0.905616	4.07138e-05	0.649032	0.305525	0.254653	0.037737	-0.932004	-1.08082	-1.15581	-1.26814	-1.65157	-2.0472	1.833	15.977	0.316128	0.205209	0.250481	0.228182	0.471753	0.00318463	0.00318463	-71589.3	0.0	-3982.02	
158000000	4374	-106086	-34368.5	-71717.1	1.59465	2024	101.385	0	6.24524	-0.796308	-1.11609	-0.573409	-0.0993355	-0.72066	-0.233453	0.559048	0.68849	0.926121	0.868254	-0.102668	-0.897375	0.126979	0.676133	0.629424	0.352099	0.016148	-0.721606	-0.587401	-0.384264	-0.514667	-0.781917	-0.096892	1.833	16.523	0.332923	0.204295	0.245488	0.217294	0.522725	0.00331478	0.00331478	-71717.1	0.0	-4022.6	
160000000	4370	-106112	-34389.2	-71723.1	1.58267	2024.01	101.53	0	6.24524	-0.888588	-0.929847	-0.487791	-0.0965352	-0.776132	-0.213873	0.429995	1.05581	0.948335	0.781278	-0.169597	-0.978059	-0.0644016	0.606098	0.459315	0.468789	0.115277	-0.7959	-1.24543	-1.70767	-1.25864	-1.18509	-0.767635	1.833	15.7669	0.321535	0.202898	0.249386	0.22618	0.52762	0.00326969	0.00326969	-71723.1	0.0	-4029.39	
162000000	4369	-105499	-33912.5	-71586.9	1.55797	2024.04	100.947	0	6.24524	-1.08249	-1.14025	-0.578801	-0.129146	-0.548464	-0.107924	0.919215	0.969683	0.972415	0.756087	-0.0603484	-1.15412	-0.0471296	0.458958	0.442461	0.292064	0.0602992	-0.624591	-1.48042	-1.16345	-0.85282	-1.13135	-1.32266	1.833	16.1016	0.32468	0.207422	0.242017	0.225881	0.512816	0.00331267	0.00331267	-71586.9	0.0	-3952.3	
164000000	4371	-105721	-34132.8	-71587.8	1.58074	2024.01	98.895	0	6.24524	-0.830984	-0.94657	-0.450082	-0.211506	-0.716392	-0.110233	0.606714	0.775177	0.965627	0.67092	-0.20285	-1.05447	0.0653199	0.667857	0.386018	0.139977	0.023153	-0.834698	-1.26061	-1.06871	-1.21677	-1.11108	-1.73539	1.833	17.1568	0.329089	0.199714	0.246923	0.224274	0.505688	0.00339918	0.00339918	-71587.8	0.0	-3869.23	
166000000	4369	-105858	-34302.3	-71555.3	1.5992	2023.99	100.044	0	6.24524	-1.00416	-1.12103	-0.372587	-0.174586	-0.547329	-0.132768	0.535037	0.987573	0.931968	0.7623	-0.0181327	-0.978166	-0.21438	0.562069	0.332957	0.13652	0.0445719	-0.91523	-1.04546	-1.15704	-0.903584	-1.97183	-1.89735	1.833	17.5249	0.323968	0.202991	0.247949	0.225092	0.519474	0.0032876	0.0032876	-71555.3	0.0	-3934.03	
168000000	4374	-105413	-33758.3	-71654.5	1.61811	2023.98	101.378	0	6.24524	-1.06804	-0.90086	-0.787708	-0.233607	-0.470205	0.146648	0.616791	0.752986	0.94984	0.688443	0.0394865	-1.02254	-0.0604846	0.773275	0.511014	0.28594	0.217983	-0.685863	-0.672535	-0.856723	-0.594876	-0.616942	-0.789135	1.833	17.3595	0.327174	0.20413	0.246955	0.22174	0.491014	0.00331137	0.00331137	-71654.5	0.0	-3988.72	
170000000	4372	-105966	-34317.4	-71649.1	1.73426	2023.86	100.699	0	6.24524	-0.995969	-1.04352	-0.527873	-0.387727	-0.667672	0.0231203	0.550576	0.806295	0.820872	0.633027	-0.00831774	-0.824687	0.012533	0.87565	0.45092	0.280662	0.145276	-0.536703	-0.535068	-0.66205	-1.25745	-0.640505	-0.7234	1.833	16.3495	0.327252	0.202118	0.246768	0.223861	0.538408	0.00334879	0.00334879	-71649.1	0.0	-3947.67	
172000000	4368	-105737	-34261.8	-71474.8	1.5895	2024	100.946	0	6.24524	-1.12823	-1.0549	-0.584362	-0.185453	-0.733795	-0.153463	0.627161	0.859556	0.921409	0.751985	-0.18505	-0.983758	0.0419669	0.660052	0.413966	0.479364	-0.0550763	-0.634099	-0.998496	-0.613114	-1.09781	-1.71458	-1.49544	1.833	18.1834	0.32962	0.198609	0.248378	0.223393	0.504617	0.00331971	0.00331971	-71474.8	0.0	-3987.06	
174000000	4369	-105342	-33771.2	-71570.9	1.55583	2024.04	101.286	0	6.24524	-1.17527	-1.17104	-0.616906	-0.099152	-0.838561	0.0863637	0.858552	0.927734	1.0379	0.755411	0.018282	-0.930061	-0.104161	0.512759	0.374403	0.358432	0.10282	-0.905711	-1.34235	-1.71789	-2.00123	-2.1986	-2.39441	1.833	15.6294	0.327197	0.203082	0.248779	0.220942	0.498183	0.00338409	0.00338409	-71570.9	0.0	-4032.92	
176000000	4372	-105316	-33800.6	-71515.7	1.64095	2023.95	100.19	0	6.24524	-1.1878	-1.03796	-0.474461	-0.113518	-0.541205	-0.0724934	0.606108	0.769193	0.965404	0.641785	-0.0220415	-1.08167	0.237447	0.60617	0.266973	0.417619	0.0929517	-0.778835	-1.88977	-1.82364	-1.97567	-2.03588	-2.40177	1.833	16.2583	0.327872	0.201922	0.245365	0.22484	0.485475	0.00328975	0.00328975	-71515.7	0.0	-3922.46	
178000000	4372	-105856	-34212.1	-71643.7	1.56747	2024.02	100.717	0	6.24524	-1.16062	-1.07855	-0.6019	-0.0787851	-0.583626	-0.301581	0.592586	0.787002	1.0217	0.689938	0.092987	-0.8517	0.265605	0.575542	0.45432	0.161475	0.0676413	-0.80822	-2.1536	-2.06892	-2.66602	-2.63825	-2.71924	1.833	16.5131	0.322996	0.203312	0.2474	0.226293	0.515632	0.00338561	0.00338561	-71643.7	0.0	-3976.78	
180000000	4372	-106135	-34460.2	-71674.3	1.59548	2024	101.346	0	6.24524	-1.0408	-1.0242	-0.531346	-0.130315	-0.520922	-0.11294	0.467702	1.05913	0.965777	0.633094	0.0188055	-1.03697	0.089863	0.622462	0.398396	0.169638	0.00208817	-0.430286	-1.06397	-0.801307	-1.01262	-1.50558	-1.16489	1.833	15.997	0.329459	0.20782	0.249347	0.213374	0.537686	0.00323959	0.00323959	-71674.3	0.0	-3986.52	
182000000	4373	-105344	-33714.7	-71629.6	1.60307	2023.99	103.294	0	6.24524	-0.835945	-0.986194	-0.601419	-0.131427	-0.631239	-0.173482	0.55668	0.84041	1.04412	0.727961	0.146226	-1.04841	0.421362	0.624472	0.525493	0.219885	0.206395	-0.581201	-1.31758	-1.06628	-0.53043	-1.05595	-1.18752	1.833	16.7787	0.332142	0.202616	0.244874	0.220367	0.486887	0.00315677	0.00315677	-71629.6	0.0	-4129.94	
184000000	4370	-105568	-33863.5	-71704.7	1.61509	2023.98	102.664	0	6.24524	-1.00226	-1.10858	-0.510531	-0.158392	-0.444305	-0.287707	0.532605	0.696841	0.9571	0.798783	0.175594	-1.09711	-0.0378283	0.599658	0.38346	0.220451	0.261619	-0.37248	-1.251	-0.9152	-0.976969	-0.47495	-0.74893	1.833	17.2436	0.326298	0.205626	0.246227	0.221849	0.492137	0.00328273	0.00328273	-71704.7	0.0	-4075.99	
186000000	4369	-106562	-34716.9	-71845.3	1.62119	2023.97	104.026	0	6.24524	-1.01072	-1.10996	-0.783839	-0.15929	-0.506842	-0.186662	0.404385	0.95191	0.930617	0.772304	0.0814395	-1.03512	0.0310085	0.648097	0.484937	0.355251	0.262817	-0.146322	-1.91385	-1.66413	-1.62968	-1.49612	-1.35297	1.833	15.8839	0.325786	0.201963	0.245614	0.226637	0.521714	0.00323853	0.00323853	-71845.3	0.0	-4158.14	
188000000	4371	-106330	-34582.7	-71747.1	1.59608	2024	103.42	0	6.24524	-1.06419	-1.11169	-0.789004	-0.210633	-0.553652	0.0729	0.613241	0.724073	0.967527	0.803886	0.094278	-1.12956	0.069095	0.726631	0.5641	0.378479	0.176788	-0.276912	-1.11629	-1.20725	-1.35218	-2.01281	-1.49736	1.833	17.267	0.325232	0.206234	0.248516	0.220018	0.537802	0.00326832	0.00326832	-71747.1	0.0	-4100.01	
190000000	4368	-105438	-33867.6	-71570.5	1.59954	2023.99	102.269	0	6.24524	-1.28005	-0.987669	-0.40838	0.119374	-0.625469	0.1079	0.420502	0.91059	1.02611	0.648428	-0.0573007	-1.05637	-0.026749	0.497372	0.555052	0.486267	0.0574039	-0.32235	-1.4719	-2.14393	-2.86581	-3.09667	-3.82203	1.833	17.0231	0.329492	0.202172	0.246377	0.221959	0.49277	0.00325197	0.00325197	-71570.5	0.0	-4036.11	
192000000	4371	-106171	-34314.6	-71856	1.6707	2023.92	104.687	0	6.24524	-1.12277	-0.837884	-0.552529	0.02861	-0.533306	-0.194156	0.833597	0.906507	1.0381	0.581688	0.133816	-1.03282	0.0628374	0.662775	0.552616	0.38125	0.33262	-0.248345	-1.48624	-1.83581	-2.64181	-2.98125	-3.15676	1.833	17.4011	0.331991	0.203883	0.243678	0.220448	0.504433	0.0031453	0.0031453	-71856	0.0	-4167.89	
194000000	4371	-106207	-34390.4	-71816.6	1.62605	2023.97	105.595	0	6.24524	-0.925684	-0.94941	-0.568916	-0.197229	-0.599316	0.101412	0.746473	0.758275	1.04222	0.695526	0.0958376	-0.820398	0.135336	0.68479	0.476006	0.329617	0.2517	-0.0740794	-1.66384	-2.58541	-2.55968	-2.1409	-1.4217	1.833	17.5088	0.329612	0.202139	0.242422	0.225827	0.504182	0.00318021	0.00318021	-71816.6	0.0	-4253.36	
196000000	4373	-106364	-34531.6	-71832.2	1.65683	2023.94	103.665	0	6.24524	-0.872736	-0.851557	-0.36566	-0.27967	-0.520694	-0.097236	0.827326	0.749192	1.0145	0.794339	-0.101998	-1.01192	-0.00519933	0.454353	0.504481	0.0769411	0.0846025	-0.331133	-1.36733	-1.91609	-2.02049	-1.96363	-2.0152	1.833	16.8964	0.327171	0.205999	0.24586	0.220969	0.527838	0.00319808	0.00319808	-71832.2	0.0	-4133.03	
198000000	4372	-106197	-34488.2	-71709.1	1.6027	2023.99	102.645	0	6.24524	-1.08738	-0.797932	-0.471526	-0.136658	-0.641437	-0.12805	0.52696	0.752362	1.003	0.680107	0.0865101	-0.927925	0.349291	0.595271	0.423767	0.185528	0.0845758	-0.42568	-1.43482	-1.397	-0.910377	-1.2827	-1.60786	1.833	16.9309	0.330738	0.211827	0.240171	0.217264	0.522886	0.00320256	0.00320256	-71709.1	0.0	-4075.94	
200000000	4376	-106366	-34566.9	-71799.2	1.62608	2023.97	104.32	0	6.24524	-1.05334	-0.798167	-0.608196	-0.00913084	-0.528183	-0.138653	0.536196	0.930298	0.958987	0.769376	-0.0523283	-0.772468	0.327444	0.6097	0.508349	0.147711	0.26733	-0.282474	-1.3106	-1.41452	-1.36462	-0.900377	-1.9314	1.833	17.5038	0.328435	0.207059	0.243273	0.221233	0.537928	0.00331587	0.00331587	-71799.2	0.0	-4210.4	
202000000	4371	-105130	-33517.3	-71612.4	1.59528	2024	101.804	0	6.24524	-0.954092	-1.03097	-0.369977	-0.366272	-0.619781	-0.172652	0.427857	0.739917	1.06404	0.745643	0.128514	-0.92261	0.252684	0.415937	0.471224	0.26258	0.0770563	-0.503754	-1.28813	-1.20275	-1.44195	-1.52168	-1.71901	1.833	17.532	0.327551	0.203637	0.247585	0.221227	0.471034	0.0033316	0.0033316	-71612.4	0.0	-4038.57	
204000000	4373	-105539	-33895.6	-71643.4	1.6699	2023.92	102.61	0	6.24524	-1.06883	-0.987636	-0.447057	-0.0752298	-0.658291	-0.102947	0.552377	0.867278	1.0445	0.652303	-0.0163307	-0.890107	0.168309	0.615301	0.311102	0.30152	0.178037	-0.779211	-2.15672	-1.67573	-1.78412	-0.83605	-0.334769	1.833	16.9337	0.321785	0.199351	0.250204	0.22866	0.49328	0.00317054	0.00317054	-71643.4	0.0	-4073.98	
206000000	4368	-106209	-34499.3	-71709.6	1.55115	2024.04	102.107	0	6.24524	-1.03907	-0.935647	-0.512379	-0.158042	-0.515395	-0.0369668	0.743235	0.876849	0.978211	0.663647	0.0879746	-0.804818	0.196142	0.632587	0.290938	0.466675	0.331823	-0.848667	-1.51067	-1.64978	-1.22829	-0.587903	-0.700144	1.833	16.5927	0.334544	0.196703	0.244748	0.224005	0.517834	0.00329681	0.00329681	-71709.6	0.0	-4067.57	
208000000	4368	-106520	-34759.7	-71760.3	1.64965	2023.94	102.897	0	6.24524	-0.993812	-0.975446	-0.527161	-0.130649	-0.400191	-0.146588	0.572372	0.971015	1.01477	0.811181	-0.028832	-0.963759	0.186784	0.541122	0.40986	0.224522	0.197564	-0.48921	-1.20014	-1.15771	-1.20821	-1.76343	-2.26127	1.833	16.6663	0.328806	0.204582	0.246116	0.220496	0.552595	0.00324297	0.00324297	-71760.3	0.0	-4110.05	
210000000	4366	-105830	-34086.5	-71743	1.59232	2024	103.244	0	6.24524	-0.740851	-0.744039	-0.45497	-0.179031	-0.70126	-0.0922777	0.779579	0.785762	0.981504	0.775065	0.00537654	-0.995811	0.0458387	0.6164	0.408865	0.257515	0.19941	-0.378272	-1.12186	-0.495287	-0.0795992	-0.0198293	0.142998	1.833	16.9611	0.324312	0.206192	0.246916	0.222581	0.501607	0.00320395	0.00320395	-71743	0.0	-4123.25	
