# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_a/h5n1-andersen-e756a15-ALL_full_dates_only_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
12562000000	4349	-95906.2	-21077.4	-74828.8	1.66455	2023.93	107.181	0	6.24524	-0.956463	-1.01717	-0.406722	-0.0861891	-0.543156	0.0960287	0.777837	1.0152	1.07813	0.79553	0.0772397	-0.973281	0.0421466	0.733279	0.470818	0.399916	0.502012	0.178113	-1.33823	-1.36352	-1.47648	-0.894551	-0.826445	1.833	17.4268	0.329902	0.200362	0.248662	0.221074	0.00309135	0.00309135	-74828.8	0.0	-4311.19	
12564000000	4345	-95722.2	-21007.4	-74714.8	1.59487	2024	105.481	0	6.24524	-1.05659	-1.12599	-0.365875	-0.0713064	-0.614123	-0.153143	0.402422	1.05924	1.12366	0.743955	0.227507	-0.837397	-0.0767477	0.588467	0.499567	0.468834	0.215026	-0.164879	-1.85101	-1.66917	-1.63373	-1.34239	-1.07479	1.833	17.9829	0.324608	0.211155	0.247208	0.217029	0.00314677	0.00314677	-74714.8	0.0	-4241.13	
12566000000	4346	-95693.6	-20965.9	-74727.7	1.65007	2023.94	105.336	0	6.24524	-1.12407	-1.05739	-0.568322	-0.204942	-0.481544	-0.0723506	0.557823	0.920441	1.11029	0.750343	0.107786	-0.914001	0.0560947	0.501288	0.381901	0.256458	0.363249	0.138856	-1.92904	-2.93204	-2.85092	-3.7441	-4.47088	1.833	14.1252	0.320464	0.211513	0.244407	0.223617	0.0030563	0.0030563	-74727.7	0.0	-4200.14	
12568000000	4347	-95697.6	-20970.3	-74727.3	1.66183	2023.93	105.268	0	6.24524	-1.05353	-1.18575	-0.340969	-0.0350361	-0.583066	-0.041059	0.651247	0.966943	1.02219	0.707909	0.0872231	-0.913936	-0.0225163	0.494747	0.408942	0.244558	0.19883	-0.155205	-1.59735	-1.82925	-1.93857	-2.04372	-2.69969	1.833	18.1316	0.326246	0.203815	0.24582	0.224119	0.00311594	0.00311594	-74727.3	0.0	-4204.02	
12570000000	4347	-95412.4	-20813.9	-74598.6	1.61076	2023.98	102.217	0	6.24524	-1.04563	-1.07792	-0.178666	-0.115637	-0.670557	-0.0683351	0.668155	1.03539	0.94444	0.702013	-0.0267546	-0.917483	0.070736	0.584943	0.404437	0.267965	0.175324	-0.311051	-2.05535	-1.97823	-1.938	-2.12418	-1.81605	1.833	16.9769	0.325021	0.204221	0.245271	0.225487	0.00319111	0.00319111	-74598.6	0.0	-4047.74	
12572000000	4345	-95120.6	-20663.4	-74457.2	1.59895	2023.99	99.4477	0	6.24524	-0.990896	-1.09319	-0.231589	-0.13046	-0.775853	0.00898322	0.457732	0.785274	1.01675	0.662229	0.140379	-1.03578	0.141952	0.340965	0.214209	0.199556	-0.0910195	-0.297168	-1.62613	-1.93016	-2.50445	-1.78362	-1.93914	1.833	17.0319	0.324361	0.202493	0.251255	0.221891	0.00339687	0.00339687	-74457.2	0.0	-3897.28	
12574000000	4346	-95374.6	-20792.7	-74581.9	1.63957	2023.95	102.105	0	6.24524	-0.925013	-0.9487	-0.457193	-0.0289161	-0.501227	0.0424528	0.374513	0.708274	0.952038	0.752029	0.18334	-0.932145	0.352125	0.588812	0.244529	0.12994	0.194646	-0.525855	-1.75581	-1.88616	-1.80933	-1.48584	-2.03735	1.833	16.1496	0.325038	0.208274	0.245998	0.22069	0.00325759	0.00325759	-74581.9	0.0	-4026.7	
12576000000	4344	-95345.3	-20786.4	-74558.9	1.65656	2023.94	102.076	0	6.24524	-1.06487	-1.05798	-0.55958	-0.162935	-0.548214	0.0493411	0.477681	0.691543	0.968498	0.718841	0.173991	-0.995847	0.29427	0.500909	0.397674	0.13118	0.0606669	-0.242389	-1.36885	-2.08515	-1.62249	-1.21997	-1.32279	1.833	18.3217	0.328104	0.202348	0.249486	0.220062	0.00327368	0.00327368	-74558.9	0.0	-4020.15	
12578000000	4343	-95309.6	-20754.6	-74555.1	1.66453	2023.93	102.254	0	6.24524	-1.23659	-1.04002	-0.440727	-0.153521	-0.537689	-0.0674808	0.498348	0.807603	0.953379	0.712026	0.0396084	-0.955116	-0.0481602	0.572369	0.297135	0.451822	0.114257	0.0201178	-0.661553	-0.969434	-1.31353	-0.857728	-0.490202	1.833	16.88	0.319384	0.209788	0.248804	0.222024	0.00323907	0.00323907	-74555.1	0.0	-3988.43	
12580000000	4342	-95221.9	-20713.5	-74508.4	1.63354	2023.96	101.444	0	6.24524	-1.1949	-1.33312	-0.509296	-0.0086302	-0.550092	-0.482427	0.518883	0.80636	0.93963	0.626537	-0.0240629	-0.98781	0.12486	0.580094	0.403569	0.346869	0.18939	-0.0934558	-1.05847	-1.3586	-0.847499	-0.700139	-0.205974	1.833	16.505	0.324572	0.202486	0.251788	0.221154	0.00327122	0.00327122	-74508.4	0.0	-3947.41	
12582000000	4343	-95392	-20812.4	-74579.6	1.66999	2023.92	102.863	0	6.24524	-1.09008	-1.13904	-0.49016	-0.159639	-0.656123	-0.124185	0.539751	0.959581	0.873897	0.730867	0.228179	-0.794726	0.380273	0.711406	0.427387	0.288596	0.238461	-0.137784	-1.34321	-0.939099	-1.3444	-1.09053	-0.479809	1.833	15.8922	0.324425	0.204524	0.249885	0.221166	0.00319714	0.00319714	-74579.6	0.0	-4046.37	
12584000000	4345	-95440.5	-20823.5	-74617	1.59877	2023.99	102.975	0	6.24524	-0.787642	-0.979378	-0.633344	-0.142091	-0.476891	-0.0282323	0.592259	0.841939	0.832945	0.615714	0.168338	-1.12013	-0.101262	0.678098	0.236181	0.393678	0.395191	-0.0874069	-1.38537	-1.13342	-1.34436	-1.13397	-0.969792	1.833	15.0964	0.318879	0.215861	0.246617	0.218642	0.00313063	0.00313063	-74617	0.0	-4057.62	
12586000000	4345	-95439.7	-20826.9	-74612.9	1.58746	2024.01	103.094	0	6.24524	-0.98242	-1.00296	-0.433349	-0.218604	-0.287761	-0.0400152	0.611231	0.847621	0.839327	0.693318	-0.002956	-1.04023	0.174678	0.645425	0.410571	0.401108	0.283251	-0.0032126	-1.53524	-2.46495	-2.1338	-2.35584	-1.60996	1.833	15.8991	0.325368	0.207979	0.243441	0.223212	0.00320338	0.00320338	-74612.9	0.0	-4060.87	
12588000000	4345	-95329.9	-20758.2	-74571.7	1.58757	2024.01	102.132	0	6.24524	-0.932793	-1.13903	-0.696362	-0.11706	-0.375921	-0.172726	0.519715	1.00963	0.869446	0.633292	0.116779	-1.16826	0.226118	0.620185	0.236178	0.41725	0.165736	0.0106778	-1.6564	-1.55668	-1.28643	-2.19804	-2.21214	1.833	17.4879	0.32408	0.204382	0.249678	0.22186	0.00321481	0.00321481	-74571.7	0.0	-3991.97	
12590000000	4344	-95533.9	-20877.9	-74656	1.69247	2023.9	104.401	0	6.24524	-1.08407	-0.982615	-0.440413	-0.0962361	-0.639162	0.256506	0.602456	0.966251	0.951122	0.783283	0.0566889	-1.0492	0.0737064	0.655399	0.3576	0.537848	0.0930205	-0.00261715	-1.05096	-1.61655	-1.89817	-1.99486	-1.64864	1.833	16.5652	0.32111	0.206488	0.246269	0.226134	0.0031601	0.0031601	-74656	0.0	-4111.79	
12592000000	4348	-95668.4	-20939.9	-74728.5	1.70319	2023.89	104.833	0	6.24524	-0.934085	-0.886526	-0.54625	-0.137951	-0.611498	-0.221449	0.796648	0.818121	0.909445	0.71754	0.300238	-1.068	0.0879431	0.658751	0.54784	0.22223	0.268048	0.058789	-0.670171	-1.3499	-1.26991	-0.888191	-0.791906	1.833	17.1546	0.329971	0.206358	0.246979	0.216692	0.00324176	0.00324176	-74728.5	0.0	-4173.75	
12594000000	4343	-95507.6	-20887.4	-74620.2	1.61102	2023.98	103.803	0	6.24524	-0.943739	-1.02762	-0.724392	-0.0363221	-0.591	-0.167026	0.549682	0.82258	1.04843	0.754793	0.0945345	-1.08891	0.0866734	0.460075	0.498014	0.277875	0.377054	0.128132	-1.08762	-0.952856	-1.00161	-1.11489	-1.29745	1.833	16.4344	0.325065	0.205081	0.241876	0.227978	0.00313266	0.00313266	-74620.2	0.0	-4121.37	
12596000000	4342	-95566.9	-20928.2	-74638.7	1.65109	2023.94	104.436	0	6.24524	-1.09233	-0.748194	-0.498363	-0.247712	-0.642053	-0.0356362	0.706639	0.767528	1.02454	0.671846	0.0470635	-0.945207	-0.0111614	0.491428	0.400963	0.0814478	0.527892	0.115658	-1.19609	-0.99313	-1.48771	-0.570084	-0.86571	1.833	16.0333	0.315973	0.208486	0.244823	0.230717	0.00316048	0.00316048	-74638.7	0.0	-4162.21	
12598000000	4346	-95255.2	-20718	-74537.2	1.65149	2023.94	101.034	0	6.24524	-0.866178	-0.904284	-0.696456	-0.262906	-0.528103	-0.0770317	0.440514	0.789594	0.900818	0.708309	-0.0840417	-0.982544	0.142414	0.608663	0.324359	0.267843	0.202752	-0.124722	-1.32915	-1.70741	-1.42392	-0.911059	-1.15951	1.833	15.8663	0.325254	0.207578	0.247642	0.219526	0.00328861	0.00328861	-74537.2	0.0	-3952.02	
12600000000	4345	-95331.2	-20779.7	-74551.5	1.58343	2024.01	101.612	0	6.24524	-0.954247	-0.885683	-0.494177	-0.151965	-0.561279	0.109702	0.686151	1.06377	0.929126	0.757608	0.0237293	-1.08755	-0.229319	0.489043	0.505466	0.125603	0.228656	-0.418787	-2.14247	-2.29261	-2.47728	-2.57731	-2.32493	1.833	16.2458	0.330463	0.201557	0.248736	0.219244	0.00320298	0.00320298	-74551.5	0.0	-4013.66	
12602000000	4346	-95373.7	-20803	-74570.7	1.59169	2024	101.808	0	6.24524	-1.10727	-0.869766	-0.250703	-0.126768	-0.572577	-0.0387692	0.652639	1.17434	0.907897	0.772589	0.0336583	-0.959323	0.108791	0.675105	0.488402	0.288363	0.151034	-0.624316	-2.002	-1.94327	-1.15662	-0.346724	-1.08141	1.833	16.1547	0.329641	0.202813	0.246901	0.220645	0.00332872	0.00332872	-74570.7	0.0	-4036.93	
12604000000	4344	-95331.3	-20795	-74536.3	1.57753	2024.02	101.503	0	6.24524	-0.909069	-1.06143	-0.48799	-0.111135	-0.745312	-0.215381	0.556852	0.933836	0.884929	0.759726	-0.0537048	-1.06503	0.152252	0.522367	0.455217	0.198594	0.0468588	-0.530111	0.0617851	0.0472871	-0.262086	-0.00371062	0.080133	1.833	14.8428	0.328175	0.203937	0.247056	0.220831	0.00327565	0.00327565	-74536.3	0.0	-4029.18	
12606000000	4346	-95336.1	-20770.9	-74565.2	1.59263	2024	101.67	0	6.24524	-0.947996	-0.878731	-0.502854	-0.152352	-0.445368	0.0518025	0.446296	0.910651	0.960102	0.498756	-0.103309	-0.834823	0.236723	0.575828	0.404742	0.319217	0.2337	-0.378638	-1.8618	-2.41099	-2.08819	-1.9451	-1.98474	1.833	16.9902	0.325141	0.208527	0.243088	0.223243	0.00317315	0.00317315	-74565.2	0.0	-4004.77	
12608000000	4347	-95119.5	-20620.6	-74498.9	1.62214	2023.97	99.8332	0	6.24524	-1.16391	-1.23527	-0.563288	-0.234688	-0.579965	-0.362952	0.596943	0.651724	0.840223	0.639417	-0.0346942	-1.04254	0.191181	0.453745	0.304123	0.328426	0.306448	-0.025483	-1.86691	-2.9092	-3.18563	-3.39143	-3.01425	1.833	17.4484	0.32732	0.201852	0.244385	0.226443	0.00339847	0.00339847	-74498.9	0.0	-3854.38	
12610000000	4347	-95224.1	-20688.3	-74535.8	1.65751	2023.94	100.661	0	6.24524	-0.972565	-1.1712	-0.348193	-0.326616	-0.643123	-0.163438	0.439746	0.918052	0.837856	0.649779	0.0221106	-0.99521	-0.182052	0.644018	0.360187	0.116634	0.135922	-0.281157	-1.62377	-2.5031	-2.91167	-3.11043	-2.67083	1.833	17.8574	0.33311	0.204389	0.239481	0.22302	0.00325452	0.00325452	-74535.8	0.0	-3922.05	
12612000000	4350	-95349.1	-20743.1	-74606	1.66867	2023.92	101.535	0	6.24524	-1.12678	-0.997992	-0.51895	-0.163508	-0.621736	0.0350367	0.573199	0.970549	0.92714	0.690236	-0.0118203	-0.975616	0.0941593	0.706448	0.40834	0.249195	0.324865	-0.453173	-1.96272	-2.52841	-2.89523	-2.83669	-3.10735	1.833	15.6131	0.328291	0.203725	0.244302	0.223683	0.00321547	0.00321547	-74606	0.0	-3977.11	
12614000000	4346	-95428.8	-20824.1	-74604.7	1.60238	2023.99	102.554	0	6.24524	-1.00419	-1.18986	-0.423731	-0.0230695	-0.437623	0.0359755	0.517602	0.776642	0.865538	0.721111	0.180555	-0.960793	0.244218	0.543681	0.393583	0.176035	0.437659	-0.235561	-1.80494	-1.72763	-1.25955	-1.12104	-1.66035	1.833	17.601	0.323498	0.211798	0.244053	0.22065	0.00314252	0.00314252	-74604.7	0.0	-4057.87	
12616000000	4348	-95320.1	-20746	-74574.1	1.61764	2023.98	101.331	0	6.24524	-1.05712	-1.03517	-0.494109	-0.185461	-0.501034	-0.141551	0.525437	0.917328	0.956651	0.719142	0.151009	-0.910055	0.648804	0.481879	0.370311	0.147262	0.115634	-0.617162	-1.75962	-1.70095	-1.88381	-2.7483	-2.84189	1.833	17.4644	0.32359	0.201144	0.250075	0.22519	0.00334397	0.00334397	-74574.1	0.0	-3979.83	
12618000000	4348	-95414.6	-20800	-74614.6	1.60592	2023.99	102.274	0	6.24524	-0.958448	-0.937558	-0.347811	-0.194693	-0.520516	-0.228065	0.756645	0.994412	0.954696	0.70816	0.221786	-1.06653	0.25897	0.544453	0.405254	0.223492	0.310475	-0.43178	-0.934582	-1.38992	-1.39991	-1.12618	-1.82867	1.833	18.3048	0.327603	0.205931	0.247271	0.219196	0.00318881	0.00318881	-74614.6	0.0	-4033.71	
12620000000	4349	-95340.3	-20762.3	-74578	1.61116	2023.98	101.142	0	6.24524	-0.963232	-1.11551	-0.460285	-0.0675108	-0.379841	-0.0357439	0.414654	0.880447	0.948875	0.598756	0.0634081	-1.02092	0.0387315	0.504454	0.269874	0.166171	0.0477716	-0.738601	-1.79124	-2.35452	-2.25269	-2.29691	-1.37699	1.833	15.9984	0.330489	0.202625	0.242194	0.224692	0.00324977	0.00324977	-74578	0.0	-3996.3	
12622000000	4343	-95442.4	-20865.6	-74576.8	1.5975	2023.99	102.715	0	6.24524	-0.876952	-1.00275	-0.489759	-0.0738973	-0.464341	0.0686073	0.666171	0.842356	1.01353	0.601216	0.1652	-0.89674	-0.0116265	0.444992	0.333469	0.534114	0.274702	-0.442013	-1.41951	-1.81987	-2.35758	-2.78269	-2.60367	1.833	16.4166	0.323944	0.211299	0.246632	0.218126	0.00312862	0.00312862	-74576.8	0.0	-4099.54	
12624000000	4345	-95607.6	-20938.4	-74669.2	1.67808	2023.92	104.425	0	6.24524	-1.00647	-0.926403	-0.628818	-0.094299	-0.590275	0.0960921	0.652799	0.713471	1.13293	0.638274	0.166554	-0.895105	0.277829	0.449273	0.32117	0.30252	0.273708	-0.345023	-1.20073	-1.16822	-1.44781	-0.882674	-0.876435	1.833	16.3402	0.320468	0.20544	0.249468	0.224624	0.0032337	0.0032337	-74669.2	0.0	-4172.32	
12626000000	4344	-95565	-20920.2	-74644.8	1.66299	2023.93	104.148	0	6.24524	-0.901897	-0.68669	-0.498456	-0.150131	-0.689465	-0.052572	0.736189	0.920457	1.02936	0.700309	0.242492	-0.849906	0.150432	0.429748	0.480114	0.38964	-0.0352909	-0.24514	-0.590408	-0.868802	-1.4619	-1.26938	-1.26609	1.833	17.0642	0.323833	0.20648	0.245096	0.224591	0.00321221	0.00321221	-74644.8	0.0	-4154.06	
12628000000	4346	-95725.3	-21018.8	-74706.5	1.60454	2023.99	105.032	0	6.24524	-0.933136	-1.14757	-0.510684	-0.0229503	-0.655308	-0.231884	0.71516	0.85121	1.06938	0.732194	0.298857	-0.874575	0.209321	0.642011	0.434109	0.256942	0.256569	0.0265242	-1.5743	-1.57794	-1.37507	-1.33341	-1.75717	1.833	16.6397	0.330565	0.201933	0.247941	0.219561	0.00310838	0.00310838	-74706.5	0.0	-4252.75	
12630000000	4345	-95619.1	-20941.6	-74677.5	1.63183	2023.96	104.607	0	6.24524	-0.990419	-0.993586	-0.629173	-0.17346	-0.604622	0.125147	0.703996	0.81984	1.1031	0.684015	5.74585e-06	-0.830577	0.148581	0.681065	0.449085	0.286777	0.121492	0.0290755	-1.66144	-1.52816	-1.74388	-1.4294	-1.50059	1.833	16.0293	0.32545	0.202024	0.252683	0.219843	0.00314316	0.00314316	-74677.5	0.0	-4175.63	
12632000000	4346	-95361.5	-20770.5	-74591	1.61793	2023.98	102.217	0	6.24524	-1.15751	-1.10877	-0.7936	-0.346831	-0.587761	0.0965721	0.699898	1.01204	1.102	0.706685	-0.0881264	-0.793989	0.16254	0.641138	0.301505	0.348551	0.0485074	-0.182304	-1.46551	-1.36502	-1.20303	-1.09385	-0.855456	1.833	18.2719	0.333838	0.202307	0.241773	0.222082	0.00319164	0.00319164	-74591	0.0	-4004.24	
12634000000	4350	-95633.7	-20933.6	-74700.1	1.58916	2024	103.754	0	6.24524	-0.906234	-0.932822	-0.540875	-0.175584	-0.750579	0.0979607	0.58584	1.15008	1.07489	0.727558	-0.0359795	-0.990145	0.00910046	0.745282	0.416405	0.627901	0.0799616	-0.559729	-0.831299	-0.698259	-0.73658	-0.860792	-0.649891	1.833	16.6725	0.326882	0.20838	0.24382	0.220918	0.00328315	0.00328315	-74700.1	0.0	-4167.55	
12636000000	4346	-95422.5	-20841.1	-74581.4	1.58691	2024.01	102.084	0	6.24524	-1.07061	-0.955164	-0.401067	-0.0658177	-0.57605	-0.0858465	0.850035	0.891818	1.02127	0.668782	0.092933	-0.935417	0.254121	0.586191	0.466846	0.483168	0.236204	-0.500242	-0.679339	-0.625746	-1.1091	-0.970403	-0.426231	1.833	17.7441	0.329999	0.204274	0.243929	0.221798	0.00321532	0.00321532	-74581.4	0.0	-4074.88	
12638000000	4345	-95506.4	-20887.3	-74619.1	1.59088	2024	103.238	0	6.24524	-1.07448	-1.065	-0.433315	-0.0766092	-0.624123	0.120518	0.632144	0.757847	1.05599	0.690742	0.270164	-0.938443	0.292705	0.415445	0.349996	0.376138	0.198196	-0.505907	-1.41726	-1.40008	-0.517386	0.106379	0.00146178	1.833	16.4411	0.326936	0.206069	0.245504	0.22149	0.0031242	0.0031242	-74619.1	0.0	-4121.27	
12640000000	4344	-95375.5	-20821.4	-74554	1.68601	2023.91	101.915	0	6.24524	-0.715267	-0.988179	-0.548236	-0.0453458	-0.452347	-0.290386	0.643512	0.774911	1.04176	0.688659	0.0664153	-0.979107	0.407156	0.538678	0.513947	0.198128	-0.0265669	-0.566248	-1.60039	-2.029	-2.00248	-1.00573	-1.23409	1.833	16.0898	0.324803	0.201021	0.248559	0.225617	0.0033548	0.0033548	-74554	0.0	-4055.43	
12642000000	4346	-95692.1	-20987	-74705.2	1.62889	2023.96	104.919	0	6.24524	-0.991245	-0.784346	-0.670386	-0.11613	-0.715512	0.020605	0.367637	0.856592	1.08892	0.781338	0.200471	-0.886775	0.256045	0.580246	0.572855	0.245737	-0.0293885	-0.442523	-1.14781	-1.48028	-1.6782	-1.25639	-2.02731	1.833	17.3396	0.32261	0.197053	0.248024	0.232314	0.00314253	0.00314253	-74705.2	0.0	-4220.78	
12644000000	4344	-95578.7	-20937.3	-74641.4	1.6398	2023.95	103.947	0	6.24524	-1.09582	-0.986364	-0.412172	-0.0383984	-0.4918	0.0701223	0.423067	0.730745	1.02727	0.760405	-0.145092	-0.925356	0.43927	0.588484	0.607459	0.222119	0.0956856	-0.332206	-1.21188	-1.2629	-1.68604	-1.45972	-0.717577	1.833	17.1432	0.318965	0.201633	0.248634	0.230769	0.0032631	0.0032631	-74641.4	0.0	-4171.15	
12646000000	4345	-95589.1	-20934	-74655.1	1.63412	2023.96	104.11	0	6.24524	-1.06947	-1.0947	-0.387646	-0.0543945	-0.492125	-0.0384971	0.604897	0.847929	0.992307	0.810915	-0.0444856	-0.79272	0.229297	0.684174	0.695706	0.184265	0.0893223	-0.0921402	-1.28683	-1.89242	-2.48335	-1.66362	-1.3005	1.833	16.7485	0.324006	0.202428	0.249754	0.223812	0.00324571	0.00324571	-74655.1	0.0	-4167.87	
12648000000	4345	-95396.9	-20817	-74579.8	1.65519	2023.94	102.301	0	6.24524	-1.06546	-0.825427	-0.654807	-0.147213	-0.401693	0.253264	0.584474	0.465737	0.973244	0.744306	0.11142	-0.817575	0.129414	0.446146	0.347482	0.192957	0.149508	-0.439378	-1.58731	-2.08051	-2.14934	-1.82159	-2.03366	1.833	16.004	0.33049	0.205704	0.242868	0.220938	0.00328888	0.00328888	-74579.8	0.0	-4051.02	
12650000000	4346	-95369.2	-20786.1	-74583.1	1.6246	2023.97	102.156	0	6.24524	-1.13119	-1.13187	-0.609657	-0.258143	-0.538791	0.183249	0.739855	0.981665	0.995007	0.72028	-0.122735	-0.955149	0.151404	0.550317	0.529914	0.319413	0.110288	-0.63882	-1.91187	-1.27164	-1.51051	-1.50686	-1.45079	1.833	16.4379	0.326669	0.203987	0.245417	0.223927	0.00323268	0.00323268	-74583.1	0.0	-4020.02	
12652000000	4345	-95507.6	-20880.5	-74627.1	1.66405	2023.93	103.405	0	6.24524	-1.0164	-0.957694	-0.482478	-0.118571	-0.419636	-0.36141	0.490699	0.68367	0.949576	0.770662	0.0439517	-0.864741	0.215958	0.492834	0.599244	0.319592	0.284369	-0.463954	-1.43771	-2.05552	-2.46448	-2.01139	-2.38717	1.833	15.4272	0.327037	0.204298	0.243437	0.225229	0.00324732	0.00324732	-74627.1	0.0	-4114.59	
12654000000	4346	-95505.2	-20874.2	-74630.9	1.63597	2023.96	103.108	0	6.24524	-0.943945	-0.849468	-0.76412	-0.0414116	-0.546034	-0.0218652	0.269884	0.813059	0.938783	0.640672	-0.0195214	-1.0105	-0.215754	0.446404	0.327711	0.456834	0.245112	-0.161367	-1.56808	-2.19347	-2.68036	-2.33348	-2.23718	1.833	15.6327	0.327389	0.201701	0.251611	0.219299	0.00306977	0.00306977	-74630.9	0.0	-4108.29	
12656000000	4347	-95553.4	-20884.1	-74669.3	1.65682	2023.94	103.863	0	6.24524	-0.927175	-1.02938	-0.499821	-0.242011	-0.543748	-0.112824	0.841431	0.965931	0.962174	0.675581	-0.0800455	-0.963709	0.205821	0.639652	0.52411	0.43136	0.309792	-0.409395	-1.6489	-1.54303	-1.18925	-0.879316	-0.761268	1.833	18.4985	0.323121	0.208111	0.246705	0.222064	0.00314879	0.00314879	-74669.3	0.0	-4117.78	
12658000000	4349	-95710.6	-20968.8	-74741.7	1.61218	2023.98	105.08	0	6.24524	-1.0955	-1.13483	-0.589985	-0.337722	-0.358201	0.136252	0.810116	1.03013	1.00538	0.62621	0.134073	-0.870866	0.139063	0.666615	0.603308	0.363319	0.475967	-0.366604	-1.54761	-1.24918	-1.02436	-1.00873	-0.500442	1.833	17.5703	0.325266	0.206978	0.243141	0.224616	0.00314084	0.00314084	-74741.7	0.0	-4202.63	
12660000000	4346	-95811.1	-21048.6	-74762.4	1.62124	2023.97	106.437	0	6.24524	-0.919476	-0.946031	-0.625111	-0.174736	-0.562294	0.0492503	0.670003	1.02029	0.936132	0.677822	0.274679	-0.925546	0.0741763	0.651408	0.545616	0.436133	0.26884	-0.14845	-1.61443	-1.60018	-1.66622	-2.0578	-1.21447	1.833	16.9626	0.328174	0.204762	0.24652	0.220543	0.00304592	0.00304592	-74762.4	0.0	-4282.5	
12662000000	4345	-95613.8	-20953.6	-74660.2	1.57646	2024.02	104.212	0	6.24524	-1.15351	-1.19129	-0.576875	-0.0855777	-0.354018	0.0589024	0.61898	0.894567	0.892391	0.747497	0.131438	-0.814815	-0.0742484	0.534858	0.506989	0.287828	0.249625	-0.419797	-1.33836	-0.393943	-0.594212	-0.518317	-0.354498	1.833	16.3708	0.320816	0.210856	0.244453	0.223874	0.00320945	0.00320945	-74660.2	0.0	-4187.59	
12664000000	4345	-95594.5	-20931.8	-74662.7	1.65002	2023.94	104.297	0	6.24524	-1.04693	-1.08222	-0.545568	-0.103515	-0.692904	0.0528303	0.522179	0.826896	0.997699	0.781104	0.118912	-0.975898	0.196183	0.60361	0.386073	0.295441	0.258834	-0.690758	-1.2717	-1.03657	-0.235541	0.145261	-0.145635	1.833	17.6197	0.328519	0.202826	0.242969	0.225686	0.00313009	0.00313009	-74662.7	0.0	-4165.57	
12666000000	4348	-95429.7	-20825.2	-74604.5	1.55228	2024.04	102.028	0	6.24524	-0.801345	-1.16664	-0.4792	-0.0732119	-0.486948	-0.313384	0.625184	0.875259	0.962203	0.794296	0.178331	-0.947183	0.0609298	0.62193	0.400625	0.342907	0.148924	-0.448947	-1.23264	-1.14909	-1.11309	-0.368176	-0.74022	1.833	17.8081	0.32902	0.208431	0.239117	0.223432	0.00318898	0.00318898	-74604.5	0.0	-4058.93	
12668000000	4350	-95522.8	-20858	-74664.8	1.60048	2023.99	102.974	0	6.24524	-1.04695	-0.976062	-0.512202	-0.0700023	-0.699301	-0.262116	0.474676	0.639729	0.942092	0.886254	0.22782	-1.15766	-0.0164025	0.850012	0.470277	0.423511	0.0527647	-0.281001	-0.761326	-0.898018	-1.3461	-1.31958	-1.54992	1.833	17.3479	0.322677	0.206983	0.248346	0.221994	0.00319391	0.00319391	-74664.8	0.0	-4091.82	
12670000000	4347	-95342.6	-20765.2	-74577.4	1.61834	2023.98	101.665	0	6.24524	-1.11121	-0.782632	-0.607671	-0.0600159	-0.682563	0.0532714	0.60753	0.709262	0.913317	0.717726	0.00843276	-0.975308	0.135037	0.682452	0.374064	0.36176	0.102464	-0.561346	-1.35833	-1.4578	-1.23048	-1.21438	-1.16388	1.833	17.091	0.318948	0.207753	0.243467	0.229832	0.0032346	0.0032346	-74577.4	0.0	-3999.03	
