sample	filename	numMuts.mean	numMuts.stderr	numMuts.stddev	numMuts.median	numMuts.95%HPDlo	numMuts.95%HPDup	numMuts.ACT	numMuts.ESS	numMuts.geometric-mean	posterior_for_Delphy.mean	posterior_for_Delphy.stderr	posterior_for_Delphy.stddev	posterior_for_Delphy.median	posterior_for_Delphy.95%HPDlo	posterior_for_Delphy.95%HPDup	posterior_for_Delphy.ACT	posterior_for_Delphy.ESS	posterior_for_Delphy.geometric-mean	prior_for_Delphy.mean	prior_for_Delphy.stderr	prior_for_Delphy.stddev	prior_for_Delphy.median	prior_for_Delphy.95%HPDlo	prior_for_Delphy.95%HPDup	prior_for_Delphy.ACT	prior_for_Delphy.ESS	prior_for_Delphy.geometric-mean	likelihood_really_logG.mean	likelihood_really_logG.stderr	likelihood_really_logG.stddev	likelihood_really_logG.median	likelihood_really_logG.95%HPDlo	likelihood_really_logG.95%HPDup	likelihood_really_logG.ACT	likelihood_really_logG.ESS	likelihood_really_logG.geometric-mean	rootHeight.mean	rootHeight.stderr	rootHeight.stddev	rootHeight.median	rootHeight.95%HPDlo	rootHeight.95%HPDup	rootHeight.ACT	rootHeight.ESS	rootHeight.geometric-mean	age(root).mean	age(root).stderr	age(root).stddev	age(root).median	age(root).95%HPDlo	age(root).95%HPDup	age(root).ACT	age(root).ESS	age(root).geometric-mean	treeLength.mean	treeLength.stderr	treeLength.stddev	treeLength.median	treeLength.95%HPDlo	treeLength.95%HPDup	treeLength.ACT	treeLength.ESS	treeLength.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	frequencies1.mean	frequencies1.stderr	frequencies1.stddev	frequencies1.median	frequencies1.95%HPDlo	frequencies1.95%HPDup	frequencies1.ACT	frequencies1.ESS	frequencies1.geometric-mean	frequencies2.mean	frequencies2.stderr	frequencies2.stddev	frequencies2.median	frequencies2.95%HPDlo	frequencies2.95%HPDup	frequencies2.ACT	frequencies2.ESS	frequencies2.geometric-mean	frequencies3.mean	frequencies3.stderr	frequencies3.stddev	frequencies3.median	frequencies3.95%HPDlo	frequencies3.95%HPDup	frequencies3.ACT	frequencies3.ESS	frequencies3.geometric-mean	frequencies4.mean	frequencies4.stderr	frequencies4.stddev	frequencies4.median	frequencies4.95%HPDlo	frequencies4.95%HPDup	frequencies4.ACT	frequencies4.ESS	frequencies4.geometric-mean	meanRate.mean	meanRate.stderr	meanRate.stddev	meanRate.median	meanRate.95%HPDlo	meanRate.95%HPDup	meanRate.ACT	meanRate.ESS	meanRate.geometric-mean	treeLikelihood_really_logG.mean	treeLikelihood_really_logG.stderr	treeLikelihood_really_logG.stddev	treeLikelihood_really_logG.median	treeLikelihood_really_logG.95%HPDlo	treeLikelihood_really_logG.95%HPDup	treeLikelihood_really_logG.ACT	treeLikelihood_really_logG.ESS	treeLikelihood_really_logG.geometric-mean	branchRates.mean	branchRates.stderr	branchRates.stddev	branchRates.median	branchRates.95%HPDlo	branchRates.95%HPDup	branchRates.ACT	branchRates.ESS	branchRates.geometric-mean	coalescent.mean	coalescent.stderr	coalescent.stddev	coalescent.median	coalescent.95%HPDlo	coalescent.95%HPDup	coalescent.ACT	coalescent.ESS	coalescent.geometric-mean	
118	sims/sim_118/delphy-digested.log	725.2753209700428	0.03375591883236301	0.6273180155639055	725.0	725.0	727.0	1014874.5693062017	345.3628759656597	725.2750500520382	-42700.88159771748	0.9445002354968636	24.085779808832378	-42699.2	-42751.8	-42656.3	538977.6294761691	650.3052832464493	NaN	5330.696462196859	0.28576682463668557	6.9750665246724735	5330.84	5317.52	5344.59	588321.7880609288	595.7623992734074	5330.691898141227	-48031.579457917265	0.7078885149063286	18.742342720486164	-48030.3	-48071.9	-47998.5	500000.0	701.0	NaN	2.2208028102710426	0.00471351305415352	0.12479687866082814	2.2137	2.0	2.44932	500000.00000000006	700.9999999999999	2.2173093140934212	2023.7736947218257	0.004715018914386833	0.12483675362709154	2023.78	2023.55	2023.99	500000.0	701.0	2023.7736908715392	24.119067047075607	0.020569912506005317	0.5446173258847153	24.1049	23.1117	25.2514	500000.00000000006	700.9999999999999	24.112934494698848	7.600572681883028	0.023238362701068948	0.6152682928768017	7.56934	6.61183	9.06902	500000.00000000006	700.9999999999999	7.57590666395785	0.3253317831669042	1.0554433377969935E-4	0.0027944344833051565	0.325329	0.320144	0.331229	500000.0	701.0	0.32531978110694504	0.1301768544935806	7.154274740673072E-5	0.0018941947258030777	0.130091	0.126432	0.133831	500000.0	701.0	0.1301630874573944	0.12279638801711829	8.002072112204695E-5	0.0019138346515374285	0.122847	0.119301	0.126743	612751.1242266322	572.0103744279122	0.12278144295477723	0.4216949586305273	1.0855449874042097E-4	0.0027102121598627893	0.421835	0.41617	0.426359	562311.668869164	623.319805375678	0.42168624016576434	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-48031.579457917265	0.7078885149063286	18.742342720486164	-48030.3	-48071.9	-47998.5	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-198.3046932952924	0.2856364830658766	6.975057308172556	-198.148	-213.155	-186.084	587786.7828650553	596.304663897943	NaN	
119	sims/sim_119/delphy-digested.log	720.3052781740371	0.02747837743499361	0.6074554289009122	720.0	720.0	722.0	717201.7753576128	488.7048694563436	720.3050223267426	-35677.37774607707	0.905425906869941	23.97242263548339	-35676.9	-35722.8	-35630.1	500000.0	701.0	NaN	5334.2033666191155	0.2754917044247548	7.294029827550163	5334.31	5319.27	5347.65	499999.99999999994	701.0000000000001	5334.198378827972	-41011.580456490745	0.6877237526541622	18.208452301451473	-41010.5	-41045.5	-40975.0	500000.0	701.0	NaN	1.8234679885877325	0.0037703781036867046	0.08548858580417946	1.81966	1.66119	1.98632	681775.7752554324	514.0986416959191	1.8214739680735155	2024.1708987161167	0.0037715641608546233	0.08555217262743592	2024.17	2024.01	2024.33	681191.0583951577	514.5399307292075	2024.1708969081842	23.713953637660477	0.02101466579228692	0.556392793834925	23.6912	22.7342	24.8714	500000.0	701.0	23.707442702028768	1.7660451212553492	0.006135453117042454	0.16244473906824314	1.75399	1.45819	2.07852	500000.0	701.0	1.7586504304967523	0.04620680684736091	4.309505072931121E-5	0.0011410019989247602	0.0462115	0.0441713	0.0485061	500000.0	701.0	0.04619273526695883	0.4612144579172612	1.0407132215967905E-4	0.002755434431692026	0.461206	0.45606	0.466617	500000.0	701.0	0.46120622738863987	0.05679342895863051	5.0869055301953016E-5	0.0013468296892723674	0.0567643	0.0540138	0.0590894	500000.0	701.0	0.05677748324376937	0.43578530955777434	1.0713081544433689E-4	0.0028364388137359156	0.435735	0.430973	0.442032	500000.00000000006	700.9999999999999	0.4357760830249531	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-41011.580456490745	0.6877237526541622	18.208452301451473	-41010.5	-41045.5	-40975.0	500000.0	701.0	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-196.53309129814554	0.2754418110413836	7.292708830063838	-196.414	-211.449	-183.017	500000.0	701.0	NaN	
120	sims/sim_120/delphy-digested.log	802.4621968616262	0.034063013422776164	0.761266510622828	802.0	802.0	804.0	701747.2247931057	499.46759690191436	802.461836160368	-42788.9794579173	0.9848728376422051	26.07589172253933	-42786.9	-42842.3	-42741.3	499999.99999999994	701.0000000000001	NaN	5306.1976747503595	0.29424058163221883	7.790432685843632	5306.25	5289.78	5320.27	500000.0	701.0	5306.191955734161	-48095.17546362331	0.7843636206447111	20.14551715017553	-48093.5	-48132.2	-48056.6	531332.1138622124	659.6627436129211	NaN	2.3808804136947246	0.00494106394693394	0.13038283727388508	2.37534	2.1726	2.68219	503370.91280636535	696.3056288769488	2.3773182665394956	2023.61362339515	0.004938633543230984	0.13025050533349036	2023.62	2023.32	2023.82	503898.1860662274	695.5770226843678	2023.6136192033402	26.121442368045656	0.02280838111762175	0.5869938886828203	26.0996	25.0372	27.2241	529187.7536384471	662.3358110427275	26.114860016325952	7.848985378031385	0.040248263450443335	0.8382668013738539	7.76023	6.34129	9.51746	808011.9484291326	433.78071411123557	7.805020144132318	0.12284214407988593	7.325225644288708E-5	0.001939456378693657	0.122886	0.119341	0.126756	500000.0	701.0	0.12282682119830013	0.41183340228245324	1.0712932011976018E-4	0.0028363992229146168	0.411939	0.406112	0.416868	499999.99999999994	701.0000000000001	0.41182362795528615	0.1029934573466476	6.607188960104894E-5	0.0017096887940199405	0.103037	0.0994031	0.106228	523464.63568977645	669.5772285326236	0.1029792373886053	0.3623309928673324	1.0286827394669385E-4	0.0027235820404694936	0.362311	0.357647	0.367866	500000.0	701.0	0.36232076049489664	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-48095.17546362331	0.7843636206447111	20.14551715017553	-48093.5	-48132.2	-48056.6	531332.1138622124	659.6627436129211	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-222.75241797432219	0.29409094402939934	7.786470820304115	-222.658	-238.093	-207.538	499999.99999999994	701.0000000000001	NaN	
121	sims/sim_121/delphy-digested.log	703.3195435092724	0.029257468155511248	0.680293481596446	703.0	703.0	705.0	648289.3468056998	540.6536475217588	703.3192149915795	-33565.36604850217	0.9655675175889454	25.564756256551593	-33565.3	-33616.2	-33515.1	500000.0	701.0	NaN	5336.487446504999	0.2792607337022738	7.3938201722606465	5336.48	5322.77	5351.44	500000.0	701.0	5336.482324786532	-38901.853352353784	0.7655504809377074	19.978367234254293	-38902.0	-38943.3	-38865.1	514654.41832468426	681.0395238438955	NaN	2.111051526390871	0.0043874536972217035	0.11268748760940896	2.10685	1.90709	2.32603	531326.7998604809	659.6693411513149	2.1080714639847558	2023.8835805991453	0.004389283162641473	0.11288026428857845	2023.89	2023.67	2024.09	529955.2315478813	661.3766203916273	2023.8835774512322	24.017644935805997	0.021585777343760788	0.5715137743376845	24.0405	22.9355	25.0616	500000.0	701.0	24.010829688503186	13.449383594864491	0.11621310707786338	2.871704401544836	13.1155	8.84819	19.4951	574009.1032292955	610.6174937438025	13.159125489938408	0.004612881683309553	1.5387026123290245E-5	3.984393542342846E-4	0.0046198	0.00391846	0.00547382	522724.6125915767	670.5251514029206	0.00459579089797582	0.4701721611982883	1.050875026530439E-4	0.002782339237571102	0.470131	0.464444	0.475076	500000.0	701.0	0.4701639257465458	0.09850513794579163	6.441359879958966E-5	0.0017054405028995524	0.0984627	0.0956104	0.102013	500000.0	701.0	0.09849037410562499	0.42670981455064155	1.048441130734066E-4	0.0027758951565803646	0.42677	0.42149	0.432208	500000.0	701.0	0.4267007829477295	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-38901.853352353784	0.7655504809377074	19.978367234254293	-38902.0	-38943.3	-38865.1	514654.41832468426	681.0395238438955	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-191.48985877318117	0.2794052732920293	7.3976470601887625	-191.412	-205.94	-177.253	500000.0	701.0	NaN	
122	sims/sim_122/delphy-digested.log	839.1611982881598	0.07845171862325913	1.3411008495080865	839.0	838.0	842.0	1199416.643926514	292.22539288147016	839.1601283973845	-38841.23980028532	1.574164905380517	33.155376214280494	-38839.8	-38902.5	-38775.2	790097.2564882255	443.616272707844	NaN	5346.463894436519	0.3410605934813031	7.128033630317732	5346.67	5334.08	5361.91	802438.262880773	436.79372758434573	5346.45914195955	-44187.70199714696	1.4162336593612066	29.05025737865104	-44186.2	-44240.6	-44129.1	833024.6970420624	420.7558326236539	NaN	4.557260299572039	0.008974977056624934	0.22464102239197611	4.55616	4.14521	5.01365	559469.7148443322	626.4861004987978	4.551713876560325	2021.4373181169758	0.00896225204786555	0.22460223062182286	2021.44	2020.98	2021.85	558077.1107428278	628.0494097553427	2021.4373056391412	28.586016690442214	0.028548976142285926	0.717614851236723	28.5803	27.1702	29.9025	554735.8863750217	631.8322080988451	28.576998009148408	1.121583955777462	0.0029671946144977823	0.07856064510996316	1.12228	0.983241	1.27646	500000.0	701.0	1.1188479897176067	0.01953803395149787	3.1728602236852786E-5	8.026964272794043E-4	0.0195406	0.0179487	0.0210196	547630.0143537764	640.0306608716525	0.019521571704939768	0.34172899572039955	1.0858430319013075E-4	0.0027464328379869503	0.341685	0.335977	0.346895	547878.3680772085	639.7405344366628	0.34171795803717736	0.14091104707560628	7.709006034828855E-5	0.002041067627628432	0.140882	0.137199	0.144948	500000.0	701.0	0.1408962612102869	0.4978219415121254	1.1406243244483627E-4	0.0029299138747219226	0.497903	0.49169	0.5029	531206.733399464	659.8184434842739	0.4978133174699949	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-44187.70199714696	1.4162336593612066	29.05025737865104	-44186.2	-44240.6	-44129.1	833024.6970420624	420.7558326236539	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-184.53450927246803	0.34126874241787375	7.127519132426225	-184.346	-196.887	-169.054	803534.0094562288	436.1980897824001	NaN	
123	sims/sim_123/delphy-digested.log	901.5492154065621	0.05358631969373647	0.8805652998993138	901.0	901.0	903.0	1297994.1913924497	270.0320250462708	901.5487858010674	-35751.35934379456	1.6769216406080165	29.463789331209956	-35748.7	-35812.0	-35698.1	1135367.2425997031	308.71068571385223	NaN	5310.221169757492	0.2946761064829555	7.801963817996113	5310.6	5294.4	5324.08	500000.0	701.0	5310.215436911805	-41061.580171184	1.4800505249347011	24.023999369183652	-41058.7	-41108.7	-41015.9	1330302.7512546142	263.47385936730717	NaN	3.1435914265335256	0.009505900113707352	0.16542800221086934	3.13973	2.83288	3.47945	1157328.012838951	302.85277476366946	3.13926176766326	2022.8510413694748	0.009485280723075959	0.16531702763301007	2022.85	2022.52	2023.16	1153860.2760882792	303.76294882794286	2022.8510346141488	28.528326248216853	0.037051920048436326	0.6698195178559515	28.5031	27.2175	29.8287	1072491.5082661181	326.80911438324426	28.520477921490215	1.756238972895863	0.005604936690701318	0.14839857152292826	1.75661	1.49276	2.06985	500000.0	701.0	1.7499508461854616	0.012930275606276749	2.4160908454802255E-5	6.396939875051615E-4	0.0129148	0.0117466	0.0141543	500000.0	701.0	0.01291448085678368	0.060747764194008465	5.120889855984445E-5	0.0013558275168657715	0.0606848	0.0580291	0.063509	500000.0	701.0	0.0607326460031604	0.44984436091298136	1.1525629629356925E-4	0.002814439722162235	0.449789	0.444786	0.455667	587805.2196310023	596.285960543236	0.4498355566240223	0.4764775820256777	1.1145634546283645E-4	0.002760196291921585	0.476594	0.47129	0.482244	571501.9069729446	613.2962912695809	0.47646958573930054	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-41061.580171184	1.4800505249347011	24.023999369183652	-41058.7	-41108.7	-41015.9	1330302.7512546142	263.47385936730717	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-220.51896861626255	0.29484984878224535	7.806563889583422	-220.187	-236.352	-206.739	499999.99999999994	701.0000000000001	NaN	
124	sims/sim_124/delphy-digested.log	763.4265335235378	0.03181734168312981	0.842408811365684	763.0	763.0	765.0	500000.0	701.0	763.4260695167268	-45382.23922967192	1.073815365877289	28.43077008187611	-45380.3	-45431.0	-45326.5	500000.0	701.0	NaN	5344.699743223967	0.28845228006699164	7.6371792717833955	5344.42	5330.35	5359.64	500000.0	701.0	5344.694286077467	-50726.93651925818	0.9229131431466747	23.083999258091936	-50724.9	-50770.9	-50685.3	560257.3730393318	625.6053322396773	NaN	3.2952416119828793	0.007534127942463575	0.19213404800620607	3.29041	2.9726	3.72055	538946.106238772	650.3433199398906	3.289664308455307	2022.6993009985747	0.00752844928827991	0.19213773637517206	2022.7	2022.27	2023.02	538113.3001848873	651.3498177420512	2022.699291872857	25.470269329529255	0.024372348270807705	0.6452921536200793	25.4201	24.2784	26.8022	500000.0	701.0	25.4621105860678	0.29963087731811694	0.0013036914510341517	0.0345170623177752	0.298074	0.232732	0.3624	500000.0	701.0	0.29765510774709353	0.10600007703281038	7.055957611129096E-5	0.001720794906312533	0.106017	0.102531	0.109153	589307.1696025078	594.7662239310865	0.10598612828087674	0.26362226105563447	9.91432065292458E-5	0.002624955648394704	0.263687	0.258404	0.268508	500000.0	701.0	0.263609187224448	0.3294215363766047	1.1749300511309687E-4	0.0027231002891077204	0.329368	0.323895	0.334521	652506.3966459287	537.159485028302	0.3294102862785489	0.3009561041369474	9.968254410149635E-5	0.0026392353681655408	0.301075	0.296594	0.306335	500000.00000000006	700.9999999999999	0.300944531164055	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-50726.93651925818	0.9229131431466747	23.083999258091936	-50724.9	-50770.9	-50685.3	560257.3730393318	625.6053322396773	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-186.3068273894436	0.288407828608017	7.63600235707674	-186.578	-200.624	-171.453	500000.0	701.0	NaN	
125	sims/sim_125/delphy-digested.log	797.3409415121255	0.026462387518800975	0.6666232520101739	797.0	797.0	799.0	552312.8614109884	634.6040885315997	797.3406631582844	-40025.93808844513	1.237342472531241	27.649246708436856	-40024.8	-40077.7	-39975.6	701942.0444339912	499.32897278239625	NaN	5325.98566333809	0.31720716927985765	7.88465271052259	5326.24	5311.62	5341.3	567294.8916698644	617.8444494155121	5325.979826409925	-45351.92353780311	0.9690388892931707	21.627463233545217	-45350.4	-45390.1	-45309.7	703654.1777881512	498.11400410035634	NaN	2.5426455777460766	0.004526717995413164	0.11548511726737666	2.53699	2.31781	2.75616	538521.2713745084	650.8563702700035	2.5400384708264947	2023.452011412268	0.004531341997458598	0.11568848592334456	2023.46	2023.21	2023.65	537726.5378297714	651.8183041785416	2023.4520081050716	26.66466990014266	0.02869491655537461	0.645341421977508	26.6313	25.4184	27.8924	692977.0808713868	505.78873338677	26.656880699160396	0.27978399001426574	0.0013246683194713526	0.03507245437354448	0.27709	0.217175	0.355133	500000.0	701.0	0.2776272237700126	0.5351361740370901	1.0831286584827063E-4	0.00286773525847388	0.535099	0.529878	0.540731	499999.99999999994	701.0000000000001	0.5351284920482828	0.28332713266761783	9.594709827254179E-5	0.002540334193076621	0.283364	0.278336	0.288166	500000.0	701.0	0.283315735880124	0.09785220000000007	6.730736286509927E-5	0.0016360706893641702	0.0978584	0.0948075	0.10088	593210.7927995817	590.8523652205661	0.09783850859817904	0.08368451269614825	6.179183106106887E-5	0.0015546452316460525	0.0837279	0.0803161	0.0864733	553716.6127227421	632.9952758262338	0.08367004978691416	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-45351.92353780311	0.9690388892931707	21.627463233545217	-45350.4	-45390.1	-45309.7	703654.1777881512	498.11400410035634	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-204.9894322396575	0.3171695499531379	7.8824214115751285	-204.718	-219.408	-189.677	567481.483295245	617.6412981172895	NaN	
126	sims/sim_126/delphy-digested.log	875.2952924393724	0.13934087341109247	1.9574192101816899	875.0	872.0	879.0	1776140.7843714422	197.33796052886558	875.2931045520386	-29599.916119828846	2.5738453225899196	37.43645278567753	-29600.2	-29673.7	-29529.1	1656774.9813588916	211.55558476173925	NaN	5330.161854493574	0.3101671637611939	7.444511198832883	5330.48	5316.81	5344.95	608425.3277180209	576.0772670569062	5330.156654813659	-34930.078316690444	2.404031623736158	33.84002962383931	-34930.1	-34996.0	-34864.0	1768914.7605589705	198.1440868802764	NaN	4.130994094151215	0.010148566372615153	0.21933220093269698	4.12877	3.68767	4.50411	750399.6482034209	467.0844407232255	4.12519353024235	2021.8636519258225	0.010140149791433566	0.2193832852491724	2021.87	2021.48	2022.3	748806.6470639694	468.0781098489065	2021.8636400234366	28.58804864479313	0.028108769055350286	0.6776525771650924	28.6038	27.3261	29.9101	603055.7855102983	581.2065955115764	28.580018365191545	11.752944322396578	0.04705311619438831	1.0514050539278748	11.6685	9.95907	13.9366	701979.9102739113	499.3020382353044	11.706528100878229	0.7745443109843078	8.683321330161686E-5	0.002299031287185294	0.774646	0.770321	0.779285	500000.00000000006	700.9999999999999	0.7745408991703134	0.12070657061340963	7.01872424720083E-5	0.001858305828727582	0.120701	0.117162	0.12427	500000.00000000006	700.9999999999999	0.12069227619725664	0.05777123166904416	4.6767220567407595E-5	0.0012382278532805878	0.0578059	0.0555139	0.0603008	500000.0	701.0	0.05775795291234763	0.0469778643366619	4.718584301271771E-5	0.0012262995841139576	0.0469595	0.044767	0.0493671	518941.3739021036	675.4134814198117	0.04696184446385357	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-34930.078316690444	2.404031623736158	33.84002962383931	-34930.1	-34996.0	-34864.0	1768914.7605589705	198.1440868802764	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-198.05751069900134	0.310057751090788	7.437735794815228	-197.73	-211.11	-182.843	609104.3671666028	575.4350467563319	NaN	
127	sims/sim_127/delphy-digested.log	668.3295292439373	0.027477613795846803	0.6594844576275243	668.0	668.0	670.0	608466.8508990591	576.0379542157602	668.3292043566661	-31717.523395149816	1.0495431452975177	26.332267186356077	-31716.4	-31770.6	-31665.4	556816.51668363	629.4712701547713	NaN	5351.093552068476	0.29924657426602314	7.463183858242594	5351.21	5338.36	5367.34	563505.4431658338	621.9993156248031	5351.088347034741	-37068.61669044226	0.8304088777813801	20.463706179881772	-37067.3	-37109.8	-37030.2	577169.5439625137	607.2739001328256	NaN	2.104832496433668	0.00402973545215138	0.10669290622081634	2.10411	1.90162	2.31507	500000.0	701.0	2.102139279804493	2023.8897717546351	0.004031156185037144	0.1067305230499812	2023.89	2023.66	2024.07	500000.0	701.0	2023.8897689404118	23.280366333808864	0.02607834433262918	0.6102253745919463	23.2721	22.065	24.4742	640129.036930838	547.5458536930412	23.272381012219025	2.350413223965764	0.007237561496615052	0.18735247163067148	2.34506	1.98094	2.73067	523062.6411217573	670.0918254232794	2.3429986700953056	0.7094889586305276	9.982981189374522E-5	0.0026431344898516953	0.709472	0.704859	0.715208	500000.00000000006	700.9999999999999	0.7094840356921908	0.10012905292439375	6.898063547925974E-5	0.001662400013129594	0.100183	0.0969682	0.103367	603491.7492431967	580.7867306214896	0.10011525044399218	0.06630892938659055	5.5032679782744754E-5	0.0014202182754682307	0.066302	0.0634776	0.0689194	526282.7684774846	665.991784253136	0.06629372884088451	0.12407306562054198	7.523616922698339E-5	0.0019675351506805772	0.12405	0.12035	0.127838	512502.95254260156	683.8984990449686	0.1240574745049143	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-37068.61669044226	0.8304088777813801	20.463706179881772	-37067.3	-37109.8	-37030.2	577169.5439625137	607.2739001328256	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-179.41030955777464	0.2992748739945924	7.465840515614414	-179.277	-192.12	-163.117	563210.9876718478	622.3245065741103	NaN	
128	sims/sim_128/delphy-digested.log	752.1597717546363	0.022872523722742857	0.4808835831584723	752.0	752.0	753.0	792932.6364720879	442.02998322712875	752.1596182639632	-46149.07489300995	0.9596595408457677	25.408334273537125	-46148.3	-46202.8	-46105.7	499999.99999999994	701.0000000000001	NaN	5328.113808844506	0.29254842252430907	7.745630396625071	5328.58	5312.98	5342.34	500000.0	701.0	5328.108177818859	-51477.18801711839	0.747766808412075	19.33057277663632	-51476.2	-51513.7	-51438.2	524482.4308845133	668.2778666368278	NaN	2.433904707560628	0.005024683622391267	0.13303555652191248	2.42466	2.19726	2.70411	500000.0	701.0	2.430295566632545	2023.560599144081	0.005030982708274973	0.13320233304244175	2023.57	2023.28	2023.79	500000.0	701.0	2023.5605947599556	24.851473323823072	0.02258323044054291	0.597922746087328	24.8106	23.7649	26.165	499999.99999999994	701.0000000000001	24.844306681283285	1.4468652639087025	0.0040674647630962344	0.10403134536733777	1.44853	1.24265	1.63654	535805.5291806421	654.1552502005482	1.4431193971002372	0.25409584450784606	9.457338415960062E-5	0.002357652019944841	0.25412	0.249107	0.258282	563983.5947260293	621.4719776915942	0.25408490703883774	0.1792881469329529	8.624152734781879E-5	0.0021933787457223642	0.179322	0.174841	0.183079	541868.1683271474	646.8362979911918	0.17927471284926083	0.19623606990014275	8.482817798149148E-5	0.0022459451608477926	0.196245	0.19218	0.200954	500000.0	701.0	0.19622322795758954	0.3703799358059914	1.0531584879294704E-4	0.00278838502235951	0.370382	0.365081	0.375639	500000.0	701.0	0.3703694384670208	0.0010000000000000007	1.0356191938126475E-10	1.1641532182693481E-10	0.001	0.001	0.001	2.761933875481095E8	1.2690383470493016	9.99999999999938E-4	-51477.18801711839	0.747766808412075	19.33057277663632	-51476.2	-51513.7	-51438.2	524482.4308845133	668.2778666368278	NaN	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	-202.75369044222526	0.29245642753879564	7.7431947003891635	-202.323	-218.772	-189.442	500000.0	701.0	NaN	
