# Produced by delphy version 1.1.4 (build 2044, commit a50e378)
# Invocation: ../delphy <DASH-DASH>v0-in-fasta delphy_inputs/h5n1-andersen-e756a15-ALL_full_dates_only.fasta <DASH-DASH>v0-steps 20000000000 <DASH-DASH>v0-out-log-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.log <DASH-DASH>v0-log-every 2000000 <DASH-DASH>v0-out-trees-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.trees <DASH-DASH>v0-tree-every 20000000 <DASH-DASH>v0-out-delphy-file delphy_outputs_alpha_a/h5n1-andersen-e756a15-ALL_full_dates_only_alpha_a.dphy <DASH-DASH>v0-delphy-snapshot-every 20000000 <DASH-DASH>v0-site-rate-heterogeneity <DASH-DASH>v0-target-coal-prior-cells 1000 <DASH-DASH>v0-pop-model skygrid <DASH-DASH>v0-skygrid-prior-double-half-time 0.25 <DASH-DASH>v0-skygrid-type staircase <DASH-DASH>v0-skygrid-disable-low-pop-barrier <DASH-DASH>v0-skygrid-num-parameters 23 <DASH-DASH>v0-skygrid-cutoff 1.833
state	numMuts	posterior_for_Delphy	prior_for_Delphy	likelihood_really_logG	rootHeight	age(root)	treeLength	skygrid.isloglinear	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood_really_logG	branchRates	skygrid	
16176000000	4362	-106144	-34462.5	-71681.2	1.68758	2023.91	103.715	0	6.24524	-1.03104	-0.89785	-0.572189	-0.390456	-0.507173	-0.030775	0.574673	1.27287	0.888165	0.607255	0.0255207	-0.969788	0.31221	0.585752	0.481479	0.616235	0.151597	0.130647	-1.11352	-1.40061	-1.38055	-1.11465	-0.863547	1.833	16.12	0.32244	0.204358	0.250466	0.222736	0.530298	0.0032422	0.0032422	-71681.2	0.0	-4105.7	
16178000000	4358	-107223	-35541.9	-71681.5	1.68486	2023.91	100.638	0	6.24524	-1.03474	-1.07798	-0.525818	-0.100398	-0.538902	-0.259886	0.818379	0.734057	0.981326	0.636518	-0.0730721	-1.08529	0.0297995	0.500084	0.349721	0.261727	0.0956391	-0.210187	-1.71912	-2.00207	-1.70654	-1.16972	-1.79818	1.833	16.1543	0.329282	0.19822	0.249053	0.223444	0.606793	0.0033218	0.0033218	-71681.5	0.0	-3923.95	
16180000000	4357	-104189	-33005.2	-71184.2	1.60435	2023.99	98.9686	0	6.24524	-0.823511	-1.03431	-0.744579	-0.169862	-0.481871	-0.131976	0.426817	0.896949	0.901781	0.693101	0.032524	-0.820919	0.103806	0.603784	0.16845	0.223209	-0.0332512	-0.312291	-1.56252	-1.81386	-1.95965	-1.70937	-1.69238	1.833	17.413	0.330957	0.199348	0.243463	0.226232	0.457261	0.00346345	0.00346345	-71184.2	0.0	-3854.92	
16182000000	4357	-105913	-34396.1	-71516.7	1.63247	2023.96	101.249	0	6.24524	-0.944413	-0.965801	-0.710337	-0.279136	-0.268289	-0.0461206	0.456201	0.731903	0.974303	0.553648	-0.072607	-0.737967	0.237356	0.574534	0.115402	0.0799804	-0.00854923	0.166892	-1.47672	-1.61113	-1.97446	-0.837796	-0.35289	1.833	16.1574	0.323582	0.200911	0.248215	0.227292	0.508283	0.00326975	0.00326975	-71516.7	0.0	-3973.65	
16184000000	4358	-104776	-33281.4	-71494.6	1.59379	2024	102.246	0	6.24524	-1.0695	-1.07054	-0.637874	0.00979974	-0.359436	0.00486423	0.35936	0.857791	1.02641	0.70202	-0.0638361	-0.796307	0.147678	0.374509	0.217391	0.195342	-0.0555406	-0.208881	-1.1308	-1.59068	-1.74401	-0.750424	-0.188201	1.833	15.1797	0.322663	0.210126	0.249539	0.217672	0.480488	0.00336714	0.00336714	-71494.6	0.0	-4062.69	
16186000000	4355	-106653	-34943.7	-71708.9	1.618	2023.98	102.206	0	6.24524	-0.988141	-1.02287	-0.635153	-0.223886	-0.413269	-0.00391238	0.489974	0.933954	1.07269	0.687762	-0.0480769	-0.67077	0.190227	0.546373	0.427472	0.158864	0.111149	-0.396995	-1.49004	-1.27176	-1.33033	-1.20377	-1.66574	1.833	17.6782	0.322135	0.205267	0.24871	0.223888	0.573772	0.00315495	0.00315495	-71708.9	0.0	-4044.78	
16188000000	4358	-105772	-34210.3	-71561.6	1.5982	2023.99	104.3	0	6.24524	-1.23193	-0.911872	-0.60789	-0.0804859	-0.415766	-0.195516	0.882073	0.887458	1.10236	0.716812	0.031817	-0.863534	0.458089	0.540607	0.371034	0.270069	0.239265	-0.000773378	-1.99831	-2.49606	-2.10756	-1.45972	-1.54044	1.833	16.5953	0.328438	0.202448	0.24708	0.222035	0.501561	0.00317479	0.00317479	-71561.6	0.0	-4140.56	
16190000000	4361	-106172	-34555	-71617.1	1.61611	2023.98	104.582	0	6.24524	-1.13858	-0.988211	-0.235386	-0.105539	-0.443046	-0.394181	0.532255	0.869999	0.942809	0.660953	0.162362	-0.928955	0.126241	0.611364	0.391317	0.261262	0.259485	-0.225039	-1.98418	-2.58642	-2.54243	-3.23431	-3.88737	1.833	17.1573	0.327859	0.197011	0.245934	0.229196	0.514282	0.00320742	0.00320742	-71617.1	0.0	-4170.37	
16192000000	4359	-106195	-34500.5	-71694.9	1.60956	2023.98	104.053	0	6.24524	-0.989455	-1.06739	-0.416664	-0.326111	-0.376936	-0.269899	0.687775	0.910269	0.992132	0.578658	0.0889784	-0.760247	0.473954	0.721498	0.330254	0.247444	0.596905	0.03735	-1.71922	-2.01333	-1.87271	-1.9548	-1.96125	1.833	16.1634	0.323558	0.204519	0.244772	0.227151	0.51169	0.00308002	0.00308002	-71694.9	0.0	-4148.54	
16194000000	4358	-105305	-33884.3	-71420.8	1.61987	2023.97	101.446	0	6.24524	-1.09601	-1.38869	-0.479651	-0.206079	-0.456837	-0.113136	0.419771	0.740528	0.91619	0.77736	0.123482	-0.877355	0.0458582	0.601109	0.377211	0.194335	0.187822	-0.436687	-0.822703	-1.46972	-1.65251	-1.61394	-1.91068	1.833	16.3779	0.325741	0.205407	0.246945	0.221908	0.478454	0.00331137	0.00331137	-71420.8	0.0	-4005.05	
16196000000	4359	-106156	-34603.5	-71552.2	1.57084	2024.02	100.455	0	6.24524	-1.12146	-1.22971	-0.585525	-0.250372	-0.710301	-0.223835	0.639126	0.909937	0.976901	0.712753	0.112393	-0.953282	-0.071551	0.624022	0.352363	0.172971	-0.0244689	-0.519151	-1.41848	-2.28377	-1.71884	-1.60243	-2.29612	1.833	16.1844	0.327195	0.209377	0.244507	0.218921	0.520818	0.00313886	0.00313886	-71552.2	0.0	-3936.96	
16198000000	4365	-106006	-34352.5	-71653.4	1.64019	2023.95	102.243	0	6.24524	-0.906095	-0.928332	-0.569504	-0.160773	-0.504271	-0.0403897	0.634861	0.952302	0.928677	0.734667	0.229809	-0.765008	-0.0967543	0.404034	0.42376	0.199461	0.0220194	-0.287662	-1.51172	-1.78466	-1.88363	-1.16671	-0.787203	1.833	17.388	0.328328	0.204589	0.241156	0.225927	0.513265	0.00329169	0.00329169	-71653.4	0.0	-4051.09	
16200000000	4361	-105424	-33880.3	-71544.1	1.5968	2024	102.222	0	6.24524	-1.08071	-0.865679	-0.607357	-0.187421	-0.390092	-0.0953071	0.664942	0.822374	0.920257	0.734672	0.0953084	-1.05412	-0.0743076	0.461171	0.408323	0.400035	0.172151	0.0561016	-1.67383	-2.85301	-2.92265	-1.963	-1.54025	1.833	18.2697	0.322574	0.206657	0.246277	0.224493	0.498225	0.00323392	0.00323392	-71544.1	0.0	-4036.47	
16202000000	4364	-106565	-34775.7	-71789.7	1.60399	2023.99	102.925	0	6.24524	-1.04012	-1.09376	-0.360111	-0.042685	-0.436752	-0.202391	0.339936	0.963604	0.932824	0.69106	0.276508	-0.913396	0.371578	0.528763	0.475685	0.158428	0.129588	-0.259579	-1.81968	-1.6716	-1.74254	-1.63307	-1.70064	1.833	17.1627	0.324141	0.201906	0.249113	0.224839	0.540439	0.00325491	0.00325491	-71789.7	0.0	-4084.76	
16204000000	4365	-105802	-34244.3	-71558.1	1.56618	2024.03	101.966	0	6.24524	-0.956546	-0.987436	-0.524317	-0.108819	-0.47112	0.0546625	0.381249	0.7801	0.910392	0.669904	0.244101	-1.01906	0.283751	0.392181	0.427238	0.222707	0.451616	-0.0592866	-1.5387	-2.20775	-1.7952	-1.80939	-1.42571	1.833	17.6351	0.325258	0.20243	0.246249	0.226063	0.48762	0.00316318	0.00316318	-71558.1	0.0	-4031.54	
16206000000	4364	-105170	-33652.2	-71517.3	1.60295	2023.99	100.579	0	6.24524	-1.09541	-0.728267	-0.523465	-0.256879	-0.647967	0.133485	0.645243	0.949805	0.93059	0.647938	0.329997	-0.916001	0.334389	0.558397	0.1954	0.0947041	0.225755	-0.0942496	-1.10355	-0.930999	-0.896489	-0.828746	-0.425224	1.833	17.2054	0.331648	0.200442	0.246711	0.2212	0.489092	0.00333472	0.00333472	-71517.3	0.0	-3908.11	
16208000000	4368	-106376	-34694.7	-71681.2	1.58107	2024.01	100.387	0	6.24524	-1.30862	-1.2405	-0.579541	-0.266369	-0.7572	-0.172982	0.859147	0.844886	0.817081	0.691997	-0.0193884	-1.02567	0.15221	0.616141	0.235232	0.247602	0.208621	-0.144996	-1.28222	-1.45186	-0.46991	-0.489667	-0.839496	1.833	18.1461	0.33057	0.202197	0.24425	0.222983	0.551148	0.00325773	0.00325773	-71681.2	0.0	-3864.2	
16210000000	4366	-105750	-34128	-71621.9	1.58592	2024.01	101.454	0	6.24524	-1.09948	-1.27831	-0.374908	-0.267162	-0.775893	-0.0859061	0.476266	0.863077	0.978368	0.715552	0.091322	-1.1825	0.183809	0.48734	0.313044	0.213737	0.289544	-0.522508	-1.79971	-2.01979	-2.38748	-2.82402	-2.2665	1.833	15.7749	0.330006	0.207311	0.245609	0.217074	0.516511	0.00327489	0.00327489	-71621.9	0.0	-3967.44	
16212000000	4365	-104766	-33346.1	-71419.5	1.64514	2023.95	99.9921	0	6.24524	-1.19408	-0.976634	-0.483917	-0.194926	-0.703039	-0.245897	0.418166	0.817426	0.885734	0.83868	0.114954	-1.23717	0.246236	0.538562	0.208114	0.142368	0.118521	-0.237438	-1.56563	-1.57502	-1.59462	-2.11655	-2.05575	1.833	17.7436	0.32477	0.201718	0.249623	0.223889	0.479137	0.00337284	0.00337284	-71419.5	0.0	-3871.1	
16214000000	4366	-105950	-34251.8	-71698.1	1.63719	2023.96	101.501	0	6.24524	-0.922956	-1.04899	-0.277326	-0.228351	-0.612826	-0.142208	0.304172	0.878716	0.979877	0.620692	0.11167	-0.980815	0.178636	0.511675	0.25101	0.441508	0.321818	-0.352409	-1.03581	-1.35993	-1.63185	-1.79586	-2.04291	1.833	18.4407	0.325088	0.204653	0.245661	0.224598	0.524476	0.00333175	0.00333175	-71698.1	0.0	-3986.82	
16216000000	4366	-106355	-34686	-71669.4	1.63738	2023.96	101.198	0	6.24524	-1.0813	-1.11771	-0.770993	-0.0951613	-0.670115	-0.18459	0.459455	0.938877	0.937318	0.77858	0.0260233	-0.972968	-0.00862868	0.450663	0.477876	0.310088	0.223691	-0.195882	-1.1862	-1.46425	-1.50353	-1.21626	-1.66211	1.833	16.0079	0.320913	0.208416	0.248104	0.222568	0.538793	0.00328011	0.00328011	-71669.4	0.0	-3934.39	
16218000000	4365	-106488	-34795.6	-71692.7	1.6405	2023.95	102.645	0	6.24524	-1.05017	-1.02994	-0.587043	-0.325724	-0.752458	0.0546853	0.583057	0.735379	0.989996	0.593072	0.0117331	-0.900988	0.129653	0.592473	0.676345	0.161912	0.183523	0.0386243	-1.10566	-1.71357	-1.18698	-1.31341	-1.68232	1.833	17.5655	0.328391	0.198661	0.247074	0.225873	0.526219	0.00316385	0.00316385	-71692.7	0.0	-4021.64	
16220000000	4360	-105263	-33797.6	-71465.7	1.66721	2023.93	102.208	0	6.24524	-0.865249	-0.895603	-0.494899	-0.017068	-0.606688	-0.186269	0.728126	0.64849	0.939822	0.725168	-0.288482	-0.979177	0.0217319	0.53189	0.507637	0.294672	0.0764709	0.0271282	-1.10164	-0.896377	-1.62847	-2.26693	-2.34838	1.833	16.2074	0.332681	0.201589	0.246114	0.219616	0.475336	0.00325417	0.00325417	-71465.7	0.0	-4006.53	
16222000000	4363	-104777	-33362.1	-71414.5	1.65336	2023.94	100.45	0	6.24524	-1.03956	-1.02123	-0.463475	-0.114736	-0.709205	-0.0988821	0.383036	0.819936	0.839804	0.713811	-0.0677659	-1.19819	0.132479	0.499379	0.537726	0.265089	-0.106999	-0.225533	-1.79371	-1.98511	-2.43785	-1.85722	-2.58993	1.833	17.1434	0.324221	0.205506	0.24455	0.225723	0.483557	0.00331479	0.00331479	-71414.5	0.0	-3884.63	
16224000000	4360	-106266	-34608.3	-71657.3	1.60882	2023.98	102.051	0	6.24524	-1.11172	-1.20863	-0.647857	-0.0682634	-0.708086	-0.255163	0.583263	0.884589	0.886862	0.65785	-0.13442	-1.14195	0.231257	0.483248	0.465506	0.33403	0.0472074	-0.15078	-1.32865	-1.731	-1.40938	-2.20767	-2.28079	1.833	17.6367	0.326741	0.202875	0.244042	0.226342	0.532955	0.0032323	0.0032323	-71657.3	0.0	-4003.39	
16226000000	4359	-106019	-34391.6	-71627.6	1.57708	2024.02	101.95	0	6.24524	-0.961543	-0.819444	-0.64485	0.00676316	-0.681377	-0.117372	0.63556	0.820149	0.855116	0.575851	-0.041362	-1.18345	0.295805	0.620156	0.525356	0.259584	0.253612	-0.407784	-1.02186	-0.831035	-0.481951	-0.659271	-0.219087	1.833	17.4354	0.322377	0.203953	0.248169	0.2255	0.536637	0.00338591	0.00338591	-71627.6	0.0	-4026.32	
16228000000	4360	-106324	-34609.9	-71713.9	1.55381	2024.04	102.053	0	6.24524	-0.958242	-0.776407	-0.643915	-0.135022	-0.352219	-0.110055	0.570929	0.795202	0.959369	0.589523	-0.101678	-0.923896	-0.144318	0.625506	0.564684	0.295436	0.136541	-0.448811	-1.34948	-0.755779	-0.715196	-0.506417	-0.479872	1.833	17.0026	0.326148	0.201976	0.247401	0.224475	0.541831	0.00324386	0.00324386	-71713.9	0.0	-4038.96	
16230000000	4358	-105118	-33663.7	-71454.5	1.55046	2024.04	101.638	0	6.24524	-0.941124	-0.928382	-0.463122	-0.202359	-0.492323	-0.182864	0.781525	0.903925	0.872416	0.60694	-0.0567607	-0.849474	0.0190155	0.567158	0.524756	0.26686	0.209736	-0.348195	-1.41729	-1.20605	-0.545545	-0.518605	-0.786908	1.833	17.3606	0.328753	0.206428	0.246001	0.218818	0.479934	0.00332297	0.00332297	-71454.5	0.0	-4020.99	
16232000000	4359	-105793	-34192.7	-71600.2	1.61221	2023.98	101.304	0	6.24524	-1.09536	-0.952401	-0.545328	-0.25531	-0.72244	-0.0796098	0.469245	0.645594	0.97113	0.560281	0.108012	-0.980106	0.231878	0.378741	0.435131	0.337879	0.185716	-0.367461	-1.71451	-1.31474	-0.618116	-0.825411	-1.09378	1.833	15.7864	0.326188	0.205101	0.245403	0.223308	0.515227	0.00330921	0.00330921	-71600.2	0.0	-3957.32	
16234000000	4355	-106205	-34581.9	-71623.2	1.59513	2024	102.482	0	6.24524	-0.898476	-1.11348	-0.457741	-0.262918	-0.610699	-0.177289	0.678471	0.843775	1.13167	0.659525	0.183	-1.0963	0.066322	0.604101	0.510895	0.30932	0.238906	0.176251	-0.962707	-1.5857	-1.15407	-0.27571	-0.327212	1.833	17.4879	0.32579	0.201944	0.252847	0.21942	0.560603	0.00335688	0.00335688	-71623.2	0.0	-4046.34	
16236000000	4358	-106333	-34747	-71586.3	1.5911	2024	102.334	0	6.24524	-0.817287	-0.843751	-0.439666	-0.319845	-0.605349	-0.0196619	0.65081	0.741512	1.00998	0.589952	-0.107785	-1.20241	0.274521	0.491053	0.537342	0.263166	0.267541	-0.16096	-0.934911	-1.65449	-1.12475	-0.63617	-1.32028	1.833	17.8651	0.330666	0.203677	0.242054	0.223604	0.549111	0.00330269	0.00330269	-71586.3	0.0	-4009.35	
16238000000	4357	-105941	-34354.9	-71586.5	1.62807	2023.96	102.025	0	6.24524	-0.91569	-0.912341	-0.413014	-0.279888	-0.49213	0.112795	0.553856	0.563986	1.01698	0.737547	-0.299671	-0.985176	0.128725	0.569841	0.413282	0.462688	0.229385	-0.588276	-1.36611	-1.80633	-1.11801	-1.68462	-1.65444	1.833	17.0347	0.324838	0.199893	0.246319	0.228949	0.519789	0.0032276	0.0032276	-71586.5	0.0	-4014.32	
16240000000	4357	-105871	-34385.7	-71485	1.65077	2023.94	101.18	0	6.24524	-1.01474	-0.849282	-0.624274	-0.272159	-0.693585	-0.0697403	0.440464	0.926498	0.99587	0.72171	-0.107222	-0.958348	0.0364972	0.524851	0.453871	0.274526	0.069394	-0.44409	-1.19345	-1.1699	-1.41809	-1.25599	-2.16329	1.833	17.4753	0.326718	0.203117	0.248987	0.221178	0.517826	0.00338849	0.00338849	-71485	0.0	-3977.99	
16242000000	4358	-105966	-34463.6	-71502	1.62246	2023.97	101.855	0	6.24524	-1.05155	-1.27723	-0.764701	-0.130047	-0.727487	0.118821	0.879238	0.775387	0.980565	0.72239	-0.0389959	-1.01941	0.204305	0.498842	0.408145	0.363059	0.14789	-0.464853	-0.984133	-2.09986	-2.67502	-2.08212	-2.31497	1.833	15.3014	0.325228	0.20656	0.244347	0.223864	0.51524	0.00325884	0.00325884	-71502	0.0	-4003.4	
16244000000	4354	-106178	-34598.1	-71579.6	1.62105	2023.97	101.954	0	6.24524	-1.07666	-1.11801	-0.654096	0.0537711	-0.704215	-0.177015	0.60161	0.850039	0.948009	0.701933	-0.0659085	-0.843963	-0.19294	0.477511	0.403888	0.304707	0.210987	-0.297141	-1.18436	-1.9195	-1.76154	-2.38317	-2.94678	1.833	15.9128	0.321538	0.207551	0.247193	0.223718	0.536305	0.00334931	0.00334931	-71579.6	0.0	-4020.94	
16246000000	4357	-106554	-34826	-71727.6	1.63401	2023.96	103.005	0	6.24524	-1.074	-1.0239	-0.403812	-0.18546	-0.548804	0.0302767	0.583258	0.923108	0.999715	0.620652	0.0932317	-0.952403	0.279875	0.611472	0.55953	0.210046	0.0815487	-0.612316	-1.36224	-2.03944	-2.82039	-3.12081	-3.67729	1.833	17.1932	0.327078	0.198667	0.248815	0.22544	0.549157	0.00320165	0.00320165	-71727.6	0.0	-4063.05	
16248000000	4360	-105531	-33915.5	-71615.5	1.64131	2023.95	102.911	0	6.24524	-0.83338	-1.0177	-0.577117	-0.00434019	-0.663754	-0.201397	0.755259	0.967201	1.02522	0.644929	0.00803318	-0.747502	0.11652	0.632322	0.487896	0.0949213	0.229957	-0.43919	-1.64501	-2.25189	-2.09546	-1.89517	-1.47315	1.833	16.844	0.330561	0.200846	0.244197	0.224396	0.494471	0.00318084	0.00318084	-71615.5	0.0	-4094.4	
16250000000	4358	-106402	-34763	-71639.3	1.63515	2023.96	103.601	0	6.24524	-1.0474	-1.2345	-0.596142	-0.201548	-0.546692	-0.194913	0.575819	0.873716	1.11829	0.619747	-0.117622	-0.724792	-0.074327	0.658243	0.565086	0.565355	0.255178	-0.16737	-0.789291	-1.18059	-0.943858	-0.910762	-1.38266	1.833	16.6499	0.331868	0.19874	0.246559	0.222833	0.517888	0.00312165	0.00312165	-71639.3	0.0	-4136.11	
16252000000	4357	-105969	-34349.6	-71619.7	1.62897	2023.96	104.396	0	6.24524	-1.06597	-1.18695	-0.363006	-0.167154	-0.573303	-0.198519	0.65228	0.931938	1.09057	0.724117	-0.139137	-0.751789	0.293079	0.5894	0.397915	0.246155	0.22713	-0.209139	-0.57531	-0.961095	-1.10727	-1.47186	-1.87547	1.833	15.4162	0.330463	0.200489	0.245004	0.224044	0.514603	0.00318506	0.00318506	-71619.7	0.0	-4164.39	
16254000000	4355	-104955	-33505.2	-71449.9	1.60998	2023.98	102.959	0	6.24524	-1.15315	-1.06474	-0.639385	-0.22844	-0.245536	0.138067	0.614465	0.744691	1.02682	0.79778	0.0475263	-0.9131	0.122203	0.683399	0.385096	0.372072	0.108359	-0.208557	-0.996687	-1.45571	-1.39959	-1.37754	-1.35716	1.833	17.7375	0.330526	0.19955	0.24289	0.227034	0.494949	0.00335093	0.00335093	-71449.9	0.0	-4060.78	
16256000000	4354	-105521	-34008.7	-71512	1.63336	2023.96	103.032	0	6.24524	-1.22685	-0.971121	-0.491815	-0.230266	-0.622945	-0.234601	0.612783	0.851672	1.08492	0.662772	0.0957199	-0.770691	-0.0235196	0.622283	0.216013	0.172821	0.0557726	-0.361439	-1.08971	-1.21055	-0.734939	-1.18538	-0.948355	1.833	17.9287	0.322941	0.203741	0.250904	0.222415	0.496148	0.00318316	0.00318316	-71512	0.0	-4104.84	
16258000000	4352	-106199	-34619.7	-71578.9	1.63475	2023.96	104.303	0	6.24524	-0.978058	-0.955665	-0.651905	-0.295939	-0.478552	-0.16855	0.683683	0.848175	1.09646	0.664074	0.158131	-0.943653	-0.0150285	0.626922	0.354399	0.361939	0.111523	-0.584893	-1.03667	-1.46059	-1.4941	-0.835838	-0.776886	1.833	17.9928	0.327581	0.204663	0.240719	0.227038	0.501664	0.00307616	0.00307616	-71578.9	0.0	-4160.73	
16260000000	4350	-105362	-33760.1	-71601.8	1.64315	2023.95	105.721	0	6.24524	-1.03885	-0.968205	-0.578066	-0.197768	-0.449897	0.0280844	0.666231	0.927663	1.0402	0.814863	0.0696271	-0.976107	0.214289	0.729972	0.534003	0.355119	0.354765	0.236802	-1.25826	-0.696942	-1.16437	-1.08221	-0.558217	1.833	16.7794	0.323311	0.210401	0.243989	0.222298	0.478863	0.0032121	0.0032121	-71601.8	0.0	-4240.35	
16262000000	4349	-106365	-34736.5	-71628	1.66849	2023.93	102.722	0	6.24524	-0.837601	-0.798067	-0.719657	-0.14369	-0.729769	-0.314231	0.618144	0.999642	0.966534	0.727282	-0.0558479	-1.03699	0.121979	0.790322	0.339968	0.194479	0.318067	-0.00573373	-1.58744	-1.75118	-1.85326	-1.64229	-1.8117	1.833	15.8473	0.322573	0.208661	0.246669	0.222097	0.538637	0.00320787	0.00320787	-71628	0.0	-4067.88	
16264000000	4352	-106116	-34530.2	-71586.2	1.598	2023.99	103.208	0	6.24524	-0.837865	-0.810138	-0.557043	-0.163578	-0.769503	-0.346149	0.448968	0.901771	0.951435	0.712138	-0.0133077	-1.03876	0.103599	0.70619	0.367284	0.293778	0.287334	-0.0913711	-1.64702	-2.05191	-2.1194	-2.33098	-2.49568	1.833	16.904	0.33038	0.198928	0.243876	0.226816	0.518118	0.00312726	0.00312726	-71586.2	0.0	-4098.13	
16266000000	4350	-106191	-34570.4	-71620.4	1.59457	2024	103.476	0	6.24524	-0.9859	-0.863418	-0.607908	-0.0836079	-0.547305	-0.0577305	0.592823	0.936546	0.97515	0.810732	0.0428376	-0.994434	-0.0448871	0.585631	0.373376	0.277683	0.169127	-0.16293	-1.39549	-2.0496	-1.92444	-2.37301	-1.98678	1.833	16.7615	0.33156	0.20099	0.24282	0.224629	0.531041	0.00317776	0.00317776	-71620.4	0.0	-4100.82	
16268000000	4351	-106255	-34722.9	-71531.6	1.6307	2023.96	103.208	0	6.24524	-0.886574	-1.07078	-0.248986	-0.175802	-0.473989	-0.0991178	0.76145	0.885679	0.896274	0.768112	-0.0653369	-1.03918	0.0550016	0.603174	0.615903	0.227147	0.29869	0.163812	-1.44865	-1.13356	-1.21148	-0.528335	-0.375502	1.833	16.1559	0.329927	0.194892	0.253877	0.221304	0.529779	0.00320582	0.00320582	-71531.6	0.0	-4079.69	
16270000000	4352	-106295	-34785.4	-71509.1	1.62442	2023.97	101.939	0	6.24524	-1.05133	-1.08114	-0.570789	-0.162576	-0.755103	-0.124072	0.553928	0.857628	0.950287	0.684081	-0.10782	-0.825891	0.192407	0.568977	0.460544	0.293502	0.197959	-0.00837647	-1.45693	-1.04189	-0.704016	-0.727154	-1.37513	1.833	16.5226	0.327658	0.202529	0.244124	0.225689	0.535255	0.00314582	0.00314582	-71509.1	0.0	-4007.34	
16272000000	4354	-106271	-34744.1	-71526.9	1.58406	2024.01	100.37	0	6.24524	-0.964656	-1.04727	-0.731166	-0.0509821	-0.611591	-0.129461	0.646562	0.74236	0.921009	0.565652	-0.0663096	-0.941998	-0.00176862	0.507861	0.346584	0.23415	0.13103	-0.528057	-1.68699	-1.89245	-1.28552	-1.88865	-1.627	1.833	17.2454	0.325913	0.207974	0.247023	0.219091	0.559954	0.00328461	0.00328461	-71526.9	0.0	-3969.12	
16274000000	4353	-106355	-34749.8	-71605.1	1.55423	2024.04	102.248	0	6.24524	-0.966907	-1.19092	-0.554242	-0.203411	-0.602403	-0.0388051	0.375072	0.711632	0.913501	0.626263	0.136123	-0.758916	0.125764	0.764432	0.402971	0.228438	0.241565	-0.491713	-1.62626	-1.60739	-1.64173	-1.66444	-2.28197	1.833	15.6484	0.322938	0.20355	0.246372	0.22714	0.545381	0.00320381	0.00320381	-71605.1	0.0	-4068.73	
16276000000	4351	-105584	-34059.9	-71524.4	1.57706	2024.02	100.803	0	6.24524	-0.896741	-1.04298	-0.571063	-0.172985	-0.76908	-0.0733039	0.430285	0.710577	0.933402	0.632778	0.0514191	-0.769714	0.0649537	0.645816	0.342114	0.103641	0.260426	-0.593304	-1.64199	-1.42321	-0.937721	-0.802301	-0.547996	1.833	16.9868	0.330183	0.20977	0.239295	0.220752	0.526816	0.00351472	0.00351472	-71524.4	0.0	-3957.03	
16278000000	4350	-106444	-34871	-71572.7	1.58164	2024.01	101.421	0	6.24524	-0.75783	-0.959356	-0.435384	-0.231818	-0.695749	-0.13485	0.587155	0.536714	1.03418	0.675299	0.00109907	-0.849052	-0.0545308	0.579197	0.381855	0.186636	0.108912	-0.673515	-1.26063	-1.10419	-1.48241	-1.28143	-0.523402	1.833	17.4015	0.316197	0.204923	0.252123	0.226757	0.530777	0.00320084	0.00320084	-71572.7	0.0	-4032.64	
16280000000	4350	-106468	-34877.7	-71589.9	1.56844	2024.02	102.76	0	6.24524	-0.810421	-1.00023	-0.641219	-0.137407	-0.478758	-0.0359763	0.701824	0.578081	0.96462	0.723579	-0.100998	-0.688555	0.312396	0.821267	0.51567	0.294068	-0.00242537	-0.63885	-1.03034	-1.06842	-0.926421	-1.09012	-0.342721	1.833	16.8711	0.323805	0.207885	0.244117	0.224193	0.54214	0.00322748	0.00322748	-71589.9	0.0	-4119.29	
16282000000	4348	-105014	-33603.8	-71409.8	1.59488	2024	102.723	0	6.24524	-0.829328	-0.916504	-0.612751	-0.19597	-0.524616	-0.262909	0.803674	0.822506	0.986825	0.593326	-0.0076804	-0.720004	0.269614	0.626113	0.580108	0.158248	0.135538	-0.401217	-0.64117	-0.874941	-0.998281	-0.982908	-1.53503	1.833	17.9928	0.327266	0.202138	0.243389	0.227207	0.482687	0.00335769	0.00335769	-71409.8	0.0	-4096.24	
